渔船ID,x,y,速度,方向,time,type
4662,6246627.2023263555,5241259.5135719385,0.11,0,1103 11:59:56,拖网
4662,6246627.2023263555,5241259.5135719385,0.11,0,1103 11:51:21,拖网
4662,6246627.2023263555,5241259.5135719385,0.0,0,1103 11:30:22,拖网
4662,6246627.2023263555,5241259.5135719385,0.11,253,1103 11:20:03,拖网
4662,6246627.2023263555,5241259.5135719385,0.0,251,1103 11:10:02,拖网
4662,6246627.2023263555,5241259.5135719385,0.0,213,1103 11:00:02,拖网
4662,6246627.2023263555,5241259.5135719385,0.0,250,1103 10:49:48,拖网
4662,6246627.2023263555,5241259.5135719385,0.22,0,1103 10:39:49,拖网
4662,6246627.2023263555,5241259.5135719385,0.0,40,1103 10:29:47,拖网
4662,6246627.2023263555,5241259.5135719385,0.11,91,1103 10:19:49,拖网
4662,6246627.2023263555,5241259.5135719385,0.22,0,1103 10:09:47,拖网
4662,6246627.2023263555,5241259.5135719385,1.19,304,1103 09:59:44,拖网
4662,6246627.2023263555,5241259.5135719385,0.0,294,1103 09:49:57,拖网
4662,6246627.2023263555,5241259.5135719385,0.0,248,1103 09:39:43,拖网
4662,6246627.2023263555,5241259.5135719385,0.0,137,1103 09:29:42,拖网
4662,6246627.2023263555,5241259.5135719385,0.22,270,1103 09:19:42,拖网
4662,6246627.2023263555,5241259.5135719385,0.0,273,1103 09:09:43,拖网
4662,6246627.2023263555,5241259.5135719385,0.0,10,1103 08:59:40,拖网
4662,6246627.2023263555,5241259.5135719385,0.11,0,1103 08:49:39,拖网
4662,6246627.2023263555,5241259.5135719385,0.32,10,1103 08:39:41,拖网
4662,6246627.2023263555,5241259.5135719385,0.22,245,1103 08:29:41,拖网
4662,6246627.2023263555,5241259.5135719385,0.11,215,1103 08:19:40,拖网
4662,6246627.2023263555,5241259.5135719385,0.22,202,1103 08:09:41,拖网
4662,6246627.2023263555,5241259.5135719385,0.32,20,1103 07:59:39,拖网
4662,6246627.2023263555,5241259.5135719385,0.32,61,1103 07:49:37,拖网
4662,6246627.2023263555,5241259.5135719385,0.32,266,1103 07:39:39,拖网
4662,6246627.2023263555,5241259.5135719385,0.22,10,1103 07:29:36,拖网
4662,6246627.2023263555,5241259.5135719385,0.22,0,1103 07:19:37,拖网
4662,6246627.2023263555,5241259.5135719385,0.22,238,1103 07:10:04,拖网
4662,6246627.2023263555,5241259.5135719385,0.22,0,1103 06:59:37,拖网
4662,6246627.2023263555,5241259.5135719385,0.0,0,1103 06:49:34,拖网
4662,6246627.2023263555,5241259.5135719385,0.0,61,1103 06:39:33,拖网
4662,6246627.2023263555,5241259.5135719385,0.22,300,1103 06:29:34,拖网
4662,6246627.2023263555,5241259.5135719385,0.11,0,1103 06:19:34,拖网
4662,6246627.2023263555,5241259.5135719385,0.11,0,1103 06:09:33,拖网
4662,6246627.2023263555,5241259.5135719385,0.22,0,1103 05:59:32,拖网
4662,6246627.2023263555,5241259.5135719385,0.11,195,1103 05:49:30,拖网
4662,6246627.2023263555,5241259.5135719385,0.0,193,1103 05:39:31,拖网
4662,6246627.2023263555,5241259.5135719385,0.11,213,1103 05:29:30,拖网
