渔船ID,x,y,速度,方向,time,type
6382,6451650.115223831,5437219.944248723,4.7,125,1110 11:56:24,围网
6382,6451046.472141773,5438315.035896334,3.99,150,1110 11:46:08,围网
6382,6450344.1978055155,5439299.401828629,4.48,155,1110 11:36:25,围网
6382,6449740.760103948,5440394.626768211,4.32,152,1110 11:26:22,围网
6382,6449236.832448372,5441490.699456746,4.59,155,1110 11:16:19,围网
6382,6448631.550927068,5442916.062961414,9.17,132,1110 11:13:53,围网
6382,6444534.326690736,5446625.387527108,9.39,124,1110 10:46:46,围网
6382,6442140.105687236,5448258.26747631,9.77,118,1110 10:36:26,围网
6382,6442140.105687236,5448258.26747631,9.77,118,1110 10:36:19,围网
6382,6437947.131950756,5451970.067675846,9.39,136,1110 10:16:08,围网
6382,6436345.826926585,5454270.150991429,8.8,160,1110 10:06:25,围网
6382,6432353.444028138,5458316.283711564,9.88,129,1110 09:45:55,围网
6382,6430358.462731559,5460285.069811952,5.99,154,1110 09:35:57,围网
6382,6428660.824088611,5462476.186964628,8.58,135,1110 09:26:00,围网
6382,6427062.502243375,5464778.328489238,3.18,108,1110 09:15:56,围网
6382,6426059.041717754,5467304.275976462,5.4,159,1110 09:05:57,围网
6382,6425154.682653714,5469941.087654211,8.9,156,1110 08:55:56,围网
6382,6424350.329850963,5472468.591579381,6.91,163,1110 08:45:53,围网
6382,6422754.032774521,5474771.953029502,8.69,144,1110 08:35:53,围网
6382,6420862.692031414,5476633.81844057,2.91,102,1110 08:25:53,围网
6382,6419069.7488944465,5478826.896883816,3.89,130,1110 08:15:51,围网
6382,6417080.048118889,5480799.277729554,9.17,139,1110 08:05:51,围网
6382,6415189.6636291975,5482882.696064979,8.31,134,1110 07:55:50,围网
6382,6413398.973421072,5484966.996965989,9.39,143,1110 07:45:47,围网
6382,6411707.928763255,5487052.126264052,3.51,140,1110 07:35:48,围网
6382,6410017.793309946,5489027.51818227,7.61,104,1110 07:25:48,围网
6382,6407639.293860377,5489569.049185851,2.48,109,1110 07:15:46,围网
6382,6405260.083277021,5490441.538545473,2.0,102,1110 07:05:46,围网
6382,6402979.937995486,5491425.06628388,8.69,127,1110 06:55:45,围网
