渔船ID,x,y,速度,方向,time,type
2893,6358937.554762842,5409850.204839363,0.22,330,1106 23:57:59,围网
2893,6358937.554762842,5409850.204839363,0.0,10,1106 23:48:02,围网
2893,6358937.658894054,5409960.127119051,0.11,144,1106 23:38:05,围网
2893,6358937.554762842,5409850.204839363,0.32,172,1106 23:28:02,围网
2893,6358937.554762842,5409850.204839363,0.0,249,1106 23:18:06,围网
2893,6358937.554762842,5409850.204839363,0.22,220,1106 23:08:06,围网
2893,6358937.554762842,5409850.204839363,0.22,188,1106 22:58:06,围网
2893,6358937.554762842,5409850.204839363,0.32,0,1106 22:47:54,围网
2893,6358937.554762842,5409850.204839363,0.11,0,1106 22:37:55,围网
2893,6358937.554762842,5409850.204839363,0.32,91,1106 22:27:56,围网
2893,6358937.554762842,5409850.204839363,0.0,0,1106 22:17:50,围网
2893,6358937.554762842,5409850.204839363,0.22,0,1106 22:07:54,围网
2893,6358937.554762842,5409850.204839363,0.0,117,1106 21:58:08,围网
2893,6359037.219453177,5409850.084613563,0.11,0,1106 21:47:50,围网
2893,6358937.554762842,5409850.204839363,0.32,0,1106 21:37:53,围网
2893,6358937.554762842,5409850.204839363,0.22,332,1106 21:27:53,围网
2893,6359037.219453177,5409850.084613563,0.32,0,1106 21:18:00,围网
2893,6358937.554762842,5409850.204839363,0.11,0,1106 19:47:46,围网
2893,6358937.554762842,5409850.204839363,0.0,0,1106 19:37:44,围网
2893,6358937.554762842,5409850.204839363,0.11,0,1106 19:27:44,围网
2893,6358937.554762842,5409850.204839363,0.22,0,1106 19:17:39,围网
2893,6359037.219453177,5409850.084613563,1.3,10,1106 19:07:42,围网
2893,6358438.364031397,5408971.453282219,7.61,30,1106 18:57:55,围网
2893,6356843.619688005,5408973.592550882,0.22,204,1106 18:47:40,围网
2893,6357043.0831214795,5409083.23108836,0.11,291,1106 18:37:49,围网
2893,6356943.412487124,5409083.371277085,0.22,0,1106 18:17:42,围网
2893,6357043.0831214795,5409083.23108836,0.11,61,1106 18:07:38,围网
2893,6357043.0831214795,5409083.23108836,0.22,194,1106 17:57:37,围网
2893,6357043.0831214795,5409083.23108836,0.38,0,1106 17:47:45,围网
2893,6357043.0831214795,5409083.23108836,0.11,123,1106 17:37:32,围网
2893,6356644.028953781,5408754.038978392,4.48,10,1106 17:17:35,围网
2893,6358438.472434941,5409081.3732133955,8.2,214,1106 17:07:54,围网
2893,6358937.554762842,5409850.204839363,0.32,131,1106 16:57:31,围网
2893,6358937.554762842,5409850.204839363,0.22,203,1106 16:47:31,围网
2893,6358937.554762842,5409850.204839363,0.32,235,1106 16:37:32,围网
2893,6359037.219453177,5409850.084613563,0.22,172,1106 16:27:29,围网
2893,6358937.554762842,5409850.204839363,0.11,160,1106 16:17:27,围网
2893,6358937.554762842,5409850.204839363,0.32,0,1106 15:57:28,围网
2893,6358937.554762842,5409850.204839363,0.11,0,1106 15:47:25,围网
2893,6358937.554762842,5409850.204839363,0.22,0,1106 15:27:25,围网
2893,6358937.554762842,5409850.204839363,0.22,176,1106 15:17:29,围网
2893,6358937.554762842,5409850.204839363,0.11,126,1106 15:07:25,围网
2893,6358937.554762842,5409850.204839363,0.32,324,1106 14:57:24,围网
2893,6358937.554762842,5409850.204839363,0.11,0,1106 14:47:19,围网
2893,6358937.554762842,5409850.204839363,0.22,30,1106 14:37:30,围网
2893,6358937.554762842,5409850.204839363,0.22,0,1106 14:17:22,围网
2893,6358937.554762842,5409850.204839363,0.11,0,1106 14:07:24,围网
2893,6358937.554762842,5409850.204839363,0.11,348,1106 13:57:22,围网
2893,6358937.554762842,5409850.204839363,0.22,350,1106 13:47:19,围网
2893,6358937.554762842,5409850.204839363,0.32,0,1106 13:37:18,围网
2893,6358937.554762842,5409850.204839363,0.0,0,1106 13:27:25,围网
2893,6358937.554762842,5409850.204839363,0.32,0,1106 13:17:28,围网
2893,6358937.554762842,5409850.204839363,0.32,0,1106 13:07:17,围网
2893,6358937.554762842,5409850.204839363,0.32,324,1106 12:57:17,围网
2893,6358937.554762842,5409850.204839363,0.0,0,1106 12:47:15,围网
2893,6358937.554762842,5409850.204839363,0.32,138,1106 12:37:17,围网
2893,6358937.554762842,5409850.204839363,0.22,0,1106 12:27:20,围网
2893,6359037.219453177,5409850.084613563,0.22,124,1106 12:17:24,围网
2893,6358937.554762842,5409850.204839363,2.32,141,1106 12:07:13,围网
2893,6358937.554762842,5409850.204839363,0.11,132,1106 11:57:12,围网
2893,6358937.554762842,5409850.204839363,0.11,0,1106 11:47:07,围网
2893,6358937.554762842,5409850.204839363,0.0,0,1106 11:37:17,围网
2893,6358937.554762842,5409850.204839363,0.0,0,1106 11:37:14,围网
2893,6358937.554762842,5409850.204839363,2.37,120,1106 11:27:42,围网
2893,6358937.554762842,5409850.204839363,0.11,360,1106 11:17:44,围网
2893,6358937.554762842,5409850.204839363,0.11,0,1106 11:07:33,围网
2893,6358937.554762842,5409850.204839363,0.11,0,1106 10:57:16,围网
2893,6358937.554762842,5409850.204839363,0.11,0,1106 10:47:03,围网
2893,6358937.554762842,5409850.204839363,0.22,330,1106 10:37:09,围网
2893,6358937.554762842,5409850.204839363,0.0,0,1106 10:27:07,围网
2893,6358937.554762842,5409850.204839363,0.22,0,1106 10:17:07,围网
2893,6359037.219453177,5409850.084613563,0.11,0,1106 10:07:06,围网
2893,6358937.554762842,5409850.204839363,0.22,91,1106 09:57:06,围网
2893,6359037.219453177,5409850.084613563,0.11,0,1106 09:47:02,围网
2893,6358937.554762842,5409850.204839363,0.0,0,1106 09:27:06,围网
2893,6358937.554762842,5409850.204839363,0.11,0,1106 09:17:00,围网
2893,6358937.554762842,5409850.204839363,0.11,0,1106 09:07:00,围网
2893,6358937.554762842,5409850.204839363,0.22,0,1106 08:57:00,围网
2893,6359037.219453177,5409850.084613563,0.11,0,1106 08:46:57,围网
2893,6358937.554762842,5409850.204839363,0.11,0,1106 08:36:59,围网
2893,6358937.554762842,5409850.204839363,0.0,0,1106 08:27:26,围网
2893,6359037.116186196,5409740.162625617,0.22,0,1106 08:17:43,围网
2893,6358937.554762842,5409850.204839363,0.22,0,1106 08:07:20,围网
2893,6358937.554762842,5409850.204839363,0.11,0,1106 07:56:54,围网
2893,6358937.554762842,5409850.204839363,0.22,0,1106 07:47:00,围网
2893,6358937.554762842,5409850.204839363,0.22,0,1106 07:36:52,围网
2893,6358937.554762842,5409850.204839363,0.22,175,1106 07:26:51,围网
2893,6359037.219453177,5409850.084613563,0.11,61,1106 07:16:52,围网
2893,6359037.219453177,5409850.084613563,2.37,175,1106 07:06:51,围网
2893,6358937.554762842,5409850.204839363,0.22,185,1106 06:56:49,围网
2893,6359037.219453177,5409850.084613563,0.11,117,1106 06:46:46,围网
2893,6359037.219453177,5409850.084613563,0.0,0,1106 06:36:46,围网
2893,6359037.219453177,5409850.084613563,2.32,175,1106 06:26:45,围网
2893,6359037.219453177,5409850.084613563,5.18,125,1106 06:16:45,围网
2893,6359037.219453177,5409850.084613563,0.32,231,1106 06:06:44,围网
2893,6359037.219453177,5409850.084613563,0.32,50,1106 05:56:43,围网
2893,6359037.219453177,5409850.084613563,0.0,0,1106 05:46:41,围网
2893,6358937.554762842,5409850.204839363,0.11,0,1106 05:36:42,围网
2893,6358937.554762842,5409850.204839363,0.11,0,1106 05:36:39,围网
2893,6359037.219453177,5409850.084613563,0.0,103,1106 05:26:41,围网
2893,6359037.219453177,5409850.084613563,0.0,91,1106 05:17:21,围网
2893,6359037.219453177,5409850.084613563,0.22,104,1106 05:06:50,围网
2893,6358937.554762842,5409850.204839363,0.0,0,1106 04:56:41,围网
2893,6359037.219453177,5409850.084613563,0.11,266,1106 04:46:48,围网
2893,6359037.219453177,5409850.084613563,0.0,252,1106 04:36:40,围网
2893,6359037.219453177,5409850.084613563,0.22,132,1106 04:26:38,围网
2893,6359037.219453177,5409850.084613563,0.32,295,1106 04:16:38,围网
2893,6359037.219453177,5409850.084613563,0.11,91,1106 04:06:32,围网
2893,6359037.219453177,5409850.084613563,0.22,81,1106 03:56:34,围网
2893,6358937.554762842,5409850.204839363,0.32,121,1106 03:46:31,围网
2893,6359037.219453177,5409850.084613563,0.0,0,1106 03:36:28,围网
2893,6358937.554762842,5409850.204839363,0.11,0,1106 03:26:30,围网
2893,6358937.554762842,5409850.204839363,0.11,0,1106 03:16:40,围网
2893,6358937.554762842,5409850.204839363,0.11,0,1106 03:06:27,围网
2893,6358937.554762842,5409850.204839363,0.11,227,1106 02:56:28,围网
2893,6358937.554762842,5409850.204839363,0.32,0,1106 02:46:25,围网
2893,6358937.554762842,5409850.204839363,0.0,81,1106 02:36:27,围网
2893,6358937.554762842,5409850.204839363,0.11,0,1106 02:26:25,围网
2893,6358937.554762842,5409850.204839363,0.22,144,1106 02:16:24,围网
2893,6358937.554762842,5409850.204839363,0.11,292,1106 02:06:24,围网
2893,6358937.554762842,5409850.204839363,0.22,343,1106 01:56:22,围网
2893,6358937.554762842,5409850.204839363,0.22,191,1106 01:46:17,围网
2893,6358937.554762842,5409850.204839363,0.0,0,1106 01:26:18,围网
