渔船ID,x,y,速度,方向,time,type
1827,6769196.988895099,5542618.215842581,0.22,350,1106 23:58:39,围网
1827,6769200.599943113,5542508.056595701,0.11,91,1106 23:48:40,围网
1827,6769200.599943113,5542508.056595701,0.0,131,1106 23:38:38,围网
1827,6769204.210869826,5542397.897601193,0.11,307,1106 23:28:45,围网
1827,6769109.393542696,5542283.752943935,0.32,81,1106 23:08:41,围网
1827,6769113.003334332,5542173.594418132,0.22,111,1106 22:48:37,围网
1827,6769018.182965962,5542059.451142726,0.32,91,1106 22:38:38,围网
1827,6769018.182965962,5542059.451142726,0.32,0,1106 22:28:24,围网
1827,6768923.36057024,5541945.30903294,0.0,325,1106 22:18:40,围网
1827,6768730.103960098,5541827.185970654,0.32,30,1106 21:58:28,围网
1827,6768730.103960098,5541827.185970654,0.22,328,1106 21:48:28,围网
1827,6768635.276496505,5541713.047141598,0.0,337,1106 21:38:56,围网
1827,6768536.843174675,5541709.066958101,0.22,284,1106 21:28:49,围网
1827,6768442.012670709,5541594.930244205,0.22,40,1106 21:18:50,围网
1827,6767194.671922225,5540551.879391057,0.0,360,1106 19:28:59,围网
1827,6767099.817104614,5540437.758137522,0.0,360,1106 19:18:57,围网
1827,6766910.101393354,5540209.519130478,0.0,360,1106 19:08:33,围网
1827,6766910.101393354,5540209.519130478,0.38,345,1106 18:59:15,围网
1827,6766818.826581157,5539985.246789883,0.38,345,1106 18:48:52,围网
1827,6766818.826581157,5539985.246789883,0.38,345,1106 18:38:34,围网
1827,6766723.962650223,5539871.130420603,0.22,30,1106 18:28:44,围网
1827,6766632.680630234,5539646.861318814,1.03,40,1106 18:18:39,围网
1827,6766541.394440346,5539422.594072071,0.7,30,1106 18:08:31,围网
1827,6766450.1040809285,5539198.328680712,1.08,20,1106 17:58:27,围网
1827,6766460.848369013,5538867.87132706,1.3,358,1106 17:38:28,围网
1827,6766369.550442838,5538643.609204671,0.7,81,1106 17:28:28,围网
1827,6766373.13049879,5538533.45773159,0.81,341,1106 17:18:25,围网
1827,6766380.290249379,5538313.155546212,0.49,360,1106 17:08:24,围网
1827,6766387.449518206,5538092.854375429,0.81,348,1106 16:58:23,围网
1827,6766394.608305261,5537872.554219519,1.51,346,1106 16:48:24,围网
1827,6766398.187518122,5537762.4045222225,0.92,340,1106 16:38:20,围网
1827,6766503.8146791905,5537546.064734802,0.38,0,1106 16:28:18,围网
1827,6767889.553688281,5537381.295537218,7.29,254,1106 16:18:20,围网
1827,6770045.009739958,5537799.387539848,7.61,263,1106 16:08:16,围网
1827,6774461.147252391,5538420.738461311,6.8,263,1106 15:48:17,围网
1827,6776513.983008451,5538946.36314271,7.07,259,1106 15:38:31,围网
1827,6778366.038185892,5539574.41015615,0.11,209,1106 15:28:10,围网
1827,6778267.596363551,5539570.332560012,0.11,345,1106 15:18:08,围网
1827,6778271.284784876,5539460.184475405,0.11,128,1106 15:08:06,围网
1827,6778274.973082136,5539350.036644098,0.32,343,1106 14:58:04,围网
1827,6778278.6612553345,5539239.889066127,0.0,346,1106 14:48:05,围网
1827,6778278.6612553345,5539239.889066127,0.22,0,1106 14:38:01,围网
1827,6778282.3493044665,5539129.741741522,0.22,348,1106 14:28:01,围网
1827,6778388.172201616,5538913.525670242,0.11,333,1106 14:07:58,围网
1827,6778388.172201616,5538913.525670242,0.0,338,1106 13:57:59,围网
1827,6778391.860769899,5538803.379142863,0.32,307,1106 13:47:55,围网
1827,6778493.998043741,5538697.311746066,0.32,0,1106 13:37:57,围网
1827,6778493.998043741,5538697.311746066,0.0,71,1106 13:27:57,围网
1827,6778497.687255114,5538587.16576265,0.0,0,1106 13:17:56,围网
1827,6778501.376342356,5538477.0200328,0.11,241,1106 12:57:50,围网
1827,6778599.826830433,5538481.099969304,0.22,318,1106 12:47:45,围网
1827,6778603.5166847715,5538370.9545299895,0.11,0,1106 12:37:47,围网
1827,6778603.5166847715,5538370.9545299895,0.0,71,1106 12:27:47,围网
1827,6778607.206414947,5538260.809344305,0.32,172,1106 12:07:45,围网
1827,6778607.206414947,5538260.809344305,0.11,170,1106 11:57:45,围网
1827,6778607.206414947,5538260.809344305,0.0,333,1106 11:47:46,围网
1827,6778607.206414947,5538260.809344305,0.59,316,1106 11:37:39,围网
1827,6778508.75414444,5538256.729333933,0.7,312,1106 11:27:38,围网
1827,6778410.301749796,5538252.650309147,0.32,159,1106 10:57:35,围网
1827,6778410.301749796,5538252.650309147,0.92,170,1106 10:47:36,围网
1827,6778311.849231047,5538248.57226995,0.38,316,1106 10:37:32,围网
1827,6778213.396588224,5538244.495216341,0.38,91,1106 10:27:31,围网
1827,6778114.943821354,5538240.419148322,0.11,128,1106 10:17:31,围网
1827,6778012.806547514,5538346.489473041,0.81,318,1106 10:07:26,围网
