渔船ID,x,y,速度,方向,time,type
775,6109209.080400151,5114763.847452968,0.0,0,1030 23:56:39,拖网
775,6109209.080400151,5114763.847452968,0.05,0,1030 23:46:39,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 23:37:36,拖网
775,6109209.080400151,5114763.847452968,0.05,0,1030 23:26:39,拖网
775,6109209.080400151,5114763.847452968,0.16,0,1030 23:16:39,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 23:06:39,拖网
775,6109209.080400151,5114763.847452968,0.05,0,1030 22:56:39,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 22:46:39,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 22:37:39,拖网
775,6109209.080400151,5114763.847452968,0.05,0,1030 22:27:39,拖网
775,6109209.080400151,5114763.847452968,0.05,0,1030 22:17:39,拖网
775,6109209.080400151,5114763.847452968,0.05,0,1030 22:07:39,拖网
775,6109209.080400151,5114763.847452968,0.05,0,1030 21:57:39,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 21:47:39,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 21:38:37,拖网
775,6109209.080400151,5114763.847452968,0.05,0,1030 21:27:39,拖网
775,6109209.080400151,5114763.847452968,0.05,0,1030 21:17:39,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 21:07:39,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 20:57:39,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 20:47:40,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 20:38:10,拖网
775,6109209.080400151,5114763.847452968,0.05,0,1030 20:17:40,拖网
775,6109209.080400151,5114763.847452968,0.05,0,1030 20:07:40,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 19:57:40,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 19:47:40,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 19:38:37,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 19:27:40,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 19:17:40,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 19:07:40,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 18:57:40,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 18:47:40,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 18:37:40,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 18:27:40,拖网
775,6109209.080400151,5114763.847452968,0.05,0,1030 18:17:40,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 18:07:39,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 17:57:39,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 17:48:11,拖网
775,6109209.080400151,5114763.847452968,0.05,0,1030 17:27:40,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 17:17:40,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 17:07:40,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 16:57:40,拖网
775,6109209.080400151,5114763.847452968,0.05,0,1030 16:47:40,拖网
775,6109209.080400151,5114763.847452968,0.05,0,1030 16:37:40,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 16:28:12,拖网
775,6109209.080400151,5114763.847452968,0.05,0,1030 16:07:40,拖网
775,6109209.080400151,5114763.847452968,0.16,0,1030 15:57:40,拖网
775,6109209.080400151,5114763.847452968,0.16,0,1030 15:47:40,拖网
775,6109209.080400151,5114763.847452968,0.05,0,1030 15:38:38,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 15:27:40,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 15:17:40,拖网
775,6109209.080400151,5114763.847452968,0.16,0,1030 15:07:40,拖网
775,6109209.080400151,5114763.847452968,0.05,0,1030 14:57:40,拖网
775,6109209.080400151,5114763.847452968,0.27,0,1030 14:47:40,拖网
775,6109209.080400151,5114763.847452968,0.16,0,1030 14:37:40,拖网
775,6109209.080400151,5114763.847452968,0.27,0,1030 14:27:40,拖网
775,6109209.080400151,5114763.847452968,0.16,0,1030 14:17:41,拖网
775,6109209.080400151,5114763.847452968,0.16,0,1030 14:07:41,拖网
775,6109209.080400151,5114763.847452968,0.16,0,1030 13:57:41,拖网
775,6109209.080400151,5114763.847452968,0.05,0,1030 13:47:41,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 13:38:38,拖网
775,6109209.080400151,5114763.847452968,0.16,0,1030 13:27:41,拖网
775,6109209.080400151,5114763.847452968,0.05,0,1030 13:17:41,拖网
775,6109209.080400151,5114763.847452968,0.05,0,1030 13:07:41,拖网
775,6109209.080400151,5114763.847452968,0.38,19,1030 12:57:41,拖网
775,6109209.080400151,5114763.847452968,0.05,0,1030 12:47:41,拖网
775,6109209.080400151,5114763.847452968,0.05,0,1030 12:37:41,拖网
775,6109209.080400151,5114763.847452968,0.16,0,1030 12:27:41,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 12:17:41,拖网
775,6109209.080400151,5114763.847452968,0.05,0,1030 12:08:13,拖网
775,6109209.080400151,5114763.847452968,0.05,0,1030 11:47:41,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 11:38:38,拖网
775,6109209.080400151,5114763.847452968,0.16,0,1030 11:27:41,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 11:17:41,拖网
775,6109209.080400151,5114763.847452968,0.05,0,1030 11:07:40,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 10:57:40,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 10:47:41,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 10:37:41,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 10:27:41,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 10:17:41,拖网
775,6109209.080400151,5114763.847452968,0.05,0,1030 10:07:41,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 09:57:42,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 09:47:41,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 09:38:39,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 09:27:42,拖网
775,6109209.080400151,5114763.847452968,0.05,0,1030 09:17:42,拖网
775,6109209.080400151,5114763.847452968,0.05,0,1030 09:07:42,拖网
775,6109209.080400151,5114763.847452968,0.05,0,1030 08:57:42,拖网
775,6109209.080400151,5114763.847452968,0.05,0,1030 08:47:42,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 08:37:42,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 08:27:42,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 08:17:42,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 08:08:12,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 07:47:42,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 07:38:40,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 07:27:42,拖网
775,6109209.080400151,5114763.847452968,0.05,0,1030 07:17:43,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 07:07:43,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 06:57:43,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 06:47:43,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 06:37:43,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 06:27:43,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 06:17:43,拖网
775,6109209.080400151,5114763.847452968,0.05,0,1030 06:07:42,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 05:57:42,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 05:47:42,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 05:38:40,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 05:27:42,拖网
775,6109209.080400151,5114763.847452968,0.05,0,1030 05:17:42,拖网
775,6109209.080400151,5114763.847452968,0.16,0,1030 05:07:42,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 04:57:42,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 04:47:42,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 04:37:42,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 04:27:42,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 04:17:43,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 04:07:43,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 03:57:43,拖网
775,6109209.080400151,5114763.847452968,0.05,0,1030 03:47:43,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 03:38:40,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 03:27:43,拖网
775,6109209.080400151,5114763.847452968,0.16,0,1030 03:17:43,拖网
775,6109209.080400151,5114763.847452968,0.05,0,1030 03:07:43,拖网
775,6109209.080400151,5114763.847452968,0.05,0,1030 02:57:43,拖网
775,6109209.080400151,5114763.847452968,0.05,0,1030 02:47:43,拖网
775,6109209.080400151,5114763.847452968,0.16,0,1030 02:37:43,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 02:27:43,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 02:17:43,拖网
775,6109209.080400151,5114763.847452968,0.05,0,1030 02:07:43,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 01:57:43,拖网
775,6109209.080400151,5114763.847452968,0.05,0,1030 01:47:43,拖网
775,6109209.080400151,5114763.847452968,0.05,0,1030 01:38:41,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 01:27:43,拖网
775,6109209.080400151,5114763.847452968,0.05,0,1030 01:17:43,拖网
775,6109209.080400151,5114763.847452968,0.05,0,1030 01:07:43,拖网
775,6109209.080400151,5114763.847452968,0.05,0,1030 00:57:44,拖网
775,6109209.080400151,5114763.847452968,0.16,0,1030 00:47:44,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 00:37:44,拖网
775,6109209.080400151,5114763.847452968,0.05,0,1030 00:27:44,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 00:17:44,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1030 00:07:44,拖网
775,6109209.080400151,5114763.847452968,0.05,0,1029 23:57:44,拖网
775,6109209.080400151,5114763.847452968,0.05,0,1029 23:47:44,拖网
775,6109209.080400151,5114763.847452968,0.05,0,1029 23:38:41,拖网
775,6109209.080400151,5114763.847452968,0.16,0,1029 23:27:44,拖网
775,6109209.080400151,5114763.847452968,0.05,0,1029 23:17:43,拖网
775,6109209.080400151,5114763.847452968,0.27,0,1029 23:07:43,拖网
775,6109209.080400151,5114763.847452968,0.05,0,1029 22:57:43,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1029 22:47:44,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1029 22:37:43,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1029 22:27:44,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1029 22:17:43,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1029 22:07:44,拖网
775,6109209.080400151,5114763.847452968,0.05,0,1029 21:58:13,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1029 21:38:41,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1029 21:27:44,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1029 21:17:44,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1029 21:07:44,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1029 20:57:44,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1029 20:47:44,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1029 20:38:14,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1029 20:17:44,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1029 20:07:44,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1029 19:57:44,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1029 19:47:44,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1029 19:38:42,拖网
775,6109209.080400151,5114763.847452968,0.05,0,1029 19:27:44,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1029 19:17:44,拖网
775,6109209.080400151,5114763.847452968,0.05,0,1029 19:07:44,拖网
775,6109209.080400151,5114763.847452968,0.05,0,1029 18:57:44,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1029 18:47:45,拖网
775,6109209.080400151,5114763.847452968,0.05,0,1029 18:37:45,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1029 18:27:45,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1029 18:17:45,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1029 18:07:45,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1029 17:57:45,拖网
775,6109209.080400151,5114763.847452968,0.05,0,1029 17:47:45,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1029 17:38:42,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1029 17:27:45,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1029 17:17:45,拖网
775,6109209.080400151,5114763.847452968,0.05,0,1029 17:07:44,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1029 16:57:45,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1029 16:47:45,拖网
775,6109209.080400151,5114763.847452968,0.05,0,1029 16:37:45,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1029 16:27:45,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1029 16:17:45,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1029 16:07:45,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1029 15:57:44,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1029 15:47:45,拖网
775,6109209.080400151,5114763.847452968,0.0,0,1029 15:38:42,拖网
775,6109209.080400151,5114763.847452968,0.05,0,1029 15:27:45,拖网
775,6109209.080400151,5114763.847452968,0.05,0,1029 15:17:45,拖网
775,6109209.080400151,5114763.847452968,0.05,0,1029 15:07:45,拖网
775,6109209.080400151,5114763.847452968,0.59,0,1029 14:57:45,拖网
