渔船ID,x,y,速度,方向,time,type
2118,6127726.517702376,5034387.6077330895,4.59,333,1117 11:58:35,拖网
2118,6128319.321074543,5033068.784742933,4.59,340,1117 11:48:35,拖网
2118,6128808.076058131,5031643.8004036,4.86,340,1117 11:38:35,拖网
2118,6129401.118750096,5030325.162360708,4.59,331,1117 11:28:35,拖网
2118,6129994.283010479,5029006.617471685,7.66,28,1117 11:18:35,拖网
2118,6129985.437071068,5028463.2798685655,3.18,306,1117 11:08:35,拖网
2118,6130380.965374266,5027584.317735338,4.96,353,1117 10:58:35,拖网
2118,6130767.7394493865,5026162.101725164,4.96,331,1117 10:48:35,拖网
2118,6131260.55861023,5024954.875447161,4.75,348,1117 10:39:32,拖网
2118,6131541.562478593,5023317.921199115,4.96,340,1117 10:28:35,拖网
2118,6131826.151494938,5021898.350619148,4.59,350,1117 10:18:35,拖网
2118,6132110.811967343,5020478.85735583,4.7,342,1117 10:08:35,拖网
2118,6132395.543848851,5019059.441485632,4.37,341,1117 09:58:35,拖网
2118,6132270.389079395,5017649.654251879,4.37,18,1117 09:48:35,拖网
2118,6132145.227208053,5016239.938168781,4.59,346,1117 09:38:35,拖网
2118,6132021.801659553,5014938.909021177,4.37,23,1117 09:28:35,拖网
2118,6131795.851937142,5013640.334883079,3.99,14,1117 09:18:35,拖网
2118,6131672.402722765,5012339.428885237,4.16,31,1117 09:08:35,拖网
2118,6131548.946148946,5011038.583930147,4.05,0,1117 08:58:36,拖网
2118,6131427.225947633,5009846.396247932,4.16,341,1117 08:48:36,拖网
2118,6131512.34222367,5008758.055236013,4.16,311,1117 08:39:33,拖网
2118,6132626.528619278,5007863.01934203,4.59,296,1117 08:28:36,拖网
2118,6133535.732389226,5006972.8834964875,3.89,320,1117 08:18:36,拖网
2118,6134239.913749334,5006087.593121889,3.89,329,1117 08:08:36,拖网
2118,6135151.05308477,5005306.233425913,4.26,297,1117 07:58:36,拖网
2118,6136064.001665596,5004633.552571421,4.05,296,1117 07:48:36,拖网
2118,6137187.304142235,5004282.012528994,4.05,264,1117 07:38:36,拖网
2118,6138416.629285923,5004145.422428217,3.89,274,1117 07:28:36,拖网
2118,6138921.13475218,5003590.9165969975,4.96,11,1117 07:18:35,拖网
2118,6139127.997468485,5003694.846741585,2.16,239,1117 07:08:36,拖网
2118,6139851.157215832,5004004.350258609,3.89,272,1117 06:58:35,拖网
2118,6140977.952835863,5003870.382724108,3.78,282,1117 06:48:36,拖网
2118,6142104.773389093,5003736.539504893,3.99,274,1117 06:41:14,拖网
2118,6144360.13425453,5003577.801496191,4.26,265,1117 06:18:36,拖网
2118,6145487.021092182,5003444.33100911,3.29,283,1117 06:08:36,拖网
2118,6146512.966457821,5003421.807014771,3.29,275,1117 05:58:36,拖网
2118,6147641.514256912,5003397.149246052,3.67,270,1117 05:48:36,拖网
2118,6148768.457250026,5003264.039998313,3.35,261,1117 05:38:36,拖网
2118,6149794.43183482,5003241.84450336,3.18,271,1117 05:28:36,拖网
2118,6150818.815080378,5003111.176058393,3.29,284,1117 05:18:36,拖网
2118,6151843.219993233,5002980.610420147,3.99,265,1117 05:08:36,拖网
2118,6152248.860677401,5002646.119125834,3.56,66,1117 04:58:36,拖网
2118,6150915.025666054,5002674.673881591,3.67,92,1117 04:48:35,拖网
