渔船ID,x,y,速度,方向,time,type
4001,6182482.188297707,5193696.102276665,0.22,91,1120 23:55:53,拖网
4001,6182482.188297707,5193696.102276665,0.32,40,1120 23:45:52,拖网
4001,6182482.188297707,5193696.102276665,0.32,170,1120 23:35:51,拖网
4001,6182482.188297707,5193696.102276665,0.0,0,1120 23:25:49,拖网
4001,6182482.188297707,5193696.102276665,0.22,124,1120 23:15:47,拖网
4001,6182482.188297707,5193696.102276665,0.11,0,1120 23:05:49,拖网
4001,6182482.188297707,5193696.102276665,0.32,0,1120 22:55:46,拖网
4001,6182482.188297707,5193696.102276665,1.89,81,1120 22:45:43,拖网
4001,6182482.188297707,5193696.102276665,4.32,151,1120 22:35:42,拖网
4001,6182482.188297707,5193696.102276665,0.0,153,1120 22:25:41,拖网
4001,6182483.676330845,5193805.362691337,0.11,0,1120 22:15:39,拖网
4001,6182483.676330845,5193805.362691337,0.11,0,1120 22:05:49,拖网
4001,6182483.676330845,5193805.362691337,0.11,0,1120 21:55:42,拖网
4001,6182483.676330845,5193805.362691337,0.11,0,1120 21:45:40,拖网
4001,6182483.676330845,5193805.362691337,0.11,0,1120 21:35:38,拖网
4001,6182483.676330845,5193805.362691337,0.22,179,1120 21:25:36,拖网
4001,6182483.676330845,5193805.362691337,0.32,0,1120 21:15:30,拖网
4001,6182483.676330845,5193805.362691337,0.22,0,1120 20:55:35,拖网
4001,6182483.676330845,5193805.362691337,0.22,0,1120 20:45:36,拖网
4001,6182483.676330845,5193805.362691337,0.11,20,1120 20:35:52,拖网
4001,6182482.188297707,5193696.102276665,0.22,40,1120 20:15:25,拖网
4001,6182483.676330845,5193805.362691337,0.22,61,1120 20:05:27,拖网
4001,6182483.676330845,5193805.362691337,0.11,50,1120 19:55:26,拖网
4001,6182482.188297707,5193696.102276665,0.0,298,1120 19:45:26,拖网
4001,6182482.188297707,5193696.102276665,0.0,30,1120 19:35:23,拖网
4001,6182482.188297707,5193696.102276665,0.0,91,1120 19:25:22,拖网
4001,6182483.676330845,5193805.362691337,0.32,91,1120 19:15:24,拖网
4001,6182482.188297707,5193696.102276665,0.22,91,1120 19:05:22,拖网
4001,6182483.676330845,5193805.362691337,0.22,128,1120 18:55:24,拖网
4001,6182483.676330845,5193805.362691337,0.22,273,1120 18:45:34,拖网
4001,6182482.188297707,5193696.102276665,0.11,232,1120 18:35:40,拖网
4001,6182483.676330845,5193805.362691337,0.11,20,1120 18:15:19,拖网
4001,6182483.676330845,5193805.362691337,0.11,20,1120 18:15:18,拖网
4001,6182483.676330845,5193805.362691337,0.22,161,1120 17:55:18,拖网
4001,6182483.676330845,5193805.362691337,0.11,328,1120 17:45:16,拖网
4001,6182483.676330845,5193805.362691337,0.22,0,1120 17:25:15,拖网
4001,6182483.676330845,5193805.362691337,0.0,0,1120 17:15:28,拖网
4001,6182483.676330845,5193805.362691337,0.11,0,1120 17:05:13,拖网
4001,6182483.676330845,5193805.362691337,0.0,137,1120 16:55:13,拖网
4001,6182483.676330845,5193805.362691337,0.32,61,1120 16:45:06,拖网
4001,6182483.676330845,5193805.362691337,0.11,139,1120 16:35:11,拖网
4001,6182482.188297707,5193696.102276665,0.0,0,1120 16:15:09,拖网
4001,6182482.188297707,5193696.102276665,0.0,0,1120 16:15:05,拖网
4001,6182482.188297707,5193696.102276665,0.0,0,1120 16:05:10,拖网
4001,6182482.188297707,5193696.102276665,0.11,0,1120 15:55:10,拖网
4001,6182482.188297707,5193696.102276665,0.32,241,1120 15:45:06,拖网
4001,6182482.188297707,5193696.102276665,0.22,245,1120 15:35:10,拖网
4001,6182482.188297707,5193696.102276665,0.32,234,1120 15:25:09,拖网
4001,6182482.188297707,5193696.102276665,0.22,220,1120 15:15:08,拖网
4001,6182483.676330845,5193805.362691337,0.11,196,1120 15:05:09,拖网
4001,6182482.188297707,5193696.102276665,0.11,0,1120 14:55:11,拖网
4001,6182482.188297707,5193696.102276665,0.22,0,1120 14:45:12,拖网
4001,6182483.676330845,5193805.362691337,0.22,0,1120 14:35:12,拖网
4001,6182482.188297707,5193696.102276665,0.0,0,1120 14:25:12,拖网
4001,6182482.188297707,5193696.102276665,0.22,0,1120 14:15:08,拖网
4001,6182483.676330845,5193805.362691337,0.0,137,1120 14:05:46,拖网
4001,6182483.676330845,5193805.362691337,0.0,137,1120 13:55:01,拖网
4001,6182482.188297707,5193696.102276665,0.11,0,1120 13:45:01,拖网
4001,6182482.188297707,5193696.102276665,0.11,109,1120 13:34:58,拖网
4001,6182482.188297707,5193696.102276665,0.22,0,1120 13:25:06,拖网
4001,6182482.188297707,5193696.102276665,0.11,0,1120 13:15:05,拖网
4001,6182482.188297707,5193696.102276665,0.11,0,1120 13:05:01,拖网
4001,6182482.188297707,5193696.102276665,0.32,0,1120 12:55:01,拖网
4001,6182482.188297707,5193696.102276665,0.11,0,1120 12:44:56,拖网
4001,6182482.188297707,5193696.102276665,0.22,0,1120 12:34:59,拖网
4001,6182483.676330845,5193805.362691337,0.22,0,1120 12:24:59,拖网
4001,6182483.676330845,5193805.362691337,0.0,139,1120 12:14:51,拖网
4001,6182483.676330845,5193805.362691337,0.0,353,1120 12:04:53,拖网
4001,6182483.676330845,5193805.362691337,0.22,0,1120 11:54:50,拖网
4001,6182483.676330845,5193805.362691337,0.32,336,1120 11:44:50,拖网
4001,6182483.676330845,5193805.362691337,0.22,4,1120 11:34:48,拖网
4001,6182483.676330845,5193805.362691337,0.22,0,1120 11:24:48,拖网
4001,6182482.188297707,5193696.102276665,0.22,0,1120 11:14:50,拖网
4001,6182482.188297707,5193696.102276665,0.22,0,1120 11:04:46,拖网
4001,6182483.676330845,5193805.362691337,0.11,329,1120 10:54:47,拖网
4001,6182482.188297707,5193696.102276665,0.11,203,1120 10:44:47,拖网
4001,6182483.676330845,5193805.362691337,0.0,288,1120 10:34:47,拖网
4001,6182482.188297707,5193696.102276665,0.11,0,1120 10:24:43,拖网
4001,6182482.188297707,5193696.102276665,0.11,103,1120 10:14:42,拖网
4001,6182483.676330845,5193805.362691337,0.11,156,1120 10:04:46,拖网
4001,6182483.676330845,5193805.362691337,0.0,122,1120 09:54:46,拖网
4001,6182483.676330845,5193805.362691337,0.11,0,1120 09:44:42,拖网
4001,6182483.676330845,5193805.362691337,0.0,10,1120 09:36:02,拖网
