渔船ID,x,y,速度,方向,time,type
5925,6313470.320802445,5172330.493625126,4.37,10,1103 11:56:41,拖网
5925,6313465.3689981755,5171129.235795025,3.72,10,1103 11:46:42,拖网
5925,6313358.496525349,5169819.399647724,4.59,20,1103 11:36:40,拖网
5925,6313454.572422396,5168508.463191065,3.89,351,1103 11:26:38,拖网
5925,6313246.64505867,5167308.500454567,3.72,358,1103 11:16:39,拖网
5925,6312937.185207394,5166109.167064164,3.78,346,1103 11:06:38,拖网
5925,6312627.675362083,5164909.887528665,4.21,20,1103 10:56:34,拖网
5925,6312419.632683858,5163710.07498021,3.51,20,1103 10:46:32,拖网
5925,6311704.852905505,5162731.615467158,3.29,50,1103 10:36:31,拖网
5925,6311598.237290494,5161531.307654453,3.02,343,1103 10:26:31,拖网
5925,6311796.69205209,5160438.430036138,3.51,20,1103 10:16:30,拖网
5925,6311791.622132963,5159237.613196341,3.62,10,1103 10:06:30,拖网
5925,6311786.554396069,5158036.8410204295,5.07,339,1103 09:56:29,拖网
5925,6311781.488841596,5156836.113552663,2.59,2,1103 09:46:29,拖网
5925,6313306.787829773,5157263.959289085,8.31,254,1103 09:36:28,拖网
5925,6315547.238097385,5158779.72915333,9.77,228,1103 09:26:24,拖网
5925,6316262.371800991,5159867.505406825,2.21,201,1103 09:16:23,拖网
5925,6316365.618764333,5160303.6231349595,1.4,258,1103 09:06:25,拖网
5925,6316467.585726239,5160412.243955151,3.72,168,1103 08:56:19,拖网
5925,6316572.942501634,5161394.220149709,4.37,169,1103 08:46:22,拖网
5925,6316576.75905181,5162376.771564679,4.1,210,1103 08:36:40,拖网
5925,6316479.0567373345,5163359.898061089,2.48,174,1103 08:26:48,拖网
5925,6316588.641350113,5165433.788790312,1.78,235,1103 08:06:18,拖网
5925,6316490.965388139,5166417.007790599,4.7,144,1103 07:56:12,拖网
5925,6316494.795933371,5167399.711333579,3.89,147,1103 07:46:11,拖网
5925,6316499.053671958,5168491.638988547,4.21,187,1103 07:36:11,拖网
5925,6316503.3130706465,5169583.6032739235,3.72,176,1103 07:26:08,拖网
5925,6316608.615846311,5170565.85744329,4.59,182,1103 07:16:08,拖网
5925,6316612.870461354,5171657.8912774315,3.72,177,1103 07:06:06,拖网
5925,6316718.578769108,5172749.41776745,3.72,142,1103 06:56:39,拖网
5925,6316828.516553619,5174933.125280209,5.18,192,1103 06:36:05,拖网
5925,6316934.190123576,5176024.763416218,3.62,212,1103 06:26:05,拖网
5925,6317141.269762867,5177115.899406946,3.51,206,1103 06:16:03,拖网
5925,6318056.129659305,5177657.210297817,2.37,328,1103 06:06:00,拖网
5925,6318458.499167779,5176781.307497207,5.29,50,1103 05:55:58,拖网
5925,6318759.491527881,5175905.96639108,4.59,30,1103 05:45:59,拖网
5925,6319060.523214903,5175030.657525595,3.02,322,1103 05:36:00,拖网
5925,6319260.152081796,5174155.898338942,3.51,10,1103 05:25:56,拖网
5925,6319662.704495549,5173280.136591945,3.62,349,1103 05:15:57,拖网
5925,6320065.707667908,5172513.62227688,3.51,3,1103 05:05:56,拖网
5925,6320570.2161107045,5171746.636557214,2.0,354,1103 04:55:53,拖网
5925,6321176.636438891,5171088.397984752,3.08,331,1103 04:45:55,拖网
5925,6321681.259837056,5170321.500824647,3.29,344,1103 04:36:37,拖网
5925,6322486.955340835,5168570.413724782,3.08,341,1103 04:15:52,拖网
5925,6322686.902046733,5167695.89455878,3.29,358,1103 04:05:52,拖网
5925,6322988.370968385,5166820.92168214,2.0,300,1103 03:55:51,拖网
5925,6324001.862500182,5166379.411801864,5.77,263,1103 03:45:50,拖网
5925,6326947.064028013,5166912.1404908225,6.1,260,1103 03:35:49,拖网
5925,6329891.405218778,5167227.350995235,7.07,255,1103 03:25:49,拖网
5925,6332835.619126269,5167543.419841886,8.69,270,1103 03:15:48,拖网
5925,6333750.498697403,5168085.988718996,2.32,190,1103 03:05:49,拖网
5925,6334157.313218893,5168412.089387013,0.92,356,1103 02:55:44,拖网
5925,6334460.627534268,5167974.209594671,3.78,308,1103 02:45:47,拖网
5925,6335270.862156115,5167316.159928925,2.91,314,1103 02:35:44,拖网
5925,6336081.173967078,5166658.188220784,4.8,316,1103 02:25:59,拖网
5925,6336891.562924731,5166000.2944867145,3.51,291,1103 02:15:59,拖网
5925,6337803.536940787,5165342.145942071,2.48,333,1103 02:05:57,拖网
5925,6338512.318679859,5164575.558329184,4.21,346,1103 01:55:58,拖网
5925,6339424.463624285,5163917.584227165,3.51,317,1103 01:45:58,拖网
5925,6340234.932115711,5163150.834917595,4.21,339,1103 01:35:58,拖网
5925,6340943.726448447,5162275.293748331,3.99,340,1103 01:25:56,拖网
5925,6341551.073626603,5161400.119953697,4.91,328,1103 01:15:56,拖网
5925,6342259.817042614,5160415.549147355,3.89,323,1103 01:05:55,拖网
