渔船ID,x,y,速度,方向,time,type
2760,6676183.582677165,6552221.969946858,0.32,228,1123 23:53:49,围网
2760,6676094.45279325,6552218.915231962,0.0,271,1123 23:43:47,围网
2760,6676094.45279325,6552218.915231962,0.22,0,1123 23:33:48,围网
2760,6676183.582677165,6552221.969946858,0.11,250,1123 23:23:59,围网
2760,6676183.582677165,6552221.969946858,0.22,156,1123 23:13:58,围网
2760,6676183.582677165,6552221.969946858,0.32,351,1123 22:54:00,围网
2760,6676090.500536954,6552329.99998568,0.32,146,1123 22:43:58,围网
2760,6676179.629266273,6552333.054661004,0.22,164,1123 22:33:58,围网
2760,6676090.500536954,6552329.99998568,0.22,133,1123 22:23:52,围网
2760,6676090.500536954,6552329.99998568,0.11,158,1123 22:13:50,围网
2760,6676090.500536954,6552329.99998568,0.22,0,1123 22:03:50,围网
2760,6676179.629266273,6552333.054661004,0.0,0,1123 21:53:45,围网
2760,6676183.582677165,6552221.969946858,0.32,293,1123 21:43:44,围网
2760,6676179.629266273,6552333.054661004,0.11,0,1123 21:33:42,围网
2760,6676179.629266273,6552333.054661004,0.11,319,1123 21:23:57,围网
2760,6676179.629266273,6552333.054661004,0.22,40,1123 21:14:02,围网
2760,6676272.712468115,6552225.025554013,0.22,320,1123 21:03:59,围网
2760,6676272.712468115,6552225.025554013,0.22,317,1123 20:53:56,围网
2760,6676272.712468115,6552225.025554013,0.22,321,1123 20:43:56,围网
2760,6676272.712468115,6552225.025554013,0.22,297,1123 20:33:53,围网
2760,6676272.712468115,6552225.025554013,0.22,260,1123 20:23:53,围网
2760,6676272.712468115,6552225.025554013,0.32,328,1123 20:13:53,围网
2760,6676272.712468115,6552225.025554013,0.32,185,1123 20:03:52,围网
2760,6676272.712468115,6552225.025554013,0.11,308,1123 19:53:50,围网
2760,6676272.712468115,6552225.025554013,0.11,348,1123 19:43:49,围网
2760,6676272.712468115,6552225.025554013,0.0,327,1123 19:33:55,围网
2760,6676361.84216607,6552228.082053429,0.22,312,1123 19:23:42,围网
2760,6676361.84216607,6552228.082053429,0.11,298,1123 19:13:57,围网
2760,6676361.84216607,6552228.082053429,0.11,138,1123 19:03:54,围网
2760,6676361.84216607,6552228.082053429,0.32,325,1123 18:53:50,围网
2760,6676272.712468115,6552225.025554013,0.11,0,1123 18:43:41,围网
2760,6676272.712468115,6552225.025554013,0.11,326,1123 18:33:47,围网
2760,6676272.712468115,6552225.025554013,0.22,20,1123 18:23:39,围网
