渔船ID,x,y,速度,方向,time,type
6878,6224914.4604059765,5192885.097649056,2.37,261,1123 23:59:19,拖网
6878,6224406.883389314,5192783.157158421,1.51,211,1123 23:49:16,拖网
6878,6224612.919185053,5193108.020899318,1.3,225,1123 23:39:16,拖网
6878,6225023.8111778805,5193648.50253344,1.67,219,1123 23:29:13,拖网
6878,6225334.548664745,5194299.737464026,3.02,348,1123 23:19:13,拖网
6878,6226254.019027799,5195051.555121625,2.32,233,1123 23:09:12,拖网
6878,6227173.394316347,5195803.473890272,3.89,232,1123 22:59:12,拖网
6878,6228195.061708859,5196663.34180905,1.89,242,1123 22:49:11,拖网
6878,6228604.595537147,5197094.748001328,10.09,316,1123 22:43:51,拖网
6878,6229524.838945324,5197956.210527472,3.78,235,1123 22:33:49,拖网
6878,6230037.773051884,5198604.845266251,2.1,209,1123 22:27:29,拖网
6878,6230857.707499222,5199577.1686631795,3.89,206,1123 22:17:27,拖网
6878,6231577.406708861,5200660.274355446,3.99,221,1123 22:07:30,拖网
6878,6232295.901107555,5201634.1715355,10.09,314,1123 21:57:28,拖网
6878,6233115.51543284,5202606.7677968135,3.99,226,1123 21:47:24,拖网
6878,6233834.8993605245,5203690.133852882,3.72,210,1123 21:37:25,拖网
6878,6234654.295591035,5204662.91566442,3.89,216,1123 21:27:23,拖网
6878,6235372.388273864,5205637.1498557655,3.99,221,1123 21:17:24,拖网
6878,6236191.572159041,5206610.113781155,4.37,242,1123 21:07:23,拖网
6878,6236497.269331619,5206824.6944861375,3.99,232,1123 21:04:28,拖网
6878,6237416.428237557,5207687.131118779,3.99,217,1123 20:54:30,拖网
6878,6238334.423176926,5208440.355627542,4.1,229,1123 20:44:28,拖网
6878,6239151.153125943,5209195.000233814,0.32,233,1123 20:34:27,拖网
6878,6239661.174375357,5209625.699571347,3.72,230,1123 20:29:08,拖网
6878,6240477.767628975,5210380.4786254065,1.08,229,1123 20:20:03,拖网
6878,6241294.275274113,5211135.3409795705,3.02,220,1123 20:09:41,拖网
6878,6241294.275274113,5211135.3409795705,3.51,205,1123 20:08:36,拖网
6878,6242723.723261894,5212538.549435818,3.08,231,1123 19:58:07,拖网
6878,6242723.723261894,5212538.549435818,2.81,231,1123 19:50:43,拖网
6878,6243029.19686963,5212753.366565263,2.37,215,1123 19:47:53,拖网
6878,6243744.297342688,5213509.7628067,3.02,220,1123 19:37:52,拖网
6878,6246172.626845076,5213588.816550221,10.09,301,1123 19:27:49,拖网
6878,6246172.626845076,5213588.816550221,9.61,301,1123 19:22:32,拖网
6878,6247790.849808373,5213568.952683693,5.5,250,1123 19:11:40,拖网
6878,6248092.310292798,5213346.585494713,1.19,352,1123 19:01:55,拖网
6878,6247991.169351521,5213347.816374904,0.38,40,1123 18:51:56,拖网
6878,6248090.353047932,5213127.915335511,2.48,9,1123 18:41:50,拖网
6878,6248090.353047932,5213127.915335511,1.89,9,1123 18:38:50,拖网
6878,6247783.001801264,5212694.275104478,5.07,50,1123 18:29:04,拖网
6878,6246764.625501217,5211941.336767225,4.7,50,1123 18:18:49,拖网
6878,6246149.774035437,5211074.183024815,5.02,40,1123 18:10:27,拖网
6878,6245130.196000094,5210212.121312519,4.37,50,1123 18:00:39,拖网
6878,6244314.848261126,5209566.291357564,4.8,40,1123 17:52:51,拖网
6878,6243196.926374269,5209033.694183189,4.37,61,1123 17:42:47,拖网
6878,6241975.6964848405,5208283.883456301,4.91,61,1123 17:32:50,拖网
6878,6240755.37364947,5207643.55345341,5.18,50,1123 17:22:50,拖网
6878,6239427.489292876,5206348.824235722,4.48,71,1123 17:18:28,拖网
6878,6239427.489292876,5206348.824235722,4.59,40,1123 17:09:38,拖网
6878,6238607.46364355,5205266.296354767,4.91,30,1123 16:59:39,拖网
6878,6237887.465779457,5204073.233331438,4.59,30,1123 16:49:35,拖网
6878,6237067.198168358,5202990.904986019,4.21,30,1123 16:39:35,拖网
6878,6236246.808869091,5201908.678767531,3.08,30,1123 16:29:33,拖网
6878,6235425.224259096,5200717.261870971,3.02,30,1123 16:19:33,拖网
6878,6234403.19170167,5199747.26570035,4.21,40,1123 16:09:34,拖网
6878,6233482.266124231,5198776.024584965,4.48,40,1123 15:59:50,拖网
6878,6232459.967008125,5197806.28261304,4.59,30,1123 15:49:31,拖网
6878,6231538.788694112,5196835.276328126,3.4,311,1123 15:39:29,拖网
6878,6231128.231043773,5196294.476454179,2.7,50,1123 15:34:19,拖网
