渔船ID,x,y,速度,方向,time,type
2434,6180237.881099349,5192536.02837343,0.11,138,1106 23:59:00,拖网
2434,6180237.881099349,5192536.02837343,0.22,118,1106 23:48:56,拖网
2434,6180237.881099349,5192536.02837343,0.0,118,1106 23:39:01,拖网
2434,6180237.881099349,5192536.02837343,0.32,0,1106 23:29:27,拖网
2434,6180239.386077961,5192645.284511864,0.0,138,1106 23:09:27,拖网
2434,6180239.386077961,5192645.284511864,0.32,103,1106 22:39:26,拖网
2434,6180138.1174234105,5192647.194654566,0.32,0,1106 22:19:04,拖网
2434,6180138.1174234105,5192647.194654566,0.32,0,1106 22:09:05,拖网
2434,6180138.1174234105,5192647.194654566,0.11,0,1106 21:58:57,拖网
2434,6180138.1174234105,5192647.194654566,0.32,127,1106 21:39:03,拖网
2434,6180138.1174234105,5192647.194654566,0.0,0,1106 21:28:49,拖网
2434,6180138.1174234105,5192647.194654566,0.32,0,1106 21:18:53,拖网
2434,6180138.1174234105,5192647.194654566,0.22,0,1106 19:28:42,拖网
2434,6180138.1174234105,5192647.194654566,0.0,0,1106 19:18:49,拖网
2434,6180138.1174234105,5192647.194654566,0.32,71,1106 19:08:58,拖网
2434,6180138.1174234105,5192647.194654566,0.22,61,1106 18:58:44,拖网
2434,6180138.1174234105,5192647.194654566,0.22,194,1106 18:48:40,拖网
2434,6180138.1174234105,5192647.194654566,0.11,0,1106 18:38:47,拖网
2434,6180138.1174234105,5192647.194654566,0.32,0,1106 18:18:38,拖网
2434,6180138.1174234105,5192647.194654566,0.0,0,1106 18:08:36,拖网
2434,6180138.1174234105,5192647.194654566,0.11,0,1106 17:59:17,拖网
2434,6180138.1174234105,5192647.194654566,0.11,316,1106 17:39:17,拖网
2434,6180138.1174234105,5192647.194654566,0.11,124,1106 17:08:49,拖网
2434,6180138.1174234105,5192647.194654566,0.11,338,1106 16:39:00,拖网
2434,6180138.1174234105,5192647.194654566,0.32,0,1106 16:09:15,拖网
2434,6180138.1174234105,5192647.194654566,0.11,91,1106 15:38:56,拖网
2434,6180138.1174234105,5192647.194654566,0.22,145,1106 15:08:39,拖网
2434,6180138.1174234105,5192647.194654566,0.22,0,1106 14:38:35,拖网
2434,6180138.1174234105,5192647.194654566,0.22,105,1106 14:28:54,拖网
2434,6180138.1174234105,5192647.194654566,0.22,323,1106 14:08:21,拖网
2434,6180138.1174234105,5192647.194654566,0.0,343,1106 13:58:32,拖网
2434,6180138.1174234105,5192647.194654566,0.0,20,1106 13:38:20,拖网
2434,6180138.1174234105,5192647.194654566,0.11,348,1106 13:28:21,拖网
2434,6180138.1174234105,5192647.194654566,0.22,307,1106 13:08:16,拖网
2434,6180138.1174234105,5192647.194654566,0.32,0,1106 12:58:15,拖网
2434,6180138.1174234105,5192647.194654566,0.11,268,1106 12:48:12,拖网
2434,6180138.1174234105,5192647.194654566,0.11,0,1106 12:38:10,拖网
2434,6180138.1174234105,5192647.194654566,0.11,0,1106 12:28:53,拖网
2434,6180138.1174234105,5192647.194654566,0.11,0,1106 12:28:14,拖网
2434,6180138.1174234105,5192647.194654566,0.11,182,1106 12:08:25,拖网
2434,6180138.1174234105,5192647.194654566,0.22,50,1106 11:58:09,拖网
2434,6180138.1174234105,5192647.194654566,0.32,71,1106 11:48:10,拖网
2434,6180138.1174234105,5192647.194654566,0.22,0,1106 11:38:37,拖网
2434,6180138.1174234105,5192647.194654566,0.22,0,1106 11:28:13,拖网
2434,6180138.1174234105,5192647.194654566,0.0,332,1106 11:18:12,拖网
2434,6180138.1174234105,5192647.194654566,0.0,129,1106 11:08:21,拖网
2434,6180138.1174234105,5192647.194654566,0.11,355,1106 10:58:08,拖网
2434,6180138.1174234105,5192647.194654566,0.22,0,1106 10:48:06,拖网
2434,6180138.1174234105,5192647.194654566,0.32,0,1106 10:38:06,拖网
2434,6180138.1174234105,5192647.194654566,0.0,234,1106 10:28:27,拖网
2434,6180239.386077961,5192645.284511864,0.32,0,1106 10:18:10,拖网
2434,6180138.1174234105,5192647.194654566,0.32,30,1106 10:08:09,拖网
2434,6180138.1174234105,5192647.194654566,0.11,167,1106 09:48:05,拖网
2434,6180138.1174234105,5192647.194654566,0.11,332,1106 09:38:15,拖网
2434,6180138.1174234105,5192647.194654566,0.0,0,1106 09:28:00,拖网
2434,6180138.1174234105,5192647.194654566,0.11,282,1106 09:18:01,拖网
2434,6180138.1174234105,5192647.194654566,0.11,141,1106 09:07:55,拖网
2434,6180138.1174234105,5192647.194654566,0.22,342,1106 08:58:23,拖网
2434,6180138.1174234105,5192647.194654566,0.11,248,1106 08:38:05,拖网
2434,6180138.1174234105,5192647.194654566,0.11,0,1106 08:27:54,拖网
2434,6180138.1174234105,5192647.194654566,0.22,0,1106 08:17:51,拖网
2434,6180138.1174234105,5192647.194654566,0.32,10,1106 08:07:52,拖网
2434,6180138.1174234105,5192647.194654566,0.32,0,1106 07:57:51,拖网
2434,6180138.1174234105,5192647.194654566,0.11,0,1106 07:47:52,拖网
2434,6180138.1174234105,5192647.194654566,0.0,358,1106 07:38:04,拖网
