渔船ID,x,y,速度,方向,time,type
2116,6106356.203593176,5075831.233409835,3.29,92,1103 11:51:52,拖网
2116,6105333.528207583,5075748.942786921,3.35,73,1103 11:41:52,拖网
2116,6104410.916796901,5075555.252508785,2.86,70,1103 11:34:29,拖网
2116,6102363.502546498,5075282.335032755,1.35,0,1103 11:11:52,拖网
2116,6102773.793954859,5075380.418157605,1.46,299,1103 11:01:54,拖网
2116,6103486.280417888,5075252.815261645,3.99,288,1103 10:53:31,拖网
2116,6105413.710081565,5074549.131596587,3.35,286,1103 10:31:52,拖网
2116,6106430.523966577,5074304.936384752,2.48,278,1103 10:21:55,拖网
2116,6107445.403187729,5073952.015683491,3.35,272,1103 10:11:52,拖网
2116,6108358.251242017,5073601.828257977,3.99,284,1103 10:01:52,拖网
2116,6109271.147771645,5073251.726105041,3.78,317,1103 09:51:52,拖网
2116,6110286.184551189,5072899.098797791,3.45,311,1103 09:41:52,拖网
2116,6111201.12533979,5072658.000799398,3.67,290,1103 09:31:52,拖网
2116,6112116.1003634315,5072416.986467741,3.29,273,1103 09:22:50,拖网
2116,6113233.378081321,5072062.069709931,3.78,273,1103 09:11:52,拖网
2116,6114250.534752629,5071818.670916393,3.18,285,1103 09:01:52,拖网
2116,6115267.730114475,5071575.37514869,3.18,287,1103 08:51:52,拖网
2116,6116283.058800144,5071223.361354114,3.56,308,1103 08:41:52,拖网
2116,6117300.339232105,5070980.272256815,3.08,287,1103 08:33:53,拖网
2116,6119125.137841644,5070172.988655694,3.08,321,1103 08:11:52,拖网
2116,6119830.564746314,5069611.278796136,3.45,297,1103 08:01:53,拖网
2116,6120638.175695376,5069047.120822012,3.89,297,1103 07:51:53,拖网
2116,6121549.847727874,5068589.351527629,3.29,306,1103 07:41:53,拖网
2116,6122461.582073439,5068131.670051201,3.29,306,1103 07:33:36,拖网
2116,6123265.692126303,5067350.128010494,2.16,152,1103 07:11:53,拖网
2116,6123988.042142612,5067768.03154304,2.48,222,1103 07:01:53,拖网
2116,6124905.430013044,5067637.007782571,3.18,280,1103 06:51:53,拖网
2116,6125926.8069343325,5067612.423178188,3.89,257,1103 06:41:53,拖网
2116,6126948.191320886,5067587.940822151,3.29,274,1103 06:31:53,拖网
2116,6128069.908370358,5067452.317797817,3.45,269,1103 06:21:53,拖网
2116,6129089.5093026655,5067319.2396698985,3.45,262,1103 06:11:53,拖网
2116,6130110.931890886,5067295.073927499,2.86,309,1103 06:01:53,拖网
2116,6131130.570488133,5067162.200160371,2.97,284,1103 05:51:53,拖网
2116,6132152.015349029,5067138.238745586,4.7,235,1103 05:41:53,拖网
2116,6133173.467485566,5067114.379585939,3.56,261,1103 05:31:53,拖网
2116,6134091.011468641,5066984.1833737185,3.67,281,1103 05:24:36,拖网
2116,6137151.961214148,5066695.874341077,4.86,252,1103 04:51:53,拖网
2116,6138171.733025554,5066563.7058110535,3.89,264,1103 04:41:53,拖网
2116,6139087.642275647,5066325.151392398,5.18,270,1103 04:31:53,拖网
2116,6140003.584986016,5066086.680773806,2.75,297,1103 04:21:53,拖网
2116,6140921.278526106,5065957.101949943,2.97,296,1103 04:11:53,拖网
2116,6141835.570684424,5065609.99095508,3.18,284,1103 04:01:53,拖网
2116,6142751.613620886,5065371.77176407,2.97,285,1103 03:51:53,拖网
2116,6143562.130775964,5064918.301746817,4.48,269,1103 03:41:53,拖网
2116,6144268.840829953,5064358.368284505,2.97,324,1103 03:31:53,拖网
2116,6144875.120676382,5063909.558364108,3.89,295,1103 03:22:50,拖网
2116,6144870.061636769,5063583.155079842,1.19,162,1103 03:11:53,拖网
2116,6144364.250097979,5063920.889451195,4.05,98,1103 03:01:53,拖网
2116,6143342.514122783,5063943.6283384785,3.67,80,1103 02:51:53,拖网
2116,6142421.252969798,5063855.3797039185,3.35,83,1103 02:41:53,拖网
2116,6141295.636906477,5063771.811566421,3.08,94,1103 02:31:53,拖网
2116,6140273.906589332,5063794.85764607,3.89,74,1103 02:21:53,拖网
2116,6139252.183300414,5063818.006008719,4.05,77,1103 02:11:53,拖网
2116,6138128.295837351,5063843.587343655,4.26,76,1103 02:01:53,拖网
2116,6137104.843224443,5063758.151106749,3.67,81,1103 01:51:53,拖网
2116,6136083.134301713,5063781.61671719,3.78,88,1103 01:41:54,拖网
2116,6134959.262752955,5063807.547023031,3.45,91,1103 01:31:54,拖网
2116,6133935.801162117,5063722.428974006,4.05,102,1103 01:22:51,拖网
2116,6132811.937878,5063748.595741079,3.18,98,1103 01:11:54,拖网
2116,6131788.467942961,5063663.693427527,3.35,69,1103 01:01:54,拖网
2116,6130662.821110631,5063581.29957402,3.45,85,1103 00:51:54,拖网
2116,6129639.335426417,5063496.6135773165,2.97,92,1103 00:41:54,拖网
2116,6128615.841933226,5063412.030618511,3.56,84,1103 00:31:54,拖网
2116,6127490.171641421,5063329.987885274,3.78,92,1103 00:21:54,拖网
2116,6126468.485507693,5063354.415999861,4.86,83,1103 00:11:54,拖网
2116,6125444.976307139,5063270.151829096,4.16,109,1103 00:01:54,拖网
2116,6124421.459428974,5063185.990701748,3.89,84,1102 23:51:54,拖网
2116,6123397.934905423,5063101.932619366,4.48,97,1102 23:41:54,拖网
2116,6122374.402768708,5063017.977583492,3.56,53,1102 23:31:54,拖网
2116,6121454.891289787,5063040.419200117,3.45,87,1102 23:22:51,拖网
2116,6121048.084533301,5063159.21241806,3.78,220,1102 23:11:53,拖网
2116,6120953.373992034,5063596.889321597,1.3,82,1102 23:01:53,拖网
2116,6120037.648516619,5063837.04812217,3.45,105,1102 22:51:53,拖网
2116,6119123.835156933,5064186.0864833305,3.35,101,1102 22:41:53,拖网
2116,6118208.184556539,5064426.4134225,3.45,132,1102 22:31:54,拖网
2116,6117398.504903477,5064881.880178589,3.29,121,1102 22:21:54,拖网
2116,6116486.7315556025,5065339.964876076,3.35,135,1102 22:11:54,拖网
2116,6115675.260307456,5065686.780203581,3.29,82,1102 22:01:54,拖网
2116,6114763.60085505,5066145.029995509,3.35,131,1102 21:51:54,拖网
2116,6114058.1984063005,5066707.02478699,2.97,102,1102 21:41:54,拖网
2116,6113148.588829339,5067274.238760082,3.29,139,1102 21:31:54,拖网
2116,6112545.442205009,5067833.777224812,2.97,130,1102 21:22:51,拖网
2116,6111741.971007918,5068616.169410805,2.59,126,1102 21:11:54,拖网
2116,6110934.707179882,5069181.019633219,2.59,130,1102 21:01:54,拖网
2116,6110231.574607932,5069852.146616945,3.67,128,1102 20:51:54,拖网
2116,6109426.40485365,5070525.954338819,3.45,132,1102 20:41:55,拖网
2116,6108723.419194033,5071197.213783291,3.08,127,1102 20:31:54,拖网
2116,6108020.504473538,5071868.535916525,3.18,113,1102 20:21:55,拖网
2116,6106512.800587745,5073214.0153768575,2.97,116,1102 20:01:55,拖网
