渔船ID,x,y,速度,方向,time,type
55,7032620.299508291,5786745.379279042,0.7,132,1113 23:59:07,围网
55,7032415.106549702,5786953.063738942,1.03,121,1113 23:49:01,围网
55,7032120.4045442315,5787043.669206612,0.7,91,1113 23:39:02,围网
55,7031921.759864683,5787140.899802094,1.19,120,1113 23:29:01,围网
55,7031723.117978167,5787238.13468345,1.08,30,1113 23:19:02,围网
55,7031428.426339513,5787328.761924622,0.49,30,1113 23:09:00,围网
55,7031223.2603301825,5787536.473952069,1.4,159,1113 22:58:58,围网
55,7030832.527469029,5787620.511104709,1.78,107,1113 22:48:59,围网
55,7030537.849547442,5787711.166391514,1.3,91,1113 22:38:56,围网
55,7030147.124909297,5787795.231802681,0.49,154,1113 22:28:56,围网
55,7029756.404459027,5787879.313298381,2.1,138,1113 22:18:55,围网
55,7029263.125425205,5788067.289521431,1.89,315,1113 22:08:54,围网
55,7028878.925965901,5788040.938138633,0.0,301,1113 21:58:50,围网
55,7028686.825033721,5788027.768216465,0.32,10,1113 21:48:52,围网
55,7028603.785682971,5787800.246047273,1.3,347,1113 21:38:49,围网
55,7028514.237272785,5787683.194235935,0.92,113,1113 21:28:45,围网
55,7028335.133549608,5787449.093640437,8.47,142,1113 21:18:49,围网
55,7028027.465474586,5787760.764346001,1.19,61,1113 21:08:44,围网
55,7027841.854942745,5787637.141892063,0.59,50,1113 20:58:43,围网
55,7027656.239609639,5787513.523202,0.59,40,1113 20:48:43,围网
55,7027381.053810846,5787272.867561114,0.7,30,1113 20:38:36,围网
55,7027297.976950684,5787045.358775044,1.03,30,1113 20:28:40,围网
55,7027208.4055357035,5786928.320192057,3.18,182,1113 20:18:41,围网
55,7027035.7432613885,5786583.77749128,0.81,40,1113 19:58:43,围网
55,7027042.230516728,5786473.309105501,0.59,10,1113 19:48:35,围网
55,7027055.2044278765,5786252.372868147,0.7,356,1113 19:38:32,围网
55,7027068.177539638,5786031.437343286,0.49,353,1113 19:28:32,围网
55,7027081.149851997,5785810.502531188,0.59,4,1113 19:18:34,围网
55,7027094.121364937,5785589.568432122,0.59,356,1113 19:08:36,围网
55,7027100.606821621,5785479.10165006,0.49,6,1113 18:58:36,围网
55,7027209.654102466,5785264.737352027,0.59,2,1113 18:48:36,围网
55,7027222.625515953,5785043.805166562,0.59,338,1113 18:38:26,围网
55,7027325.190538712,5784939.90922913,0.32,0,1113 18:28:27,围网
55,7027427.757060651,5784836.014561918,0.22,0,1113 18:18:55,围网
55,7027523.837226127,5784842.5864381045,1.19,91,1113 18:08:28,围网
55,7027626.405996605,5784738.69406796,1.78,292,1113 17:58:28,围网
55,7027722.486711539,5784745.267932784,0.38,71,1113 17:48:28,围网
55,7027825.057730272,5784641.377859796,1.03,91,1113 17:38:25,围网
55,7027825.057730272,5784641.377859796,1.19,211,1113 17:28:24,围网
55,7028401.542313481,5784680.847408428,9.39,152,1113 17:18:23,围网
55,7030257.94456574,5785917.302746881,7.18,241,1113 17:08:21,围网
55,7032113.866541662,5787154.134492874,7.5,245,1113 16:58:22,围网
55,7033969.307857437,5788391.342470473,7.07,245,1113 16:48:22,围网
55,7035830.84817719,5789518.460294041,7.02,241,1113 16:38:16,围网
55,7037589.334514107,5790749.746155574,3.02,209,1113 16:28:19,围网
55,7039449.987153385,5791877.595778411,3.62,190,1113 16:18:18,围网
55,7041207.57016279,5793109.577674805,2.91,220,1113 16:08:18,围网
55,7041488.888222411,5793240.1773176715,0.49,331,1113 15:58:16,围网
55,7041488.888222411,5793240.1773176715,0.0,345,1113 15:48:18,围网
55,7041495.532165196,5793129.710025455,0.7,61,1113 15:38:13,围网
55,7041399.545035269,5793122.9982809955,0.49,159,1113 15:28:15,围网
55,7041303.557701123,5793116.287497445,0.59,120,1113 15:18:12,围网
55,7041207.57016279,5793109.577674805,0.32,20,1113 15:08:11,围网
55,7041104.942282058,5793213.3363712635,0.59,20,1113 14:58:11,围网
55,7041008.955286579,5793206.628536919,0.38,0,1113 14:48:11,围网
55,7040816.980683361,5793193.215750956,0.49,121,1113 14:38:08,围网
55,7040720.993075678,5793186.510799341,0.11,0,1113 14:28:08,围网
55,7040522.382612996,5793283.57191172,0.7,110,1113 14:18:05,围网
55,7040330.407872194,5793270.168867718,0.59,124,1113 14:08:31,围网
55,7040131.801281419,5793367.23824182,0.81,101,1113 13:58:05,围网
55,7039939.826812165,5793353.843017876,1.3,127,1113 13:48:06,围网
55,7039741.224094591,5793450.920653447,0.92,91,1113 13:38:05,围网
55,7039446.637711003,5793541.310379659,1.03,130,1113 13:28:03,围网
55,7039254.664195083,5793527.928873774,0.81,91,1113 13:18:01,围网
55,7038960.0821644785,5793618.333719939,0.92,111,1113 13:07:58,围网
55,7038672.121386674,5793598.277514899,7.18,344,1113 12:57:58,围网
55,7038480.14651783,5793584.91151608,0.81,127,1113 12:47:59,围网
55,7038185.569867075,5793675.340328674,1.03,81,1113 12:37:53,围网
55,7037897.60706391,5793655.307384121,0.81,81,1113 12:27:54,围网
55,7035689.8315562215,5793502.008793661,0.81,101,1113 11:07:50,围网
55,7035504.432193553,5793378.230051317,0.49,81,1113 10:57:41,围网
55,7035216.449502223,5793358.277628041,1.3,137,1113 10:47:38,围网
55,7035024.460029625,5793344.98081743,0.7,71,1113 10:37:50,围网
55,7034839.0490689445,5793221.2151116,1.08,117,1113 10:27:50,围网
55,7034749.630840747,5793104.097374875,1.03,61,1113 10:17:52,围网
55,7034564.211602712,5792980.337326112,0.7,30,1113 10:07:57,围网
55,7034474.787606892,5792863.222495344,0.38,50,1113 09:58:10,围网
55,7034289.360092541,5792739.468104173,1.03,40,1113 09:47:50,围网
55,7034199.930329779,5792622.356179748,0.7,10,1113 09:37:49,围网
55,7034110.49826043,5792505.245260993,0.49,30,1113 09:27:47,围网
55,7034027.633027095,5792277.66342552,0.59,20,1113 09:17:45,围网
55,7033938.195191759,5792160.554628853,0.32,50,1113 09:07:42,围网
55,7033848.755050219,5792043.4468381135,0.11,0,1113 08:57:41,围网
55,7033861.888116982,5791822.503964531,9.61,350,1113 08:47:41,围网
55,7033868.454347485,5791712.032792361,0.49,346,1113 08:37:38,围网
55,7034848.279087869,5791447.029082819,0.7,334,1113 08:27:38,围网
55,7033901.282471124,5791159.679579095,0.59,30,1113 08:07:36,围网
55,7033927.541335268,5790717.800187594,1.03,5,1113 07:47:38,围网
55,7034030.125837629,5790613.967791166,1.03,330,1113 07:37:36,围网
55,7034043.255555624,5790393.029640916,1.03,332,1113 07:27:36,围网
55,7034056.384465717,5790172.092198115,0.7,30,1113 07:17:46,围网
55,7034158.973460373,5790068.262041559,1.03,314,1113 07:07:30,围网
55,7034671.940888865,5789549.130305172,0.92,310,1113 06:37:23,围网
55,7035075.7699328,5789244.3139797,1.08,299,1113 06:17:29,围网
55,7035274.404318515,5789147.145745201,1.08,285,1113 06:07:25,围网
55,7035678.258390227,5788842.356855889,0.7,272,1113 05:47:24,围网
55,7035870.324210988,5788855.666757351,0.49,291,1113 05:37:19,围网
55,7036158.421423067,5788875.638819769,5.02,71,1113 05:27:22,围网
55,7036357.068599168,5788778.493695257,1.08,125,1113 05:17:21,围网
55,7036549.133483838,5788791.817187573,0.81,251,1113 05:07:21,围网
55,7036830.641158196,5788922.273946174,0.38,0,1113 04:57:18,围网
55,7036926.671737863,5788928.93995248,0.49,182,1113 04:47:17,围网
55,7037112.14110313,5789052.739138458,0.7,257,1113 04:37:16,围网
55,7037297.6056529675,5789176.542083084,1.19,276,1113 04:27:16,围网
55,7037489.660779327,5789189.884406352,0.49,232,1113 04:17:18,围网
55,7037675.117800748,5789313.69482262,0.59,256,1113 04:07:40,围网
55,7037853.970406076,5789547.973467074,0.59,206,1113 03:57:17,围网
55,7038039.415690364,5789671.791444523,0.59,218,1113 03:47:18,围网
55,7038128.83507214,5789788.934177522,1.67,150,1113 03:37:18,围网
55,7038307.666914025,5790023.222661728,0.7,242,1113 03:27:23,围网
55,7038397.0793739185,5790140.368412795,0.7,215,1113 03:17:12,围网
55,7038575.897371056,5790374.662932504,0.7,198,1113 03:07:12,围网
55,7038665.302908083,5790491.811701005,0.49,238,1113 02:57:12,围网
55,7038754.706137273,5790608.961475179,0.32,172,1113 02:47:11,围网
55,7038741.483660323,5790829.892808577,0.11,172,1113 02:37:06,围网
55,7038728.260369746,5791050.824848892,0.38,0,1113 02:27:05,围网
55,7038619.0287574725,5791265.073686477,0.92,156,1113 02:17:33,围网
55,7038619.0287574725,5791265.073686477,0.49,156,1113 02:07:05,围网
55,7038605.80574123,5791486.0072722,0.22,142,1113 01:57:06,围网
55,7038496.578003273,5791700.258880508,0.81,143,1113 01:47:03,围网
55,7038297.96020953,5791797.36400585,0.11,141,1113 01:37:02,围网
55,7038188.739199745,5792011.620151647,0.92,136,1113 01:27:03,围网
55,7038079.520977584,5792225.878228617,0.81,143,1113 01:16:59,围网
55,7037874.307072458,5792433.461782387,0.22,134,1113 01:06:56,围网
55,7037675.704437481,5792530.580997713,0.7,152,1113 00:56:54,围网
55,7037470.501004093,5792738.174222837,0.59,122,1113 00:46:55,围网
55,7037271.905646969,5792835.302315933,1.03,118,1113 00:36:50,围网
55,7037066.712688379,5793042.905211242,0.59,142,1113 00:26:52,围网
55,7036772.130565871,5793133.37676096,1.3,116,1113 00:16:48,围网
55,7036566.94958223,5793340.991379319,0.92,121,1113 00:06:42,围网
55,7036272.377128448,5793431.478796172,0.7,121,1112 23:56:46,围网
55,7035977.808356529,5793521.975433645,0.92,125,1112 23:46:45,围网
55,7035779.234785409,5793619.135811264,1.19,125,1112 23:36:43,围网
55,7035478.086245839,5793820.120922014,1.08,100,1112 23:26:40,围网
55,7035190.114972255,5793800.169289798,1.03,120,1112 23:16:38,围网
55,7034696.999840315,5793987.883333196,1.4,132,1112 22:56:36,围网
55,7034402.452492205,5794078.42939252,0.81,114,1112 22:46:39,围网
55,7034210.473106233,5794065.148879326,0.32,105,1112 22:36:36,围网
55,7033915.930138403,5794155.710055044,1.51,103,1112 22:26:37,围网
55,7033723.950635947,5794142.439282804,1.08,102,1112 22:16:54,围网
55,7033531.9703259785,5794129.172354307,0.92,10,1112 22:06:34,围网
55,7033333.422343271,5794226.384578387,1.51,81,1112 21:56:31,围网
55,7033141.442322401,5794213.125468887,0.49,112,1112 21:46:31,围网
55,7032949.46149473,5794199.870203141,1.4,91,1112 21:36:29,围网
55,7032860.032885302,5794082.768374287,0.38,61,1112 21:26:29,围网
55,7032764.041015656,5794076.143078084,0.81,91,1112 21:16:29,围网
55,7032578.61572182,5793952.419709868,0.59,50,1112 21:06:25,围网
