渔船ID,x,y,速度,方向,time,type
175,6319830.046883961,5218414.926602295,4.48,30,1117 11:54:43,拖网
175,6319218.795355329,5217215.094481498,5.4,30,1117 11:44:43,拖网
175,6318707.741365677,5215796.11687427,5.18,20,1117 11:34:42,拖网
175,6318298.15299659,5214486.042277947,4.91,9,1117 11:24:46,拖网
175,6317989.223909302,5213066.162352324,4.7,20,1117 11:14:39,拖网
175,6317579.067388201,5211646.8857306875,5.5,10,1117 11:04:37,拖网
175,6317168.830136695,5210227.685439706,4.7,20,1117 10:55:28,拖网
175,6315943.756650996,5207501.033621438,3.51,10,1117 10:34:36,拖网
175,6315431.589721891,5205973.311934749,4.59,6,1117 10:24:36,拖网
175,6315324.63634916,5204552.761762286,4.21,358,1117 10:14:53,拖网
175,6315217.222632955,5203022.963962017,5.61,358,1117 10:04:34,拖网
175,6315109.789786769,5201493.237033043,2.32,8,1117 09:54:32,拖网
175,6315002.337829134,5199963.581066963,2.21,10,1117 09:44:32,拖网
175,6314996.13101971,5198433.435035161,1.67,30,1117 09:34:32,拖网
175,6314989.927553818,5196903.359011282,3.89,354,1117 09:24:32,拖网
175,6315085.014118939,5195372.79285614,2.81,353,1117 09:14:28,拖网
175,6315180.126456163,5193842.297781741,0.81,350,1117 09:04:26,拖网
175,6315173.955421795,5192312.43220596,4.1,1,1117 08:54:28,拖网
175,6315168.228159907,5190891.905753684,3.89,3,1117 08:44:22,拖网
175,6315060.73286307,5189362.735439204,4.59,9,1117 08:34:24,拖网
175,6315055.001187615,5187942.3353037145,4.32,10,1117 08:24:30,拖网
175,6315353.326798022,5186520.320393939,4.37,40,1117 08:14:19,拖网
175,6315651.717677505,5185098.375250771,1.67,40,1117 08:04:25,拖网
175,6316452.318105278,5182472.082141676,1.78,327,1117 07:44:18,拖网
175,6316751.346290066,5181159.580032127,4.48,50,1117 07:34:17,拖网
175,6316040.747611858,5180944.933233306,3.62,164,1117 07:24:17,拖网
175,6314732.821973909,5183464.696264057,4.48,170,1117 07:14:15,拖网
175,6314641.204515935,5185868.723998927,1.67,196,1117 07:04:51,拖网
175,6314441.609404186,5186634.629496818,0.92,50,1117 06:44:11,拖网
175,6314543.849136415,5186852.574277595,2.7,176,1117 06:34:18,拖网
175,6314547.40654993,5187726.630455494,2.91,165,1117 06:24:17,拖网
175,6314550.9650639575,5188600.7097018575,1.89,145,1117 06:14:12,拖网
175,6314756.740893729,5189364.419903908,3.62,202,1117 06:04:11,拖网
175,6315064.261479274,5190236.858070431,3.18,169,1117 05:54:15,拖网
175,6314763.837575828,5191112.687973334,2.91,177,1117 05:44:12,拖网
175,6314564.764699231,5191987.98435517,2.7,202,1117 05:34:29,拖网
175,6314471.041448153,5193846.234026377,1.67,107,1117 05:14:05,拖网
175,6314474.614066174,5194720.474239102,2.37,207,1117 05:04:05,拖网
175,6314478.634578599,5195704.021888611,2.1,139,1117 04:54:03,拖网
175,6314583.933477614,5196687.033290607,3.08,180,1117 04:44:00,拖网
175,6314587.503267906,5197561.348006159,0.11,7,1117 04:34:01,拖网
175,6314692.783984774,5198544.415248191,1.62,197,1117 04:23:59,拖网
175,6314798.051681116,5199527.512513362,0.92,203,1117 04:13:58,拖网
175,6315004.555357011,5200510.078741418,3.08,175,1117 04:04:00,拖网
175,6315210.589520275,5201383.374599514,2.48,190,1117 03:53:58,拖网
