渔船ID,x,y,速度,方向,time,type
5171,6459279.78916154,5483287.881022817,7.88,107,1109 20:39:12,拖网
5171,6442498.868514469,5489539.341135764,9.39,107,1109 19:39:22,拖网
5171,6442498.868514469,5489539.341135764,9.39,107,1109 19:39:21,拖网
5171,6426031.981196219,5495711.652860674,4.48,121,1109 18:38:46,拖网
5171,6418199.799841779,5498975.513210285,8.9,114,1109 18:08:48,拖网
5171,6411160.9907649495,5502909.936870705,9.12,132,1109 17:38:59,拖网
5171,6408480.618742274,5505983.941360711,0.0,81,1109 17:08:55,拖网
5171,6408480.618742274,5505983.941360711,0.0,0,1109 16:38:37,拖网
5171,6408480.618742274,5505983.941360711,0.0,0,1109 16:38:35,拖网
5171,6408480.618742274,5505983.941360711,0.32,0,1109 16:08:38,拖网
5171,6408480.618742274,5505983.941360711,0.0,0,1109 15:38:57,拖网
5171,6408480.618742274,5505983.941360711,0.0,0,1109 15:08:34,拖网
5171,6408480.618742274,5505983.941360711,0.22,0,1109 14:38:36,拖网
5171,6408480.618742274,5505983.941360711,0.11,282,1109 14:08:43,拖网
5171,6408480.618742274,5505983.941360711,0.0,0,1109 13:49:54,拖网
5171,6408480.618742274,5505983.941360711,0.0,0,1109 13:38:28,拖网
5171,6408480.618742274,5505983.941360711,0.0,0,1109 13:08:24,拖网
5171,6408480.618742274,5505983.941360711,0.11,0,1109 12:20:11,拖网
5171,6408480.618742274,5505983.941360711,0.0,0,1109 12:08:26,拖网
5171,6408480.618742274,5505983.941360711,0.32,0,1109 11:38:22,拖网
5171,6408480.618742274,5505983.941360711,0.11,240,1109 10:38:18,拖网
5171,6408480.618742274,5505983.941360711,0.22,299,1109 10:08:19,拖网
5171,6408480.618742274,5505983.941360711,0.32,10,1109 09:38:12,拖网
5171,6408480.618742274,5505983.941360711,0.11,0,1109 09:08:12,拖网
5171,6408480.618742274,5505983.941360711,0.0,0,1109 08:38:05,拖网
5171,6408480.618742274,5505983.941360711,0.32,0,1109 08:08:01,拖网
5171,6408480.618742274,5505983.941360711,0.32,144,1109 07:37:59,拖网
5171,6408382.389337371,5505763.23835507,0.0,61,1109 07:07:56,拖网
5171,6408382.389337371,5505763.23835507,0.0,61,1109 07:07:55,拖网
5171,6408382.389337371,5505763.23835507,0.11,71,1109 06:37:54,拖网
5171,6408382.389337371,5505763.23835507,0.22,0,1109 06:07:52,拖网
5171,6408382.389337371,5505763.23835507,0.0,0,1109 05:37:54,拖网
5171,6408382.389337371,5505763.23835507,0.11,142,1109 05:07:50,拖网
5171,6408382.389337371,5505763.23835507,0.11,326,1109 04:37:53,拖网
5171,6408382.389337371,5505763.23835507,0.0,312,1109 04:07:48,拖网
5171,6408382.389337371,5505763.23835507,0.22,155,1109 03:37:45,拖网
5171,6408382.389337371,5505763.23835507,0.0,281,1109 03:07:43,拖网
5171,6408382.389337371,5505763.23835507,0.11,255,1109 02:37:46,拖网
5171,6408382.389337371,5505763.23835507,0.22,272,1109 02:07:39,拖网
5171,6408382.389337371,5505763.23835507,0.11,0,1109 01:37:34,拖网
5171,6408382.389337371,5505763.23835507,0.0,111,1109 01:07:32,拖网
5171,6408382.389337371,5505763.23835507,0.0,0,1109 00:37:47,拖网
5171,6408382.389337371,5505763.23835507,0.0,0,1109 00:07:42,拖网
5171,6408382.389337371,5505763.23835507,0.11,0,1108 23:37:30,拖网
5171,6408382.389337371,5505763.23835507,0.11,0,1108 23:07:27,拖网
5171,6408382.389337371,5505763.23835507,0.11,0,1108 22:37:29,拖网
5171,6408382.389337371,5505763.23835507,0.11,292,1108 22:13:14,拖网
5171,6408382.389337371,5505763.23835507,0.11,0,1108 21:37:22,拖网
5171,6408382.389337371,5505763.23835507,0.0,0,1108 21:07:16,拖网
5171,6408382.389337371,5505763.23835507,0.0,0,1108 20:47:15,拖网
5171,6408382.389337371,5505763.23835507,0.0,0,1108 20:37:22,拖网
5171,6408382.389337371,5505763.23835507,0.11,0,1108 20:07:17,拖网
5171,6410166.832005768,5504448.188717055,7.02,322,1108 19:37:15,拖网
5171,6417109.22764339,5499521.11420727,10.09,299,1108 19:07:10,拖网
5171,6426607.966233713,5499680.1424660515,10.09,252,1108 18:37:31,拖网
5171,6445065.911140259,5507292.1879286645,10.09,252,1108 17:37:12,拖网
5171,6454532.484644536,5511223.850406934,10.09,244,1108 17:07:03,拖网
5171,6473644.458107572,5519117.389103694,10.09,250,1108 16:07:23,拖网
5171,6483388.395921102,5523080.751417621,1.19,312,1108 15:36:58,拖网
5171,6492828.534497036,5527160.591774653,10.09,252,1108 15:06:59,拖网
5171,6502069.505495471,5530806.312960807,10.09,248,1108 14:36:54,拖网
5171,6511595.557117273,5534906.057005551,10.09,248,1108 14:06:54,拖网
