渔船ID,x,y,速度,方向,time,type
1721,5433876.979652422,4763206.75456364,2.1,243,1113 23:56:40,拖网
1721,5433986.137114526,4763304.505821767,0.49,339,1113 23:46:38,拖网
1721,5434089.345239937,4763295.126112524,0.49,81,1113 23:36:38,拖网
1721,5434198.501592471,4763392.880105433,2.1,198,1113 23:26:40,拖网
1721,5434496.234904681,4763150.485249741,1.78,337,1113 23:16:39,拖网
1721,5434442.736527097,4762186.316073382,3.51,349,1113 23:06:36,拖网
1721,5434492.483254807,4761212.810919257,3.4,360,1113 22:56:32,拖网
1721,5434542.265159427,4760239.345447987,1.67,20,1113 22:46:35,拖网
1721,5435010.953313495,4759335.546433566,1.89,184,1113 22:36:33,拖网
1721,5435479.719175858,4758431.799926015,3.29,324,1113 22:26:37,拖网
1721,5436057.730518079,4757625.854290688,4.1,350,1113 22:16:36,拖网
1721,5436520.738979756,4756615.109157154,2.32,337,1113 22:06:34,拖网
1721,5437821.7515801145,4755743.858430861,7.02,276,1113 21:57:02,拖网
1721,5439972.680465672,4755226.600934492,6.1,270,1113 21:46:45,拖网
1721,5442032.290092079,4754933.299245863,6.31,346,1113 21:36:36,拖网
1721,5442135.567971244,4754924.000085375,1.51,246,1113 21:26:34,拖网
1721,5442268.219559628,4755450.220183556,2.37,190,1113 21:16:33,拖网
1721,5442315.231752729,4756307.074931923,2.48,158,1113 21:06:31,拖网
1721,5442253.117181528,4757066.145610003,2.48,153,1113 20:56:28,拖网
1721,5442300.168552539,4757923.0588971935,1.51,146,1113 20:46:29,拖网
1721,5442238.098355929,4758682.1809213,3.4,151,1113 20:36:28,拖网
1721,5442285.188909159,4759539.152687849,2.81,143,1113 20:27:13,拖网
1721,5442285.188909159,4759539.152687849,2.81,143,1113 20:26:24,拖网
1721,5442270.292837719,4761155.356191551,3.02,198,1113 20:06:27,拖网
1721,5442311.546212619,4761905.283350512,2.81,216,1113 19:56:28,拖网
1721,5442037.225556118,4762575.991408446,4.37,136,1113 19:46:26,拖网
1721,5441636.109013372,4762827.472555941,3.08,295,1113 19:36:26,拖网
1721,5440919.427908944,4762999.760883709,2.37,112,1113 19:26:25,拖网
1721,5440105.459580395,4763288.556029069,2.91,140,1113 19:16:22,拖网
1721,5439406.584170489,4763782.369396625,3.02,91,1113 19:06:21,拖网
1721,5438580.858190155,4763857.010164198,3.29,81,1113 18:56:18,拖网
1721,5437749.222452612,4763824.578453308,1.78,118,1113 18:46:20,拖网
1721,5437858.3628683975,4763922.375082055,0.49,81,1113 18:36:21,拖网
1721,5437342.303308307,4763969.095306372,2.91,105,1113 18:26:19,拖网
1721,5436637.639017922,4764355.963814669,2.91,205,1113 18:16:16,拖网
1721,5436478.733845704,4765231.805289542,1.19,191,1113 18:06:16,拖网
1721,5436423.06477238,4766098.323952594,3.02,148,1113 17:56:17,拖网
1721,5436470.615203456,4766955.518114448,3.4,181,1113 17:46:16,拖网
1721,5436311.813642039,4767831.455369918,1.89,91,1113 17:36:18,拖网
1721,5436063.8026199015,4767100.099026767,3.62,4,1113 17:26:13,拖网
1721,5436313.925842208,4766000.533288261,3.4,343,1113 17:16:13,拖网
1721,5436460.915931762,4764910.37710352,1.51,346,1113 17:06:11,拖网
1721,5436929.460779382,4764006.490083918,3.89,269,1113 16:56:10,拖网
1721,5438058.862714081,4763796.555439852,2.91,248,1113 16:46:09,拖网
1721,5439091.015386508,4763703.212556869,3.29,264,1113 16:36:19,拖网
1721,5440232.328312656,4763707.794759182,3.72,253,1113 16:26:19,拖网
1721,5441179.032758866,4763945.401963408,3.29,236,1113 16:16:08,拖网
1721,5442137.532325641,4764397.389995935,3.4,233,1113 16:06:15,拖网
1721,5443096.00284965,4764849.479279344,3.51,256,1113 15:56:06,拖网
1721,5444030.871264287,4764873.068877734,1.08,243,1113 15:46:06,拖网
1721,5444953.977452856,4764682.444157453,3.62,273,1113 15:36:05,拖网
1721,5445986.225069924,4764589.791535186,3.72,286,1113 15:26:03,拖网
1721,5447012.627625934,4764390.0920230895,3.08,248,1113 15:16:03,拖网
1721,5448142.304985916,4764181.256137572,4.32,214,1113 15:06:00,拖网
1721,5449174.652974382,4764088.922697337,3.18,269,1113 14:56:00,拖网
1721,5450097.937182061,4763898.759953933,3.72,275,1113 14:46:14,拖网
1721,5452156.941366565,4763607.436291559,2.48,285,1113 14:26:01,拖网
1721,5453183.579067561,4763408.352969658,3.89,302,1113 14:16:00,拖网
1721,5454130.313642495,4763647.160833282,3.72,210,1113 14:06:06,拖网
1721,5454899.660499099,4764440.183397081,4.91,247,1113 13:56:00,拖网
1721,5455226.871682828,4764734.151756653,3.78,282,1113 13:45:56,拖网
1721,5455111.977759686,4764529.001954613,3.02,30,1113 13:36:05,拖网
1721,5454560.790458987,4763931.918342019,3.72,10,1113 13:26:00,拖网
1721,5453906.329610937,4763344.061984178,4.21,71,1113 13:16:06,拖网
1721,5454044.549980542,4763977.802547776,2.81,253,1113 13:06:05,拖网
1721,5455082.8605261855,4763993.215749017,3.02,275,1113 12:55:54,拖网
1721,5456006.3009146815,4763803.580036181,3.78,260,1113 12:45:55,拖网
1721,5456923.965735308,4763506.871648219,2.81,309,1113 12:35:56,拖网
1721,5457611.940169895,4762799.915567482,3.08,342,1113 12:25:54,拖网
1721,5462246.038583289,4756362.250186976,0.59,228,1113 11:55:41,拖网
1721,5463864.740209268,4757511.492735449,3.29,221,1113 10:45:49,拖网
1721,5464226.414140484,4758448.4915568195,3.62,197,1113 10:35:47,拖网
1721,5464685.625686121,4759269.325106012,3.08,206,1113 10:25:42,拖网
1721,5465041.52213743,4760099.279126333,1.08,61,1113 10:15:46,拖网
1721,5465403.158327774,4761036.428935758,3.99,206,1113 10:05:50,拖网
1721,5464921.243543135,4761724.692896194,3.08,109,1113 09:55:45,拖网
1721,5463985.930475501,4761699.215189105,3.08,81,1113 09:45:41,拖网
1721,5462953.115539865,4761790.065925737,3.29,91,1113 09:35:46,拖网
1721,5462040.9296958065,4762193.381514803,3.78,122,1113 09:25:32,拖网
1721,5460686.802992835,4762097.454080849,2.1,320,1113 09:05:36,拖网
1721,5461610.497480838,4761908.326453424,3.02,231,1113 08:55:32,拖网
1721,5462368.078432724,4762487.554499311,7.5,287,1113 08:45:29,拖网
1721,5464508.1069324855,4761760.983330903,2.81,264,1113 08:35:32,拖网
1721,5464817.958976384,4761733.763953935,1.3,252,1113 08:25:31,拖网
1721,5465047.552528104,4762144.247876439,2.7,174,1113 08:15:31,拖网
1721,5464990.337092189,4763010.590738593,3.08,168,1113 08:05:28,拖网
1721,5465088.287649698,4764832.400076041,3.72,147,1113 07:45:29,拖网
1721,5464267.940715165,4765012.153302871,2.91,61,1113 07:35:40,拖网
1721,5464164.131296813,4763083.182615254,4.1,10,1113 07:15:24,拖网
1721,5464318.821756571,4762100.601559259,2.7,341,1113 07:05:25,拖网
1721,5464915.48754138,4761617.537928264,3.18,174,1113 06:55:17,拖网
1721,5464967.3014932545,4762581.950284544,3.29,183,1113 06:45:23,拖网
1721,5465013.377106889,4763439.239029773,3.02,202,1113 06:35:22,拖网
1721,5465065.233284531,4764403.726328613,3.51,140,1113 06:25:20,拖网
1721,5463751.630180995,4765057.551628811,3.51,20,1113 06:05:41,拖网
1721,5463963.348764751,4763208.501684323,3.62,339,1113 05:45:46,拖网
1721,5464599.875006836,4761537.60007146,2.37,303,1113 05:25:15,拖网
1721,5465059.066255024,4762358.563319089,2.7,163,1113 05:15:15,拖网
1721,5465105.1322011445,4763215.844687847,2.48,170,1113 05:05:14,拖网
1721,5465156.977500693,4764180.323693368,2.81,185,1113 04:55:13,拖网
1721,5465099.816488021,4765046.739885478,2.0,180,1113 04:45:10,拖网
1721,5464618.111047253,4765735.126008975,0.49,270,1113 04:35:13,拖网
1721,5465019.615893802,4765484.494413608,2.7,148,1113 04:25:10,拖网
1721,5465094.051930882,4764939.569736143,3.08,2,1113 04:15:06,拖网
1721,5465151.215808093,4764073.157401128,3.18,327,1113 04:05:35,拖网
1721,5464496.589956068,4761546.674346358,3.99,50,1113 03:35:10,拖网
1721,5464450.5330959745,4760689.458021454,3.02,342,1113 03:25:10,拖网
1721,5464404.493909469,4759832.273090323,2.91,333,1113 03:15:07,拖网
1721,5464364.2241198495,4759082.262041428,2.81,10,1113 03:05:20,拖网
1721,5463858.990010264,4757404.357863081,3.02,50,1113 02:45:02,拖网
1721,5463210.372267594,4756923.198266336,2.32,61,1113 02:35:01,拖网
1721,5462561.732112454,4756442.091648867,3.4,61,1113 02:25:01,拖网
1721,5461803.997285006,4755863.013278623,4.48,81,1113 02:15:02,拖网
1721,5461051.992164033,4755391.130695022,1.08,71,1113 02:05:00,拖网
1721,5460391.752099849,4754695.959844386,3.29,324,1113 01:54:55,拖网
1721,5459737.246053226,4754107.970661342,2.48,40,1113 01:44:57,拖网
1721,5458428.152746091,4752932.169671861,3.02,40,1113 01:24:54,拖网
1721,5457785.110631877,4752558.5704638995,0.81,61,1113 01:14:54,拖网
1721,5457348.707162926,4752166.724391114,4.37,40,1113 01:04:51,拖网
1721,5455545.896184761,4751465.548784051,6.8,81,1113 00:55:23,拖网
1721,5453743.991212794,4752701.686206322,0.81,303,1113 00:34:52,拖网
1721,5453743.991212794,4752701.686206322,0.7,261,1113 00:24:50,拖网
1721,5453743.991212794,4752701.686206322,1.03,149,1113 00:14:50,拖网
1721,5453749.789088725,4752808.789991515,1.19,318,1113 00:04:49,拖网
1721,5453439.841370834,4752836.341773536,0.11,259,1112 23:54:58,拖网
1721,5453439.841370834,4752836.341773536,1.03,281,1112 23:44:48,拖网
1721,5452968.569770899,4751802.080361505,5.29,10,1112 23:34:47,拖网
1721,5452858.424225589,4749767.2942324905,4.21,318,1112 23:24:48,拖网
1721,5453271.759638781,4749730.537311312,1.62,295,1112 23:14:45,拖网
1721,5453575.974361826,4749595.891006165,0.92,347,1112 23:04:44,拖网
1721,5453667.73300272,4749372.529821139,3.51,360,1112 22:54:45,拖网
1721,5453563.586684687,4747445.020491138,3.29,10,1112 22:34:40,拖网
1721,5453724.037914881,4746570.033764207,2.32,30,1112 22:24:40,拖网
1721,5453609.122615826,4746365.066899557,3.02,107,1112 22:15:11,拖网
1721,5452926.135759803,4747178.9096147325,4.7,118,1112 22:04:52,拖网
1721,5452323.416188184,4747555.305861645,0.22,310,1112 21:54:42,拖网
1721,5452731.013415317,4747411.448826333,1.62,50,1112 21:44:40,拖网
1721,5453575.154026531,4747659.1802849565,3.4,231,1112 21:34:39,拖网
1721,5454419.283763439,4747906.985187428,3.4,282,1112 21:24:38,拖网
1721,5455475.874140878,4748243.615799927,3.4,248,1112 21:14:37,拖网
1721,5456434.865865428,4748696.605080275,3.29,248,1112 21:04:35,拖网
1721,5457192.90191825,4749275.080583677,3.18,258,1112 20:54:28,拖网
1721,5457950.906847708,4749853.629414648,2.91,171,1112 20:44:34,拖网
1721,5458307.043718923,4750682.987266212,2.0,211,1112 20:34:34,拖网
1721,5458559.834772725,4751521.522493306,2.48,184,1112 20:24:30,拖网
1721,5458709.293994331,4752369.227487699,3.78,186,1112 20:14:31,拖网
1721,5458858.7608288275,4753216.965996153,2.7,201,1112 20:04:32,拖网
1721,5459421.516697912,4754028.227338125,2.81,216,1112 19:54:29,拖网
1721,5459875.161398329,4754741.552196031,2.48,226,1112 19:44:28,拖网
1721,5460426.336585954,4755338.682754425,3.02,232,1112 19:34:27,拖网
1721,5461287.427808484,4755908.5349412365,3.02,246,1112 19:24:22,拖网
1721,5462240.281883305,4756255.122078803,3.08,201,1112 19:14:23,拖网
1721,5462240.281883305,4756255.122078803,3.08,201,1112 19:14:18,拖网
1721,5462779.866103036,4756638.164646296,2.81,20,1112 18:54:17,拖网
1721,5461924.58550907,4756175.291427485,0.59,348,1112 18:44:17,拖网
1721,5461000.544889033,4756364.365095624,3.99,71,1112 18:34:19,拖网
1721,5460174.07573222,4756437.27651084,2.0,81,1112 18:24:18,拖网
1721,5459347.624332372,4756510.254114267,4.1,101,1112 18:15:07,拖网
1721,5457591.474139914,4756665.551280598,1.51,91,1112 17:54:26,拖网
1721,5456805.623868865,4757488.621349921,1.51,107,1112 17:34:10,拖网
1721,5455990.879954301,4757776.12525081,2.7,119,1112 17:24:20,拖网
1721,5455181.980863081,4758170.824959375,1.62,91,1112 17:14:10,拖网
1721,5454373.133562388,4758565.592474602,2.59,109,1112 17:04:18,拖网
1721,5453461.060561912,4758969.612539182,3.29,119,1112 16:54:07,拖网
1721,5452652.321109315,4759364.523743804,0.49,91,1112 16:44:13,拖网
1721,5452245.05737056,4759508.4382096045,2.81,101,1112 16:34:06,拖网
1721,5450323.833287806,4760433.311354853,6.48,114,1112 16:24:19,拖网
1721,5448494.440704791,4761135.056365274,4.48,116,1112 16:14:05,拖网
1721,5448706.800865058,4761223.725537646,1.78,264,1112 16:04:38,拖网
1721,5448993.157752958,4760767.485538285,3.4,343,1112 15:54:12,拖网
1721,5448934.668480758,4759696.154703134,3.51,354,1112 15:44:11,拖网
1721,5448882.052150645,4758731.998916558,3.02,10,1112 15:34:03,拖网
1721,5448732.027112648,4757884.237037203,3.08,358,1112 15:24:14,拖网
1721,5448679.447872387,4756920.156938902,3.02,336,1112 15:14:08,拖网
1721,5448626.891389399,4755956.11666635,3.02,2,1112 15:04:07,拖网
1721,5448580.193621552,4755099.225432829,3.29,20,1112 14:53:54,拖网
