渔船ID,x,y,速度,方向,time,type
2035,6485653.396384828,5459779.8025890775,3.18,178,1030 23:55:44,围网
2035,6486142.578287195,5460555.869621241,1.3,185,1030 23:45:43,围网
2035,6486630.677577494,5461442.0224565845,3.4,190,1030 23:35:42,围网
2035,6487119.727257966,5462218.166796064,3.18,204,1030 23:25:41,围网
2035,6487607.684995906,5463104.400954032,2.91,228,1030 23:15:41,围网
2035,6488396.341607397,5463664.036079386,3.02,238,1030 23:05:36,围网
2035,6489388.585446939,5463675.838355326,2.7,288,1030 22:55:36,围网
2035,6490185.530899769,5463355.192782948,3.51,328,1030 22:45:37,围网
2035,6490590.871100372,5462479.562158887,3.02,349,1030 22:35:26,围网
2035,6491301.403861478,5460837.244859363,3.02,329,1030 22:15:28,围网
2035,6491111.373874869,5459954.478291783,2.81,8,1030 22:05:26,围网
2035,6490721.738684031,5459179.375866192,3.72,8,1030 21:55:24,围网
2035,6490530.583806964,5458406.693623971,1.51,7,1030 21:45:26,围网
2035,6490538.99803548,5457526.382133388,1.89,328,1030 21:35:21,围网
2035,6490538.99803548,5457526.382133388,1.89,328,1030 21:35:16,围网
2035,6490457.582913519,5455654.582974662,4.37,138,1030 21:15:22,围网
2035,6490465.982877091,5454774.327108748,1.89,292,1030 21:05:18,围网
2035,6490375.078894866,5453892.89353827,2.48,290,1030 20:55:17,围网
2035,6490285.206096996,5452901.4523948,1.3,314,1030 20:45:17,围网
2035,6490293.584830677,5452021.252237447,3.29,2,1030 20:35:17,围网
2035,6490303.008126064,5451031.048476384,3.18,10,1030 20:25:17,围网
2035,6490312.428477694,5450040.867414572,2.32,6,1030 20:15:15,围网
2035,6490222.505842985,5449049.515036831,3.4,10,1030 20:05:12,围网
2035,6490032.173305771,5448167.00804143,2.59,10,1030 19:55:11,围网
2035,6489840.769139822,5447394.534705993,2.21,20,1030 19:45:14,围网
2035,6489551.017664192,5446510.881450005,2.32,10,1030 19:35:11,围网
2035,6489460.993762418,5445519.616937777,3.99,357,1030 19:25:12,围网
2035,6489272.610290753,5444417.186787873,2.81,353,1030 19:15:09,围网
2035,6486716.121667664,5441416.709258226,5.18,30,1030 18:55:08,围网
2035,6486820.584712226,5440867.885524204,3.18,240,1030 18:45:09,围网
2035,6487417.018183125,5440874.860355127,0.7,276,1030 18:35:05,围网
2035,6488013.450377339,5440881.871010659,1.19,1,1030 18:25:04,围网
2035,6488411.071127645,5440886.564683537,0.92,315,1030 18:15:05,围网
2035,6488808.691305689,5440891.274278406,1.51,277,1030 18:05:01,围网
2035,6489403.050749652,5441118.360210688,3.29,219,1030 17:55:02,围网
2035,6490384.553350477,5442450.2360088425,2.81,218,1030 17:34:58,围网
2035,6490775.836257673,5443115.02598016,2.48,192,1030 17:24:57,围网
2035,6491167.075538445,5443779.841542456,2.48,224,1030 17:14:52,围网
2035,6491649.198168093,5445325.934072427,2.59,224,1030 16:55:02,围网
2035,6491841.587551635,5445988.396409327,2.7,208,1030 16:44:53,围网
2035,6492132.252017593,5446762.094882597,2.1,186,1030 16:34:49,围网
2035,6492324.589424086,5447424.588541396,1.89,220,1030 16:24:49,围网
2035,6492615.185562875,5448198.326757987,2.21,164,1030 16:14:48,围网
2035,6492615.185562875,5448198.326757987,2.21,164,1030 16:14:43,围网
2035,6493099.069494564,5449524.612318972,1.78,190,1030 15:54:46,围网
2035,6493291.304808057,5450187.166845596,2.7,184,1030 15:45:06,围网
