渔船ID,x,y,速度,方向,time,type
1441,6284923.909275701,5278744.166382463,0.05,0,1030 23:56:46,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 23:46:46,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 23:36:45,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 23:26:45,围网
1441,6284923.909275701,5278744.166382463,0.05,0,1030 23:16:45,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 23:06:45,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 22:56:45,围网
1441,6284923.909275701,5278744.166382463,0.05,0,1030 22:46:45,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 22:38:43,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 22:27:44,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 22:17:45,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 22:07:46,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 21:57:46,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 21:47:45,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 21:37:45,围网
1441,6284923.909275701,5278744.166382463,0.05,0,1030 21:27:46,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 21:17:46,围网
1441,6284923.909275701,5278744.166382463,0.05,0,1030 21:07:46,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 20:57:45,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 20:47:46,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 20:38:43,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 20:27:46,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 20:17:46,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 20:07:46,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 19:57:46,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 19:47:46,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 19:37:46,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 19:27:46,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 19:17:47,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 19:07:47,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 18:57:46,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 18:47:46,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 18:38:44,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 18:27:46,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 18:18:22,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 17:57:46,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 17:47:47,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 17:37:46,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 17:27:46,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 17:17:46,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 17:07:46,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 16:57:46,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 16:47:46,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 16:38:44,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 16:27:47,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 16:17:47,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 16:07:47,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 15:57:47,围网
1441,6284923.909275701,5278744.166382463,0.05,0,1030 15:47:47,围网
1441,6284923.909275701,5278744.166382463,0.05,0,1030 15:37:47,围网
1441,6284923.909275701,5278744.166382463,0.05,0,1030 15:27:47,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 15:17:47,围网
1441,6284923.909275701,5278744.166382463,0.05,0,1030 15:07:47,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 14:57:47,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 14:47:47,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 14:38:45,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 14:27:47,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 14:17:47,围网
1441,6284923.909275701,5278744.166382463,0.05,0,1030 14:07:47,围网
1441,6284923.909275701,5278744.166382463,0.05,0,1030 13:57:48,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 13:47:48,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 13:37:48,围网
1441,6284923.909275701,5278744.166382463,0.05,0,1030 13:27:48,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 13:17:48,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 13:07:48,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 12:57:48,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 12:47:48,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 12:38:45,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 12:27:48,围网
1441,6284923.909275701,5278744.166382463,0.16,0,1030 12:17:47,围网
1441,6284923.909275701,5278744.166382463,0.05,0,1030 12:07:47,围网
1441,6284923.909275701,5278744.166382463,0.05,0,1030 11:58:53,围网
1441,6284923.909275701,5278744.166382463,0.97,0,1030 11:37:49,围网
1441,6284923.909275701,5278744.166382463,0.05,0,1030 11:27:47,围网
1441,6284923.909275701,5278744.166382463,0.49,0,1030 11:17:47,围网
1441,6284923.909275701,5278744.166382463,0.05,0,1030 11:07:48,围网
1441,6284923.909275701,5278744.166382463,0.05,0,1030 10:57:47,围网
1441,6284923.909275701,5278744.166382463,0.05,0,1030 10:47:47,围网
1441,6284923.909275701,5278744.166382463,0.59,25,1030 10:38:45,围网
1441,6284923.909275701,5278744.166382463,0.05,0,1030 10:27:47,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 10:17:47,围网
1441,6284923.909275701,5278744.166382463,0.05,0,1030 10:07:48,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 09:57:48,围网
1441,6284923.909275701,5278744.166382463,0.05,0,1030 09:48:23,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 09:27:49,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 09:17:49,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 09:07:49,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 08:57:49,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 08:47:49,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 08:38:47,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 08:27:48,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 08:17:49,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 08:07:50,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 07:57:50,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 07:47:50,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 07:37:49,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 07:27:50,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 07:17:50,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 07:07:50,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 06:57:49,围网
1441,6284923.909275701,5278744.166382463,0.0,0,1030 06:47:50,围网
