渔船ID,x,y,速度,方向,time,type
865,6252660.723097258,5250161.792650885,0.11,0,1106 23:54:48,刺网
865,6252761.592461911,5250160.608515292,0.11,0,1106 23:44:46,刺网
865,6252660.723097258,5250161.792650885,0.0,334,1106 23:34:47,刺网
865,6252761.592461911,5250160.608515292,0.11,0,1106 23:24:47,刺网
865,6252660.723097258,5250161.792650885,0.22,112,1106 23:14:45,刺网
865,6252660.723097258,5250161.792650885,0.0,0,1106 23:04:45,刺网
865,6252660.723097258,5250161.792650885,0.11,0,1106 22:54:45,刺网
865,6252660.723097258,5250161.792650885,0.22,20,1106 22:44:38,刺网
865,6252660.723097258,5250161.792650885,0.32,6,1106 22:34:42,刺网
865,6252761.592461911,5250160.608515292,0.0,0,1106 22:24:43,刺网
865,6252761.592461911,5250160.608515292,0.32,0,1106 22:14:36,刺网
865,6252761.592461911,5250160.608515292,0.0,0,1106 22:04:41,刺网
865,6252761.592461911,5250160.608515292,0.32,0,1106 21:54:40,刺网
865,6252761.592461911,5250160.608515292,0.32,0,1106 21:44:35,刺网
865,6252761.592461911,5250160.608515292,0.32,0,1106 21:34:39,刺网
865,6252761.592461911,5250160.608515292,0.11,0,1106 21:24:40,刺网
865,6252660.723097258,5250161.792650885,0.11,0,1106 20:31:13,刺网
865,6252761.592461911,5250160.608515292,0.0,0,1106 19:44:29,刺网
865,6252660.723097258,5250161.792650885,0.11,106,1106 19:14:38,刺网
865,6252660.723097258,5250161.792650885,0.11,0,1106 19:04:28,刺网
865,6252660.723097258,5250161.792650885,0.11,0,1106 18:54:27,刺网
865,6252660.723097258,5250161.792650885,0.11,0,1106 18:44:34,刺网
865,6252660.723097258,5250161.792650885,0.0,0,1106 18:34:24,刺网
865,6252660.723097258,5250161.792650885,0.22,0,1106 18:24:25,刺网
865,6252660.723097258,5250161.792650885,0.11,0,1106 18:14:21,刺网
865,6252660.723097258,5250161.792650885,0.11,0,1106 18:04:24,刺网
865,6252660.723097258,5250161.792650885,0.22,0,1106 17:54:20,刺网
865,6252660.723097258,5250161.792650885,0.32,0,1106 17:44:16,刺网
865,6252761.592461911,5250160.608515292,0.22,0,1106 17:34:19,刺网
865,6252660.723097258,5250161.792650885,0.11,0,1106 17:24:21,刺网
865,6252660.723097258,5250161.792650885,0.11,0,1106 17:14:28,刺网
865,6252660.723097258,5250161.792650885,0.0,188,1106 17:04:20,刺网
865,6252660.723097258,5250161.792650885,0.22,0,1106 16:54:19,刺网
865,6252660.723097258,5250161.792650885,0.0,195,1106 16:44:18,刺网
865,6252660.723097258,5250161.792650885,0.0,0,1106 16:34:20,刺网
865,6252761.592461911,5250160.608515292,0.22,81,1106 16:24:18,刺网
865,6252761.592461911,5250160.608515292,0.32,120,1106 16:14:16,刺网
865,6252660.723097258,5250161.792650885,0.0,0,1106 16:04:17,刺网
865,6252761.592461911,5250160.608515292,0.7,61,1106 15:54:15,刺网
865,6252752.032431344,5249066.097598724,4.1,1,1106 15:44:13,刺网
865,6253049.898774755,5248515.30817619,4.59,328,1106 15:34:15,刺网
865,6253050.851989738,5248624.756050011,5.72,340,1106 15:24:13,刺网
