渔船ID,x,y,速度,方向,time,type
2618,6111097.521792071,5089649.835973538,3.35,352,1113 23:59:43,拖网
2618,6111175.99280149,5088340.6322257845,3.99,351,1113 23:48:45,拖网
2618,6111154.458196225,5087142.962731323,4.26,20,1113 23:38:47,拖网
2618,6110928.932537483,5085950.545493282,3.89,357,1113 23:28:45,拖网
2618,6111011.365240411,5084859.236381729,3.35,7,1113 23:18:47,拖网
2618,6110785.817346378,5083666.9126871545,3.56,8,1113 23:08:47,拖网
2618,6110660.313316495,5082363.174947278,4.05,17,1113 22:58:47,拖网
2618,6110436.6828993065,5081279.813604536,3.78,12,1113 22:48:47,拖网
2618,6110313.113016146,5080085.034809962,3.99,9,1113 22:38:47,拖网
2618,6110087.486395055,5078892.916450822,3.99,10,1113 22:28:47,拖网
2618,6110063.994536904,5077586.7819950245,3.99,3,1113 22:18:45,拖网
2618,6109940.40329196,5076392.154790008,4.48,3,1113 22:08:47,拖网
2618,6109918.880346922,5075194.962644177,4.26,357,1113 21:59:43,拖网
2618,6109791.371173735,5073782.775145108,4.05,355,1113 21:48:47,拖网
2618,6109767.905809205,5072476.863699505,4.16,353,1113 21:38:47,拖网
2618,6109744.451903466,5071171.0092133675,4.37,2,1113 21:28:47,拖网
2618,6109823.12232857,5069862.596674108,4.05,332,1113 21:18:47,拖网
2618,6110734.36067203,5069403.853122464,3.18,275,1113 21:08:47,拖网
2618,6111753.593978277,5069269.037186699,3.45,290,1113 20:58:47,拖网
2618,6112770.9208746245,5069025.511403566,3.18,279,1113 20:48:47,拖网
2618,6112882.686677228,5069566.991350179,3.78,99,1113 20:38:47,拖网
2618,6111659.229063988,5069706.885968387,3.89,101,1113 20:28:47,拖网
2618,6110433.853547514,5069738.113704783,3.89,98,1113 20:18:47,拖网
2618,6109312.5587696545,5069875.682245769,3.78,103,1113 20:08:48,拖网
2618,6107696.4869706845,5070897.067029617,0.59,355,1113 19:48:48,拖网
2618,6108106.87109463,5070995.349342876,2.16,254,1113 19:38:48,拖网
2618,6108843.173329775,5072173.972661572,3.18,188,1113 19:18:48,拖网
2618,6109269.188463567,5073142.900051347,3.18,206,1113 19:08:48,拖网
2618,6109286.825106365,5074122.348763183,3.45,181,1113 18:58:48,拖网
2618,6109408.50398343,5075208.0434180815,3.29,194,1113 18:48:47,拖网
2618,6109528.215602206,5076184.941809986,3.29,184,1113 18:38:48,拖网
2618,6109649.8799416,5077270.714242254,3.67,195,1113 18:28:48,拖网
2618,6109871.630946681,5078245.068237598,2.97,191,1113 18:18:48,拖网
2618,6110197.366062798,5079325.69587764,3.18,192,1113 18:08:48,拖网
2618,6110419.0678904755,5080300.1290270435,3.67,198,1113 17:59:44,拖网
2618,6110642.704965623,5081383.454660263,2.86,198,1113 17:48:48,拖网
2618,6111072.323261598,5082570.478501634,3.35,189,1113 17:38:48,拖网
2618,6111625.366418109,5084952.507750287,4.16,196,1113 17:18:48,拖网
2618,6112052.8894360075,5086030.841856772,3.29,218,1113 17:08:48,拖网
2618,6112882.500453038,5086772.259422252,3.67,265,1113 16:58:48,拖网
2618,6114104.518500693,5086632.449664733,3.67,275,1113 16:48:48,拖网
2618,6115330.417222111,5086710.539121928,3.78,256,1113 16:38:48,拖网
2618,6116556.3087998275,5086788.776467904,3.35,253,1113 16:28:48,拖网
2618,6117780.285975996,5086758.284135424,3.45,292,1113 16:18:48,拖网
2618,6118896.579017473,5086403.831021072,3.67,291,1113 16:08:48,拖网
2618,6119912.818528478,5086160.892407396,4.16,283,1113 15:59:44,拖网
2618,6121131.228257494,5085804.176940081,3.45,294,1113 15:48:48,拖网
2618,6122143.810920948,5085343.717364921,3.78,283,1113 15:38:48,拖网
2618,6122850.419465435,5084890.812516652,2.7,220,1113 15:28:48,拖网
2618,6122961.768990265,5085432.694124961,2.37,170,1113 15:18:48,拖网
2618,6122353.448599732,5085665.359303293,2.97,102,1113 15:08:48,拖网
2618,6121437.250305025,5085796.677468567,3.08,93,1113 14:58:48,拖网
2618,6120522.9579939,5086036.953740731,3.08,117,1113 14:48:48,拖网
2618,6119610.592886219,5086386.189954977,2.86,95,1113 14:38:48,拖网
2618,6118692.575745657,5086408.880515749,2.59,93,1113 14:28:48,拖网
2618,6117776.471801837,5086540.530178545,3.08,92,1113 14:18:48,拖网
2618,6116958.560372603,5086451.966130261,2.7,96,1113 14:08:48,拖网
2618,6116142.560867356,5086472.343824174,2.97,72,1113 13:59:45,拖网
2618,6115120.641609513,5086389.032338977,3.45,98,1113 13:48:48,拖网
2618,6114100.649330174,5086414.6986573655,3.18,85,1113 13:38:48,拖网
2618,6113080.664876346,5086440.4670847235,2.86,101,1113 13:28:48,拖网
2618,6112162.6855843915,5086463.745971864,2.59,82,1113 13:18:48,拖网
2618,6111538.982105773,5085826.070467623,3.67,354,1113 13:08:48,拖网
2618,6111395.964047913,5083542.437315902,3.67,10,1113 12:48:48,拖网
2618,6111274.419432061,5082456.416155078,4.7,358,1113 12:38:48,拖网
