渔船ID,x,y,速度,方向,time,type
649,6228747.689296755,5079922.750355542,0.92,30,1117 11:59:09,拖网
649,6228643.452402239,5079706.422286555,1.3,354,1117 11:49:09,拖网
649,6228745.551030852,5079704.997725085,0.59,253,1117 11:39:04,拖网
649,6229769.724137874,5080017.438180919,1.4,278,1117 11:29:05,拖网
649,6230996.993343733,5080218.301655792,2.48,249,1117 11:19:04,拖网
649,6232124.225522185,5080638.462956348,4.21,257,1117 11:09:04,拖网
649,6233251.395946294,5081058.7551319,1.78,255,1117 10:59:04,拖网
649,6234477.512224654,5081151.1632134,5.29,284,1117 10:49:05,拖网
649,6236005.825751444,5080804.133424186,1.08,234,1117 10:38:59,拖网
649,6237436.138982513,5080894.195739336,1.19,273,1117 10:28:54,拖网
649,6240094.508815536,5081295.308136312,1.62,269,1117 10:08:49,拖网
649,6241422.669593703,5081387.242475028,4.37,254,1117 09:58:49,拖网
649,6242851.943734229,5081369.182639109,4.8,268,1117 09:49:10,拖网
649,6244283.131821559,5081569.092190114,3.89,268,1117 09:38:48,拖网
649,6245510.106112905,5081771.714563364,4.7,243,1117 09:28:42,拖网
649,6246532.872997769,5081976.976054663,10.09,262,1117 09:18:47,拖网
649,6247656.771973265,5082072.219054788,2.32,276,1117 09:08:35,拖网
649,6248369.5416167425,5081845.82720466,2.21,299,1117 08:58:37,拖网
649,6249579.096549617,5079980.154299435,10.09,335,1117 08:48:39,拖网
649,6249467.860392997,5078892.590939731,0.59,40,1117 08:38:36,拖网
649,6249570.883437046,5079000.251021827,0.92,313,1117 08:28:35,拖网
649,6249471.513216585,5079328.097962736,0.81,232,1117 08:18:33,拖网
649,6249063.999587925,5079441.850111094,1.3,141,1117 08:08:50,拖网
649,6249166.106264065,5079440.629975624,0.7,164,1117 07:58:34,拖网
649,6248146.8878385015,5079670.633748113,3.62,105,1117 07:48:33,拖网
649,6246823.262458876,5080122.224955355,4.21,107,1117 07:38:33,拖网
649,6245600.878745596,5080463.857083704,3.99,110,1117 07:28:32,拖网
649,6244174.364813858,5080808.176398375,4.48,91,1117 07:18:32,拖网
649,6242745.029818904,5080826.050899705,4.7,71,1117 07:08:25,拖网
649,6241414.873973933,5080516.184064837,4.1,50,1117 06:58:29,拖网
649,6240186.763963024,5080205.184232882,3.89,71,1117 06:48:29,拖网
649,6239057.730385108,5079566.381869711,4.1,71,1117 06:38:27,拖网
649,6237826.49481905,5078929.051288687,4.1,61,1117 06:28:25,拖网
649,6236598.184808556,5078618.501284519,4.7,81,1117 06:18:25,拖网
