渔船ID,x,y,速度,方向,time,type
6085,6137049.738790528,5135569.734894689,3.29,102,1123 23:55:54,拖网
6085,6136036.7433089,5135811.31454462,2.7,91,1123 23:45:56,拖网
6085,6135230.730334494,5136266.385717665,3.29,137,1123 23:35:55,拖网
6085,6134735.186706231,5137041.600931854,3.72,151,1123 23:25:55,拖网
6085,6134326.765931553,5136942.011343854,3.62,324,1123 23:15:55,拖网
6085,6135232.545256522,5136375.442030783,3.08,273,1123 23:05:55,拖网
6085,6136243.675703928,5136024.72265662,4.91,286,1123 22:55:55,拖网
6085,6137254.860894108,5135674.107350503,3.29,287,1123 22:45:54,拖网
6085,6138164.436847493,5135325.926452017,2.7,81,1123 22:35:48,拖网
6085,6137151.40038476,5135567.393404929,2.91,81,1123 22:25:48,拖网
6085,6136341.721469828,5135804.262705701,1.62,91,1123 22:15:49,拖网
6085,6135528.447805893,5135823.087963282,2.37,81,1123 22:06:00,拖网
6085,6135016.521912561,5135616.778408727,1.4,231,1123 21:45:47,拖网
6085,6135426.78892035,5135825.445700078,2.7,254,1123 21:35:46,拖网
6085,6136038.551684289,5135920.369498134,2.48,269,1123 21:25:56,拖网
6085,6137859.445450918,5135332.923550632,1.67,102,1123 21:05:43,拖网
6085,6137047.938453181,5135460.680889433,2.21,91,1123 20:55:41,拖网
6085,6136238.255272296,5135697.557687538,0.38,127,1123 20:45:41,拖网
6085,6135633.729845008,5136038.841382473,2.91,131,1123 20:35:39,拖网
6085,6134818.654879535,5135948.668227949,3.78,301,1123 20:25:42,拖网
6085,6136033.12677284,5135593.205766402,3.72,262,1123 20:15:39,拖网
6085,6137253.062050229,5135565.052932883,3.89,284,1123 20:05:41,拖网
6085,6138473.007580775,5135537.0466502765,1.03,232,1123 19:55:38,拖网
6085,6139496.763599714,5135950.041536299,2.48,279,1123 19:45:37,拖网
6085,6140506.272771133,5135490.695184631,1.89,298,1123 19:35:37,拖网
6085,6141514.08704212,5134922.401922962,3.62,265,1123 19:25:36,拖网
6085,6141517.61838097,5135140.508869242,2.91,116,1123 19:15:36,拖网
6085,6140709.600838912,5135486.082428195,3.29,121,1123 19:05:36,拖网
6085,6139700.084001376,5135945.408567802,3.4,107,1123 18:55:35,拖网
6085,6138681.6967133125,5135859.55832039,2.81,61,1123 18:45:35,拖网
6085,6137961.109178799,5135330.590166692,2.7,81,1123 18:35:32,拖网
6085,6137149.600829748,5135458.339381653,3.02,112,1123 18:25:31,拖网
6085,6136138.402624343,5135808.962913955,4.21,145,1123 18:15:32,拖网
6085,6135020.154096082,5135834.886824116,3.62,125,1123 18:05:30,拖网
6085,6134522.78393385,5136501.044856096,2.81,134,1123 17:55:30,拖网
6085,6133927.468123585,5137387.7320996905,8.31,132,1123 17:45:30,拖网
6085,6132264.376793818,5135244.7225415595,3.18,30,1123 17:35:28,拖网
6085,6130695.120473621,5132663.55674536,10.09,30,1123 17:25:28,拖网
6085,6128626.182326813,5130640.140043256,1.3,30,1123 17:15:26,拖网
6085,6128518.904845318,5130315.463730687,0.92,8,1123 17:05:23,拖网
6085,6128411.623417918,5129990.791949376,1.62,20,1123 16:56:25,拖网
6085,6129541.416417485,5130618.344347013,2.37,263,1123 16:35:23,拖网
6085,6130253.269274717,5130601.44914837,3.62,311,1123 16:25:24,拖网
6085,6130950.383307028,5129712.332774551,5.18,308,1123 16:15:22,拖网
6085,6131645.756605163,5128714.259137396,1.4,245,1123 16:05:21,拖网
6085,6131656.776253467,5129368.44051608,2.48,122,1123 15:55:22,拖网
