渔船ID,x,y,速度,方向,time,type
2131,6130844.317360427,5018226.347889975,4.48,185,1123 23:52:06,拖网
2131,6130865.377984475,5019529.914582055,4.7,172,1123 23:42:06,拖网
2131,6130886.449141874,5020833.540556114,4.37,181,1123 23:33:04,拖网
2131,6130185.042149042,5021828.148814298,3.08,88,1123 23:22:07,拖网
2131,6129160.452282863,5021852.307296205,3.45,83,1123 23:12:07,拖网
2131,6128033.411939876,5021879.0000937525,3.56,77,1123 23:02:07,拖网
2131,6127007.052097928,5021794.733182977,3.67,91,1123 22:52:07,拖网
2131,6125880.020640069,5021821.663109817,3.18,71,1123 22:42:07,拖网
2131,6124752.998216906,5021848.71714348,3.99,105,1123 22:32:07,拖网
2131,6123525.340536585,5021987.012352082,3.78,98,1123 22:22:06,拖网
2131,6122400.164682518,5022122.966064958,3.78,83,1123 22:12:06,拖网
2131,6121271.359397692,5022041.763108178,3.67,76,1123 22:02:06,拖网
2131,6120148.054274456,5022286.605017799,4.05,124,1123 21:52:06,拖网
2131,6118922.343559417,5022534.094816586,4.16,83,1123 21:42:06,拖网
2131,6117897.86643627,5022559.380778782,3.78,87,1123 21:33:04,拖网
2131,6116562.333252928,5022375.125127694,3.78,78,1123 21:22:06,拖网
2131,6115433.541547793,5022294.56566681,4.37,82,1123 21:12:06,拖网
2131,6114202.2952758325,5022216.701331214,5.45,78,1123 21:02:05,拖网
2131,6114515.269538468,5022534.911904409,0.49,314,1123 20:52:05,拖网
2131,6113997.400370933,5022221.844821862,2.86,45,1123 20:42:06,拖网
2131,6113375.177220297,5021802.7489987295,3.45,84,1123 20:32:06,拖网
2131,6112145.784049533,5021833.770840334,4.16,83,1123 20:22:06,拖网
2131,6111018.85028295,5021862.337266369,4.37,73,1123 20:12:06,拖网
2131,6109789.47892232,5021893.6421712,3.89,95,1123 20:02:06,拖网
2131,6108558.198907535,5021816.45895448,3.35,83,1123 19:52:06,拖网
2131,6107431.287529815,5021845.420439747,4.05,102,1123 19:42:06,拖网
2131,6106406.831069988,5021871.856747242,3.78,100,1123 19:33:04,拖网
2131,6105073.104211228,5021797.742531988,3.89,90,1123 19:22:07,拖网
2131,6103946.214750564,5021827.087790392,4.05,85,1123 19:12:07,拖网
2131,6102716.892020981,5021859.242324958,3.67,81,1123 19:02:07,拖网
2131,6101588.052273277,5021780.213387026,3.99,85,1123 18:52:07,拖网
2131,6100459.206050331,5021701.309383921,4.37,84,1123 18:42:07,拖网
2131,6099225.922926562,5021516.618460204,3.78,73,1123 18:32:07,拖网
2131,6098095.0599044245,5021329.345334798,3.99,85,1123 18:22:07,拖网
2131,6096964.174306642,5021142.19882399,3.78,80,1123 18:12:07,拖网
2131,6095831.254134149,5020846.550501523,4.05,68,1123 18:02:07,拖网
2131,6094694.2556061195,5020333.778587641,4.05,61,1123 17:52:07,拖网
2131,6093657.611586002,5019709.742919149,3.89,47,1123 17:42:07,拖网
2131,6092926.225745902,5018968.850925686,3.78,20,1123 17:33:05,拖网
2131,6092489.958240051,5017567.966590106,4.37,12,1123 17:22:08,拖网
2131,6094627.647303557,5016749.346583299,3.29,235,1123 16:52:08,拖网
2131,6094537.282329651,5017403.795182604,3.99,86,1123 16:42:08,拖网
2131,6093410.131580021,5017434.300647153,3.45,90,1123 16:32:08,拖网
2131,6092385.457957832,5017462.140595024,3.67,105,1123 16:22:08,拖网
2131,6091364.875968246,5017707.312295773,2.75,96,1123 16:12:08,拖网
2131,6090340.234312919,5017735.356988439,3.29,82,1123 16:02:08,拖网
2131,6089213.138367692,5017766.324623738,2.48,98,1123 15:52:08,拖网
2131,6088598.363136201,5017783.268373696,2.27,224,1123 15:42:07,拖网
2131,6088698.764394075,5017671.827591181,2.0,90,1123 15:33:05,拖网
2131,6088180.255993818,5017360.130568771,2.75,46,1123 15:22:07,拖网
2131,6087251.861809817,5017059.817375453,3.35,76,1123 15:12:07,拖网
2131,6086231.359265568,5017305.496804251,2.97,105,1123 15:02:07,拖网
2131,6084286.651197345,5017468.457558401,2.97,94,1123 14:42:07,拖网
2131,6083366.599750816,5017602.942832922,3.08,98,1123 14:32:06,拖网
