渔船ID,x,y,速度,方向,time,type
2429,6935627.9877056135,5617604.534164912,0.81,91,1030 23:50:24,围网
2429,6935134.599220685,5617686.51344544,0.92,81,1030 23:30:22,围网
2429,6934939.34397257,5617675.22046576,1.03,81,1030 23:20:16,围网
2429,6934744.0880373055,5617663.931395408,0.81,50,1030 23:10:20,围网
2429,6934548.831415135,5617652.646234398,0.59,40,1030 23:00:20,围网
2429,6934353.574106294,5617641.364982744,0.7,50,1030 22:50:25,围网
2429,6933968.295360105,5617508.584481886,0.49,10,1030 22:20:10,围网
2429,6933875.90170449,5617392.719630451,0.92,330,1030 22:10:10,围网
2429,6933778.27011835,5617387.085252531,0.7,10,1030 22:00:09,围网
2429,6933685.873223434,5617271.222428138,0.38,268,1030 21:50:08,围网
2429,6933691.107914689,5617160.993233893,0.22,188,1030 21:40:08,围网
2429,6933598.707780725,5617045.131688907,0.32,320,1030 21:30:07,围网
2429,6933603.941220947,5616934.902901562,0.38,10,1030 21:20:04,围网
2429,6933609.174489789,5616824.674343918,0.22,340,1030 21:10:12,围网
2429,6933614.407587249,5616714.446016009,0.7,333,1030 21:00:12,围网
2429,6933624.873268018,5616493.990049524,0.49,342,1030 20:50:11,围网
2429,6933732.979273956,5616279.167949486,0.38,345,1030 20:30:35,围网
2429,6933738.212422496,5616168.940823132,0.59,30,1030 20:20:07,围网
2429,6933841.088054896,5616064.347956064,0.32,317,1030 20:10:00,围网
2429,6933943.965160316,5615959.756401231,0.32,303,1030 19:49:52,围网
2429,6934046.843738634,5615855.166158687,0.7,308,1030 19:39:53,围网
2429,6934257.841972581,5615535.764126437,0.49,315,1030 19:19:52,围网
2429,6934458.372778362,5615436.818312475,0.81,141,1030 19:09:52,围网
2429,6934561.258719282,5615332.234632183,0.81,255,1030 18:59:51,围网
2429,6934761.794506131,5615233.295510833,0.7,61,1030 18:49:51,围网
2429,6934962.33306516,5615134.3607397005,0.81,293,1030 18:39:51,围网
2429,6935265.768432094,5614930.854979507,1.4,273,1030 18:19:48,围网
2429,6935558.718114064,5614947.805719335,0.38,287,1030 17:59:44,围网
2429,6935759.266114293,5614848.8880148465,0.59,316,1030 17:49:41,围网
2429,6935856.916227922,5614854.542224208,0.22,221,1030 17:39:41,围网
2429,6936052.215938951,5614865.853575593,0.38,233,1030 17:29:40,围网
2429,6936149.86553629,5614871.510717614,0.38,252,1030 17:19:37,围网
2429,6936247.514961476,5614877.168837182,0.38,245,1030 17:09:47,围网
2429,6936437.557870091,5614998.710726374,0.7,228,1030 16:49:44,围网
2429,6936627.596287112,5615120.256545546,0.92,213,1030 16:39:34,围网
2429,6936709.467041213,5615456.589198406,0.59,165,1030 16:29:34,围网
2429,6936698.948849793,5615677.0368497735,1.08,178,1030 16:19:28,围网
2429,6936677.910399092,5616117.934913243,1.4,164,1030 16:09:26,围网
2429,6936548.714422451,5616773.626793973,1.51,169,1030 15:49:25,围网
2429,6936532.93339787,5617104.307050524,0.81,202,1030 15:39:20,围网
2429,6936419.522968371,5617429.3285549665,1.19,182,1030 15:29:23,围网
2429,6936403.741567807,5617760.013102287,1.19,159,1030 15:19:20,围网
2429,6936285.075620893,5618195.269571188,0.7,151,1030 15:09:22,围网
2429,6936171.674214076,5618520.300755798,1.4,159,1030 14:59:21,围网
2429,6935955.400904526,5618949.910215935,1.62,152,1030 14:49:26,围网
2429,6935836.7512257965,5619385.182100339,1.67,160,1030 14:39:20,围网
2429,6935507.11662701,5620139.855317378,1.51,137,1030 14:19:17,围网
2429,6935193.2766133305,5620563.844537164,1.67,152,1030 14:09:31,围网
2429,6934977.05439613,5620993.492872371,1.78,150,1030 13:59:24,围网
2429,6934663.2463106625,5621417.506375722,1.78,155,1030 13:49:20,围网
2429,6934447.049615143,5621847.173683255,1.89,155,1030 13:39:20,围网
2429,6934230.864038808,5622276.849391071,1.62,146,1030 13:29:18,围网
2429,6933922.349954948,5622590.657586736,1.08,158,1030 13:19:06,围网
2429,6933613.849159302,5622904.477572203,1.67,101,1030 13:09:10,围网
2429,6933402.945401385,5623223.938989506,1.4,144,1030 12:59:16,围网
2429,6933089.227076168,5623648.022075013,1.67,148,1030 12:49:04,围网
2429,6932878.344397672,5623967.499565298,1.67,130,1030 12:39:11,围网
2429,6932667.470415471,5624286.983640507,1.62,145,1030 12:29:11,围网
2429,6932359.031676226,5624600.854129592,1.03,143,1030 12:19:05,围网
2429,6932148.177481518,5624920.3534820955,3.89,246,1030 12:08:57,围网
2429,6932148.177481518,5624920.3534820955,3.89,246,1030 12:08:54,围网
2429,6931839.763141724,5625234.244444446,1.3,167,1030 11:59:00,围网
2429,6931330.998673285,5625647.174170684,1.08,135,1030 11:38:59,围网
2429,6931125.409826897,5625856.453882268,1.08,123,1030 11:28:58,围网
2429,6930919.826900916,5626065.738827297,1.03,123,1030 11:18:54,围网
2429,6930714.249896342,5626275.029005339,1.19,131,1030 11:08:55,围网
2429,6930508.678814177,5626484.32441596,1.19,149,1030 10:58:55,围网
2429,6930303.113655425,5626693.625058728,1.08,125,1030 10:48:53,围网
2429,6929794.445247462,5627106.647542696,0.22,0,1030 10:18:49,围网
2429,6929691.671556191,5627211.306086023,0.49,262,1030 10:08:46,围网
2429,6929686.453729648,5627321.558375585,0.49,198,1030 09:58:46,围网
2429,6929583.682261112,5627426.218505323,0.59,154,1030 09:48:43,围网
2429,6929578.465005357,5627536.471300156,1.3,61,1030 09:38:43,围网
2429,6929573.247579448,5627646.724321461,0.32,0,1030 09:28:42,围网
2429,6929573.247579448,5627646.724321461,0.22,206,1030 09:19:00,围网
2429,6929660.362044167,5627872.823220764,0.49,30,1030 08:58:39,围网
2429,6929660.362044167,5627872.823220764,0.22,330,1030 08:48:37,围网
2429,6929757.91170098,5627878.416374731,0.11,71,1030 08:38:38,围网
2429,6929850.240517392,5627994.264049015,4.59,350,1030 08:28:35,围网
2429,6930142.885221841,5628011.052143007,0.38,0,1030 08:08:35,围网
2429,6930240.433116046,5628016.650127405,0.38,0,1030 07:58:35,围网
2429,6930332.755442971,5628132.502596997,1.4,266,1030 07:48:35,围网
2429,6930527.848556896,5628143.703343806,0.22,0,1030 07:38:31,围网
2429,6930722.940989049,5628154.907996683,0.49,270,1030 07:28:31,围网
2429,6930918.032739193,5628166.116555615,0.81,348,1030 07:18:26,围网
2429,6930738.627603825,5627824.148777624,0.59,311,1030 07:08:28,围网
2429,6930836.176297938,5627829.752725882,0.7,255,1030 06:58:30,围网
2429,6931031.273174529,5627840.963552017,1.03,252,1030 06:48:27,围网
2429,6931221.136111519,5627962.430869145,0.38,116,1030 06:38:24,围网
2429,6931410.99455029,5628083.90210915,0.32,50,1030 06:28:26,围网
2429,6931600.848490446,5628205.377271862,0.32,215,1030 06:18:23,围网
2429,6931795.93716861,5628216.603407871,0.11,8,1030 06:08:22,围网
2429,6931888.241103146,5628332.47083741,0.38,0,1030 05:58:20,围网
2429,6932078.084791819,5628453.955745529,0.38,200,1030 05:49:15,围网
2429,6932354.9738682285,5628801.570685515,1.19,241,1030 05:28:18,围网
2429,6932442.019255203,5629027.6984659545,0.59,196,1030 05:18:16,围网
2429,6932534.30803697,5629143.573578632,0.49,175,1030 05:08:18,围网
2429,6932621.345675143,5629369.7043001875,4.37,175,1030 04:58:14,围网
