渔船ID,x,y,速度,方向,time,type
5207,6109142.88477287,5133305.458174264,0.0,0,1120 23:58:14,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 23:48:14,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 23:38:14,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 23:28:14,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 23:18:15,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 23:08:15,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 22:58:15,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 22:48:15,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 22:39:12,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 22:28:15,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 22:18:15,刺网
5207,6109142.88477287,5133305.458174264,0.16,0,1120 22:08:15,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 22:00:00,刺网
5207,6109142.88477287,5133305.458174264,0.05,0,1120 21:38:14,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 21:28:14,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 21:18:14,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 21:08:15,刺网
5207,6109142.88477287,5133305.458174264,0.05,0,1120 20:58:15,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 20:48:15,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 20:39:12,刺网
5207,6109142.88477287,5133305.458174264,0.05,0,1120 20:28:15,刺网
5207,6109142.88477287,5133305.458174264,0.05,0,1120 20:18:15,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 20:08:15,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 19:58:15,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 19:48:15,刺网
5207,6109142.88477287,5133305.458174264,0.05,0,1120 19:38:15,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 19:28:15,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 19:18:15,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 19:08:16,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 18:58:16,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 18:48:16,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 18:39:13,刺网
5207,6109142.88477287,5133305.458174264,0.05,0,1120 18:28:16,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 18:18:16,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 18:08:16,刺网
5207,6109142.88477287,5133305.458174264,0.05,0,1120 17:58:16,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 17:48:16,刺网
5207,6109142.88477287,5133305.458174264,0.05,0,1120 17:38:16,刺网
5207,6109142.88477287,5133305.458174264,0.05,0,1120 17:28:16,刺网
5207,6109142.88477287,5133305.458174264,0.05,0,1120 17:18:16,刺网
5207,6109142.88477287,5133305.458174264,0.05,0,1120 17:08:16,刺网
5207,6109142.88477287,5133305.458174264,0.05,0,1120 16:58:16,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 16:48:16,刺网
5207,6109142.88477287,5133305.458174264,0.05,0,1120 16:39:13,刺网
5207,6109142.88477287,5133305.458174264,0.05,0,1120 16:28:16,刺网
5207,6109142.88477287,5133305.458174264,0.05,0,1120 16:18:16,刺网
5207,6109142.88477287,5133305.458174264,0.05,0,1120 16:08:16,刺网
5207,6109142.88477287,5133305.458174264,0.05,0,1120 15:58:16,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 15:48:16,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 15:38:16,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 15:28:16,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 15:18:16,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 15:08:16,刺网
5207,6109142.88477287,5133305.458174264,0.05,0,1120 14:58:16,刺网
5207,6109142.88477287,5133305.458174264,0.05,0,1120 14:48:16,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 14:39:14,刺网
5207,6109142.88477287,5133305.458174264,0.05,0,1120 14:28:17,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 14:18:17,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 14:08:17,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 13:58:17,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 13:48:17,刺网
5207,6109142.88477287,5133305.458174264,0.05,0,1120 13:38:17,刺网
5207,6109142.88477287,5133305.458174264,0.05,0,1120 13:29:56,刺网
5207,6109142.88477287,5133305.458174264,0.05,0,1120 13:09:55,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 12:48:17,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 12:39:14,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 12:28:17,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 12:18:17,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 12:08:16,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 11:58:16,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 11:48:16,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 11:38:17,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 11:28:17,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 11:18:17,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 11:08:17,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 10:58:17,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 10:48:17,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 10:39:15,刺网
5207,6109142.88477287,5133305.458174264,0.05,0,1120 10:28:17,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 10:18:17,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 10:08:17,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 09:58:17,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 09:48:17,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 09:38:17,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 09:28:18,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 09:18:18,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 09:08:18,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 08:58:18,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 08:48:18,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 08:39:15,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 08:28:18,刺网
5207,6109142.88477287,5133305.458174264,0.05,0,1120 08:18:17,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 08:08:18,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 07:58:17,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 07:48:18,刺网
5207,6109142.88477287,5133305.458174264,0.05,0,1120 07:38:18,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 07:30:02,刺网
5207,6109142.88477287,5133305.458174264,0.05,0,1120 07:08:18,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 06:58:18,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 06:48:18,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 06:39:15,刺网
5207,6109142.88477287,5133305.458174264,0.05,0,1120 06:28:18,刺网
5207,6109142.88477287,5133305.458174264,0.05,0,1120 06:18:18,刺网
5207,6109142.88477287,5133305.458174264,0.05,0,1120 06:08:18,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 05:58:18,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 05:48:18,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 05:38:18,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 05:28:18,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 05:18:18,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 05:08:18,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 04:58:18,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 04:48:19,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 04:39:16,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 04:28:19,刺网
5207,6109142.88477287,5133305.458174264,0.0,0,1120 04:18:19,刺网
5207,6109142.88477287,5133305.458174264,0.05,0,1120 04:08:19,刺网
5207,6109142.88477287,5133305.458174264,0.05,0,1120 03:58:19,刺网
