渔船ID,x,y,速度,方向,time,type
504,6260378.265864045,5219109.809882659,2.81,223,1123 23:55:54,拖网
504,6261194.094417876,5219975.839445991,4.1,195,1123 23:45:55,拖网
504,6261809.389882535,5221062.864741317,2.81,213,1123 23:35:55,拖网
504,6262523.938813254,5221930.145752321,3.51,226,1123 23:25:53,拖网
504,6263340.33697098,5222905.789370849,1.51,329,1123 23:15:51,拖网
504,6263855.135533991,5224103.483755783,2.59,213,1123 23:05:47,拖网
504,6264064.967578038,5225085.702540031,4.8,91,1123 22:55:47,拖网
504,6261639.573362866,5225111.685299671,7.5,81,1123 22:46:31,拖网
504,6257899.556607636,5225043.509315101,2.0,191,1123 22:25:44,拖网
504,6258307.393485674,5225476.488484192,1.67,221,1123 22:16:06,拖网
504,6258715.20557935,5225909.489711476,1.51,230,1123 22:06:12,拖网
504,6258918.205026099,5226016.620960569,2.21,232,1123 21:55:38,拖网
504,6258412.052569824,5225912.866354544,2.48,61,1123 21:45:43,拖网
504,6257701.976025275,5225592.6511530895,2.48,71,1123 21:36:13,拖网
504,6256583.068690275,5224730.192578682,1.89,61,1123 21:15:42,拖网
504,6255972.112766439,5224190.222355811,2.81,50,1123 21:05:29,拖网
504,6255361.110472196,5223650.297841043,2.32,40,1123 20:55:35,拖网
504,6254750.061828238,5223110.419042681,3.18,71,1123 20:45:28,拖网
504,6254138.032703203,5222461.220291731,3.08,50,1123 20:35:25,拖网
504,6253425.807590668,5221922.611232407,3.62,61,1123 20:25:27,拖网
504,6252612.445668219,5221385.2457823,2.21,40,1123 20:15:27,拖网
504,6252100.383009902,5220625.659937368,3.08,40,1123 20:05:34,拖网
504,6252100.383009902,5220625.659937368,3.08,40,1123 20:05:26,拖网
504,6250572.5227563875,5219331.342159191,3.4,71,1123 19:45:26,拖网
504,6249857.106294065,5218464.977456184,2.59,164,1123 19:35:24,拖网
504,6249142.575711174,5217708.03533386,2.59,40,1123 19:25:23,拖网
504,6248326.855259753,5216952.388496285,2.0,143,1123 19:15:23,拖网
504,6247511.048716541,5216196.824764246,2.1,30,1123 19:05:25,拖网
504,6246493.898244014,5215553.177049717,3.62,61,1123 18:55:22,拖网
504,6245577.784930095,5214908.388378996,7.18,40,1123 18:45:23,拖网
