渔船ID,x,y,速度,方向,time,type
6464,6292049.835592083,5223187.376122152,9.5,61,1106 23:53:01,拖网
6464,6289213.763313268,5222225.5701894425,9.61,50,1106 23:43:01,拖网
6464,6286677.88545167,5220824.594113257,10.09,61,1106 23:33:21,拖网
6464,6281301.988958876,5218136.774385006,9.5,50,1106 23:12:57,拖网
6464,6278664.203293561,5216848.23291089,10.09,81,1106 23:02:58,拖网
6464,6276127.825269221,5215668.826877698,10.09,71,1106 22:52:56,拖网
6464,6273590.249337044,5214380.7582907155,10.09,61,1106 22:42:50,拖网
6464,6271154.95154551,5213311.053503477,8.42,50,1106 22:32:53,拖网
6464,6268820.4420957165,5212240.9476630455,6.91,50,1106 22:22:50,拖网
6464,6266485.581845164,5211171.4165502805,7.88,50,1106 22:12:51,拖网
6464,6264252.389368906,5210210.718391681,8.58,50,1106 22:11:22,拖网
6464,6263545.921304152,5210436.878706397,1.62,256,1106 21:52:49,拖网
6464,6263445.610306685,5210547.283061044,0.32,0,1106 21:43:03,拖网
6464,6262835.1763334,5210116.450959686,2.91,40,1106 21:33:03,拖网
6464,6262018.896653357,5209250.542422901,2.91,40,1106 21:23:03,拖网
6464,6252742.705203604,5201265.0699803205,4.1,40,1106 19:43:14,拖网
6464,6251925.31269508,5200400.209854758,4.21,20,1106 19:33:04,拖网
6464,6251005.62901025,5199427.348468012,1.62,40,1106 19:23:07,拖网
6464,6250288.323453302,5198452.180817891,5.07,20,1106 19:13:40,拖网
6464,6250288.323453302,5198452.180817891,0.22,20,1106 18:53:43,拖网
6464,6249775.355518322,5197693.232815841,3.62,30,1106 18:43:53,拖网
6464,6248037.47357642,5195856.221434495,1.03,120,1106 18:22:58,拖网
6464,6247118.218604743,5194993.1242135,3.29,30,1106 18:12:51,拖网
6464,6244255.501237172,5192077.941027617,4.8,40,1106 17:42:51,拖网
6464,6243436.0769318985,5191104.747905107,4.7,30,1106 17:32:45,拖网
6464,6241693.545422075,5188941.431285168,4.8,30,1106 17:12:48,拖网
6464,6240772.449034593,5187969.842672987,3.62,30,1106 17:02:49,拖网
6464,6239952.561687303,5186997.0547098275,4.37,30,1106 16:52:48,拖网
6464,6239030.187835357,5185916.4381301785,4.48,50,1106 16:42:44,拖网
6464,6237904.9834543625,5184838.604380596,5.18,50,1106 16:32:43,拖网
6464,6237489.095869781,5183751.551328942,2.59,209,1106 16:12:41,拖网
6464,6237692.853912446,5183858.117770889,2.0,241,1106 16:02:40,拖网
6464,6239741.631802586,5186125.70547183,5.02,218,1106 15:42:40,拖网
6464,6240767.320530056,5187423.588858618,5.61,228,1106 15:32:36,拖网
6464,6241792.827417107,5188721.628065314,5.4,220,1106 15:22:38,拖网
6464,6242716.841629799,5190021.106687315,5.99,226,1106 15:12:36,拖网
6464,6243741.993536607,5191319.447018746,4.8,238,1106 15:02:37,拖网
6464,6244765.966806779,5192508.675574604,4.7,231,1106 14:52:47,拖网
6464,6245789.772693175,5193698.051164631,5.4,226,1106 14:42:35,拖网
6464,6246812.42994037,5194778.298646081,5.72,225,1106 14:32:39,拖网
6464,6248037.47357642,5195856.221434495,4.7,248,1106 14:22:39,拖网
6464,6249059.810518985,5196936.767689774,4.48,223,1106 14:12:39,拖网
6464,6250285.458203331,5198124.320263636,5.5,223,1106 14:02:38,拖网
6464,6250786.971312654,5197571.863490504,2.91,239,1106 13:52:42,拖网
6464,6250587.313576004,5197902.1275948305,1.08,40,1106 13:42:42,拖网
6464,6249872.779973394,5197254.883265481,4.7,50,1106 13:32:38,拖网
6464,6248951.7943874,5196173.021839159,5.07,20,1106 13:22:33,拖网
6464,6248232.251652794,5194979.544172324,4.8,8,1106 13:12:36,拖网
6464,6247511.6169134155,5193676.889468262,4.8,30,1106 13:02:27,拖网
6464,6246691.522672511,5192594.116346656,4.21,40,1106 12:52:26,拖网
6464,6245871.306721747,5191511.445590263,4.59,20,1106 12:42:20,拖网
6464,6244128.194105789,5189238.424403362,5.07,20,1106 12:22:23,拖网
6464,6243305.588126324,5187937.568367086,1.67,50,1106 12:12:58,拖网
6464,6242483.848771602,5186746.078768421,5.02,40,1106 12:02:21,拖网
6464,6241561.651850959,5185665.238770601,1.4,105,1106 11:52:18,拖网
6464,6240638.293167777,5184475.278605763,4.7,10,1106 11:42:17,拖网
6464,6240017.832089254,5183172.27235227,8.2,346,1106 11:32:16,拖网
6464,6240219.523913384,5183060.416426713,0.38,207,1106 11:22:16,拖网
6464,6239917.502676491,5183282.819939578,0.81,50,1106 11:12:10,拖网
6464,6239198.667552099,5182308.921085059,3.62,40,1106 11:02:12,拖网
6464,6238275.949252481,5181228.528636073,3.89,40,1106 10:52:13,拖网
6464,6237253.813928262,5180368.046180554,4.8,61,1106 10:42:11,拖网
6464,6236130.172492109,5179509.039724873,5.02,30,1106 10:32:28,拖网
6464,6235208.116020578,5178538.24064989,4.91,20,1106 10:22:17,拖网
6464,6234183.46555739,5177459.707973786,5.07,30,1106 10:12:10,拖网
6464,6233160.825229187,5176599.740310358,4.8,40,1106 10:02:13,拖网
6464,6232136.976559679,5175630.6895174375,5.07,40,1106 09:52:12,拖网
6464,6231213.31690895,5174551.165939118,5.07,40,1106 09:42:10,拖网
6464,6230290.623483284,5173580.965192728,4.7,30,1106 09:32:06,拖网
6464,6229368.916662866,5172720.077177925,4.21,40,1106 09:22:01,拖网
6464,6228445.986707848,5171750.100236727,4.91,40,1106 09:12:40,拖网
6464,6226808.303754231,5170353.548851755,2.48,323,1106 08:51:58,拖网
6464,6227322.289807287,5171001.497369225,2.0,214,1106 08:41:51,拖网
6464,6227632.229691045,5171543.158133222,4.48,195,1106 08:31:55,拖网
6464,6228760.321208278,5172728.602315739,4.21,232,1106 08:21:58,拖网
6464,6229887.12632447,5173805.013002673,5.72,222,1106 08:11:57,拖网
6464,6231014.862731329,5174990.79243881,6.42,221,1106 08:01:55,拖网
6464,6232141.32899388,5176067.53034449,5.18,236,1106 07:51:57,拖网
6464,6233268.709655179,5177253.644758446,4.37,224,1106 07:41:53,拖网
6464,6234293.443014733,5178332.077629162,4.1,240,1106 07:31:54,拖网
6464,6235419.411527937,5179409.292733261,4.21,225,1106 07:21:52,拖网
6464,6236545.2141146185,5180486.669288041,4.7,234,1106 07:11:51,拖网
6464,6237569.479746689,5181565.542441676,3.18,237,1106 07:01:50,拖网
6464,6238694.957566561,5182643.230450038,4.59,227,1106 06:51:50,拖网
6464,6239718.913236133,5183722.393420799,4.1,227,1106 06:41:48,拖网
6464,6240640.343902575,5184693.759538145,2.32,216,1106 06:31:48,拖网
6464,6241046.762306169,5184797.788807822,4.48,10,1106 06:21:47,拖网
6464,6239725.107289443,5184377.824816999,8.42,71,1106 06:11:48,拖网
6464,6237890.3298100475,5183309.267081641,4.21,40,1106 06:01:50,拖网
6464,6236563.166914065,5182343.568636915,7.5,61,1106 05:51:47,拖网
6464,6234728.9708198225,5181384.8815602865,2.7,106,1106 05:41:44,拖网
6464,6232897.786679684,5180754.234370168,1.67,71,1106 05:31:43,拖网
6464,6232800.752648247,5181192.526746048,3.51,187,1106 05:21:42,拖网
6464,6233007.832521621,5181626.677137485,0.92,137,1106 05:11:46,拖网
6464,6234953.097136061,5183566.808167954,4.91,215,1106 04:51:39,拖网
6464,6235876.987078143,5184756.213920164,5.02,232,1106 04:41:38,拖网
6464,6238025.1682764115,5186803.667580951,5.07,232,1106 04:21:37,拖网
6464,6239150.214446412,5187881.579615805,3.78,226,1106 04:11:38,拖网
6464,6240172.745310878,5188851.707187091,3.99,218,1106 04:01:38,拖网
6464,6241196.162976039,5189931.225218491,5.5,234,1106 03:51:37,拖网
6464,6242319.717183597,5190900.332322354,5.29,211,1106 03:41:36,拖网
6464,6243240.526510057,5191872.149126085,4.8,201,1106 03:31:36,拖网
6464,6244060.924282224,5192954.61738353,4.91,224,1106 03:21:31,拖网
6464,6244981.487162555,5193926.653985299,4.59,223,1106 03:11:30,拖网
6464,6245902.915033982,5195008.078714984,4.59,229,1106 03:01:30,拖网
6464,6247025.76073641,5195977.860027386,5.02,231,1106 02:51:33,拖网
6464,6248046.221882029,5196839.743267719,3.62,219,1106 02:41:30,拖网
6464,6249066.561056985,5197701.752327645,3.4,203,1106 02:31:31,拖网
6464,6250084.864688689,5198345.31243579,4.59,359,1106 02:21:39,拖网
6464,6249676.018503257,5197913.017220112,3.08,166,1106 02:11:51,拖网
6464,6249576.684877047,5198132.804028957,1.08,157,1106 02:01:43,拖网
6464,6248968.200901546,5198030.82934725,3.78,50,1106 01:51:28,拖网
6464,6248048.166361933,5197058.3076103125,3.02,40,1106 01:41:27,拖网
6464,6247128.987328835,5196195.177925833,4.37,40,1106 01:31:26,拖网
6464,6246208.7124283025,5195222.878223307,4.7,61,1106 01:21:22,拖网
6464,6245288.3140472965,5194250.691251137,5.29,40,1106 01:11:20,拖网
6464,6243447.147207228,5192306.655660522,5.5,50,1106 00:51:26,拖网
6464,6242425.077966293,5191336.093723774,3.89,61,1106 00:41:18,拖网
6464,6240481.843888914,5189394.059861581,6.21,50,1106 00:21:21,拖网
6464,6239459.371499345,5188423.884857233,3.78,30,1106 00:11:19,拖网
6464,6238436.762672971,5187453.842329883,3.78,40,1106 00:01:18,拖网
6464,6237515.352453225,5186482.595559045,4.8,30,1105 23:51:17,拖网
6464,6236492.477843935,5185512.80787921,3.72,20,1105 23:41:16,拖网
6464,6235571.880831082,5184651.036339228,4.59,40,1105 23:31:15,拖网
6464,6234649.030950483,5183570.898457689,6.21,30,1105 23:21:14,拖网
6464,6234446.320367716,5183573.630390752,5.72,253,1105 23:11:30,拖网
6464,6234959.515455178,5184222.232257984,2.1,232,1105 23:01:30,拖网
6464,6235165.421825644,5184547.227589911,0.81,199,1105 22:51:30,拖网
6464,6236188.452848068,5185516.851937043,4.1,246,1105 22:41:25,拖网
6464,6237210.294621497,5186377.362826244,3.72,252,1105 22:31:29,拖网
6464,6238233.0609407,5187347.249003746,2.37,237,1105 22:21:28,拖网
6464,6239255.6909469515,5188317.267708851,4.48,217,1105 22:11:34,拖网
6464,6240279.214821905,5189396.675011612,5.07,217,1105 22:01:24,拖网
6464,6241301.564251581,5190366.961979559,2.81,210,1105 21:51:23,拖网
6464,6242324.792104428,5191446.644490706,0.38,228,1105 21:41:22,拖网
6464,6243346.860507065,5192417.199529549,1.4,300,1105 21:31:21,拖网
6464,6244471.077576979,5193495.889909797,1.3,186,1105 21:21:20,拖网
6464,6245493.849085519,5194575.996926758,3.29,238,1105 21:11:27,拖网
6464,6246616.755768451,5195545.719948243,3.62,246,1105 21:01:20,拖网
6464,6247740.486149931,5196624.877481947,7.29,228,1105 20:51:20,拖网
6464,6248864.048687561,5197704.195596779,5.77,216,1105 20:41:15,拖网
6464,6249784.94622333,5198786.099063532,4.7,212,1105 20:31:16,拖网
6464,6251006.578887747,5199536.639313691,1.78,345,1105 20:21:18,拖网
6464,6251411.55238467,5199531.842622757,2.7,318,1105 20:11:18,拖网
6464,6252026.549929243,5200399.018358963,5.02,192,1105 20:01:16,拖网
6464,6252335.901093473,5201051.220374506,1.62,198,1105 19:51:24,拖网
