渔船ID,x,y,速度,方向,time,type
6484,6282774.027343567,5226873.811982405,3.51,236,1123 23:59:35,拖网
6484,6283688.369265908,5227631.59318569,3.51,223,1123 23:49:34,拖网
6484,6284501.574085608,5228390.339653941,4.21,223,1123 23:39:34,拖网
6484,6285416.410422078,5229257.701955133,3.51,218,1123 23:29:32,拖网
6484,6286331.133892541,5230125.169428773,4.48,230,1123 23:19:33,拖网
6484,6287244.400505721,5230773.950006019,4.1,238,1123 23:09:55,拖网
6484,6288259.92737473,5231640.7932831785,3.78,223,1123 22:59:29,拖网
6484,6289274.0164692355,5232288.958940076,3.62,231,1123 22:49:29,拖网
6484,6290288.011639976,5232937.238992075,3.89,236,1123 22:39:52,拖网
6484,6292317.616585544,5234562.365039743,4.37,209,1123 22:20:00,拖网
6484,6293030.8438990265,5235650.975389393,4.48,203,1123 22:10:07,拖网
6484,6293642.98273716,5236740.44460881,4.32,207,1123 22:00:06,拖网
6484,6294158.385933305,5238596.693045693,3.18,50,1123 21:40:10,拖网
6484,6293346.919902941,5237946.359430368,3.4,40,1123 21:29:53,拖网
6484,6292536.640726699,5237514.9378026845,3.99,61,1123 21:19:53,拖网
6484,6290913.356064103,5236214.650720275,3.29,30,1123 20:59:51,拖网
6484,6290609.764515767,5236107.647331667,1.03,246,1123 20:49:50,拖网
6484,6291624.059111399,5236865.549469955,4.48,235,1123 20:29:51,拖网
6484,6292738.585560629,5237513.368922804,2.81,218,1123 20:19:50,拖网
6484,6293853.629377248,5238270.743752523,3.89,229,1123 20:09:49,拖网
6484,6294967.939962103,5238918.836460008,4.48,244,1123 19:59:49,拖网
6484,6296082.1468935935,5239567.064687329,1.4,222,1123 19:49:47,拖网
6484,6297196.844565986,5240324.854967412,4.1,242,1123 19:39:48,拖网
6484,6299424.721832472,5241621.993061953,0.59,234,1123 19:19:44,拖网
6484,6300537.936527842,5242161.332307897,3.51,276,1123 19:09:42,拖网
6484,6301751.44190268,5242590.674954716,0.38,8,1123 18:59:39,拖网
6484,6302965.969861146,5243239.041141959,2.0,205,1123 18:49:38,拖网
6484,6302565.003657175,5243788.959303277,3.4,50,1123 18:39:40,拖网
6484,6301753.675399874,5243028.41456333,2.37,30,1123 18:29:37,拖网
6484,6301244.511614477,5242156.41960489,1.78,40,1123 18:19:38,拖网
6484,6300433.584744715,5241505.44775781,2.59,61,1123 18:09:37,拖网
6484,6299622.581923967,5240854.5535175,4.21,30,1123 17:59:54,拖网
6484,6298911.295471749,5239984.162490059,1.08,30,1123 17:49:51,拖网
6484,6298099.545880921,5239223.996111279,3.08,50,1123 17:39:52,拖网
6484,6297288.30105467,5238573.333016226,3.4,50,1123 17:30:08,拖网
6484,6296476.380788363,5237813.328667657,3.89,30,1123 17:20:16,拖网
6484,6295463.027025787,5237164.3333500745,3.78,50,1123 17:10:15,拖网
6484,6295152.171542172,5235744.219674863,1.08,308,1123 16:40:08,拖网
6484,6294746.388763037,5235419.030119405,3.51,50,1123 16:30:15,拖网
6484,6293833.1533795325,5234660.072531639,3.02,40,1123 16:20:06,拖网
