渔船ID,x,y,速度,方向,time,type
6451,6973305.610408992,5625498.131324055,0.32,81,1030 23:42:22,围网
6451,6973305.610408992,5625498.131324055,0.22,270,1030 23:32:28,围网
6451,6973305.610408992,5625498.131324055,0.11,259,1030 23:22:26,围网
6451,6973305.610408992,5625498.131324055,0.32,30,1030 23:12:22,围网
6451,6973299.994458981,5625608.350635982,0.22,0,1030 23:02:23,围网
6451,6973299.994458981,5625608.350635982,0.32,252,1030 22:53:27,围网
6451,6973294.378325499,5625718.570174969,0.32,190,1030 22:32:21,围网
6451,6973294.378325499,5625718.570174969,0.32,71,1030 22:22:19,围网
6451,6973196.868037519,5625712.541186062,0.32,0,1030 22:12:12,围网
6451,6973093.74306768,5625816.733051751,0.22,10,1030 22:02:17,围网
6451,6973093.74306768,5625816.733051751,0.22,0,1030 21:52:17,围网
6451,6972996.233322121,5625810.706071361,0.22,210,1030 21:42:13,围网
6451,6972996.233322121,5625810.706071361,0.22,61,1030 21:32:15,围网
6451,6973001.84691127,5625700.48613672,0.22,226,1030 21:22:15,围网
6451,6972904.336073058,5625694.460076287,0.0,209,1030 21:12:06,围网
6451,6972904.336073058,5625694.460076287,0.22,278,1030 21:03:36,围网
6451,6972904.336073058,5625694.460076287,0.22,278,1030 21:02:06,围网
6451,6972904.336073058,5625694.460076287,0.11,0,1030 20:43:30,围网
6451,6972904.336073058,5625694.460076287,0.32,0,1030 20:22:10,围网
6451,6972904.336073058,5625694.460076287,0.0,217,1030 20:12:06,围网
6451,6972904.336073058,5625694.460076287,0.11,61,1030 20:02:05,围网
6451,6972909.948569585,5625584.240312488,0.22,20,1030 19:52:03,围网
6451,6972909.948569585,5625584.240312488,0.32,356,1030 19:41:59,围网
6451,6972909.948569585,5625584.240312488,0.32,81,1030 19:32:01,围网
6451,6972909.948569585,5625584.240312488,0.0,91,1030 19:21:58,围网
6451,6972909.948569585,5625584.240312488,0.22,91,1030 19:12:00,围网
6451,6972909.948569585,5625584.240312488,0.11,0,1030 19:01:56,围网
6451,6972909.948569585,5625584.240312488,0.22,9,1030 18:51:53,围网
6451,6972915.560882757,5625474.020775751,0.38,253,1030 18:31:52,围网
6451,6972915.560882757,5625474.020775751,0.49,284,1030 18:21:52,围网
6451,6972915.560882757,5625474.020775751,0.22,334,1030 18:11:51,围网
