渔船ID,x,y,速度,方向,time,type
4957,6575276.884130282,5607294.1107734535,1.51,160,1106 23:51:09,拖网
4957,6575371.102166741,5607516.894190586,0.81,337,1106 23:41:09,拖网
4957,6575565.245615612,5607631.357320328,1.03,329,1106 23:31:08,拖网
4957,6575855.498763634,5607858.244536277,3.99,204,1106 23:21:03,拖网
4957,6577087.499211618,5610313.174030462,4.48,215,1106 23:01:07,拖网
4957,6577852.204117254,5611433.467027411,4.7,237,1106 22:51:03,拖网
4957,6578614.813998537,5612664.221938379,4.91,205,1106 22:41:03,拖网
4957,6579277.335422051,5614003.360318427,5.72,10,1106 22:30:59,拖网
4957,6579745.725804725,5615228.010896803,3.62,195,1106 22:20:59,拖网
4957,6579624.363066492,5616550.54971229,3.89,104,1106 22:10:58,拖网
4957,6579146.297723339,5615877.800579166,3.02,20,1106 22:00:53,拖网
4957,6578770.016443211,5614986.394043925,3.02,20,1106 21:50:53,拖网
4957,6578591.548555252,5613988.788981292,2.91,10,1106 21:40:52,拖网
4957,6578413.042346838,5612991.205821256,3.72,4,1106 21:30:46,拖网
4957,6578334.419547797,5611885.341935032,3.18,10,1106 21:20:47,拖网
4957,6581496.612143186,5621449.751336175,4.8,201,1106 20:20:05,拖网
4957,6581936.712880788,5624220.287184466,4.8,187,1106 19:10:48,拖网
4957,6582108.716108427,5625549.356432263,4.32,188,1106 19:00:46,拖网
4957,6582278.682469635,5626988.86916738,2.91,309,1106 18:50:45,拖网
4957,6582450.575877139,5628318.012365606,4.37,179,1106 18:40:45,拖网
4957,6582424.753522736,5629753.369422911,0.7,172,1106 18:30:38,拖网
4957,6582377.052889192,5632403.3595734015,5.02,181,1106 18:10:42,拖网
4957,6582546.805044691,5633843.058650589,3.99,194,1106 18:00:43,拖网
4957,6582914.074686096,5635176.614910576,7.61,202,1106 17:50:36,拖网
4957,6582393.255501885,5636932.841379324,9.17,101,1106 17:40:35,拖网
4957,6579755.221215467,5636765.630987499,8.9,91,1106 17:30:31,拖网
4957,6577017.367398641,5636707.499284941,9.28,91,1106 17:20:29,拖网
4957,6574181.68122758,5636648.100485976,9.88,81,1106 17:10:28,拖网
4957,6566726.0006671315,5637931.962157925,8.47,91,1106 16:40:36,拖网
4957,6564178.345402029,5638212.652618066,8.31,91,1106 16:30:32,拖网
4957,6561536.613452118,5638271.229749821,8.31,81,1106 16:20:30,拖网
4957,6558898.432211008,5638109.64916426,8.69,81,1106 16:10:21,拖网
4957,6556158.887632996,5638167.800273361,9.12,91,1106 16:00:26,拖网
4957,6553513.687314999,5638449.421956094,8.9,112,1106 15:50:25,拖网
4957,6551342.162862852,5639734.736736863,8.58,128,1106 15:40:33,拖网
4957,6549169.4090655465,5641131.0103618335,7.72,126,1106 15:30:15,拖网
4957,6546997.147664976,5642527.804843713,2.81,117,1106 15:20:20,拖网
4957,6544629.909498821,5643921.641581406,8.8,122,1106 15:10:18,拖网
4957,6542360.932438625,5645317.804560636,8.47,119,1106 15:00:18,拖网
4957,6539996.356847742,5646602.382710995,8.9,119,1106 14:50:14,拖网
4957,6537729.981045981,5647889.233938509,7.99,122,1106 14:40:17,拖网
4957,6535366.387026524,5649174.99706202,9.12,118,1106 14:30:09,拖网
4957,6529286.740396184,5650731.842178841,6.1,61,1106 14:00:24,拖网
4957,6527932.5440601995,5649715.555045311,0.11,0,1106 13:50:01,拖网
4957,6527932.5440601995,5649715.555045311,0.0,188,1106 13:30:00,拖网
