渔船ID,x,y,速度,方向,time,type
890,6302637.361600179,5156238.662216854,6.58,182,1106 23:42:47,拖网
890,6302339.5923475865,5157659.731296914,4.48,157,1106 23:32:46,拖网
890,6302041.351804392,5158971.709837677,4.59,173,1106 23:22:45,拖网
890,6301844.711791956,5160283.057528612,4.8,164,1106 23:12:46,拖网
890,6301350.033648798,5162906.620310575,4.1,145,1106 22:52:43,拖网
890,6301154.071220811,5164327.319907257,3.51,157,1106 22:42:40,拖网
890,6300856.105577272,5165639.602928749,5.18,132,1106 22:32:43,拖网
890,6300659.692114075,5166951.242933029,5.07,163,1106 22:22:41,拖网
890,6300463.870959226,5168372.132461917,7.61,212,1106 22:12:39,拖网
890,6300166.069823021,5169684.598587396,4.32,162,1106 22:11:35,拖网
890,6300166.069823021,5169684.598587396,4.32,162,1106 22:02:54,拖网
890,6300072.363527432,5171214.1085100565,4.91,157,1106 21:52:34,拖网
890,6300079.023169929,5172524.56581958,5.02,176,1106 21:42:35,拖网
890,6300492.005360493,5173941.455858987,4.21,204,1106 21:32:35,拖网
890,6304930.880752019,5190079.39100294,5.61,206,1106 20:39:33,拖网
890,6303124.194976949,5193588.139160726,9.39,139,1106 19:12:21,拖网
890,6300905.611791599,5195570.374002431,9.71,139,1106 19:02:18,拖网
890,6296162.493385498,5198773.830600823,8.69,112,1106 18:42:19,拖网
890,6294858.792157123,5201078.893615702,9.28,139,1106 18:32:18,拖网
890,6292642.036793882,5202954.070316598,9.17,124,1106 18:22:15,拖网
890,6290527.11374743,5204829.029589599,9.39,127,1106 18:12:13,拖网
890,6288311.582773862,5206705.3610350145,9.61,131,1106 18:02:11,拖网
890,6286197.8575056465,5208581.430980843,8.31,145,1106 17:52:03,拖网
890,6282074.05153928,5212443.6488152305,10.09,145,1106 17:32:08,拖网
890,6279962.111121768,5214321.335076299,10.09,131,1106 17:22:07,拖网
890,6277850.766297568,5216199.564496327,9.77,136,1106 17:12:02,拖网
890,6273226.25338748,5220070.91833358,9.01,145,1106 16:52:04,拖网
890,6271017.290266652,5222170.598263127,9.61,125,1106 16:42:01,拖网
890,6268807.393339193,5224052.142166833,2.32,116,1106 16:31:57,拖网
890,6264088.941815657,5228148.3425271,2.91,139,1106 16:11:54,拖网
890,6261780.011338323,5230032.815265968,4.59,115,1106 16:01:52,拖网
890,6259573.642658288,5232026.197094606,8.47,125,1106 15:52:00,拖网
890,6257469.846074647,5234128.439499672,1.51,115,1106 15:41:51,拖网
890,6255162.914744309,5236014.744488826,7.02,133,1106 15:31:48,拖网
890,6253161.425372514,5238116.962838286,3.99,116,1106 15:22:03,拖网
890,6250956.761521438,5240003.26199556,4.8,133,1106 15:11:49,拖网
890,6246839.076149785,5242351.283943908,5.02,50,1106 14:52:03,拖网
890,6246226.482814269,5241592.775555903,0.11,325,1106 14:41:46,拖网
890,6246428.3456120305,5241590.279471992,0.11,337,1106 14:31:46,拖网
890,6246428.3456120305,5241590.279471992,0.11,151,1106 14:21:45,拖网
890,6246428.3456120305,5241590.279471992,0.0,0,1106 14:11:45,拖网
890,6246428.3456120305,5241590.279471992,0.0,0,1106 14:01:45,拖网
890,6246428.3456120305,5241590.279471992,0.0,0,1106 13:51:42,拖网
890,6246428.3456120305,5241590.279471992,0.0,0,1106 13:41:44,拖网
890,6246428.3456120305,5241590.279471992,0.11,0,1106 13:31:43,拖网
890,6246529.277067845,5241589.032945641,0.0,0,1106 13:21:37,拖网
890,6246428.3456120305,5241590.279471992,0.0,185,1106 13:01:41,拖网
890,6246428.3456120305,5241590.279471992,0.0,173,1106 12:51:39,拖网
890,6246428.3456120305,5241590.279471992,0.0,0,1106 12:41:40,拖网
890,6246428.3456120305,5241590.279471992,0.0,0,1106 12:31:38,拖网
890,6246428.3456120305,5241590.279471992,0.11,0,1106 12:21:49,拖网
890,6246428.3456120305,5241590.279471992,0.11,0,1106 12:11:38,拖网
890,6246428.3456120305,5241590.279471992,0.32,0,1106 12:01:38,拖网
890,6246428.3456120305,5241590.279471992,0.22,165,1106 11:51:34,拖网
890,6246428.3456120305,5241590.279471992,0.11,50,1106 11:41:33,拖网
890,6246428.3456120305,5241590.279471992,0.32,0,1106 11:21:35,拖网
890,6246428.3456120305,5241590.279471992,0.22,319,1106 11:11:42,拖网
890,6246428.3456120305,5241590.279471992,0.22,238,1106 11:01:44,拖网
890,6246428.3456120305,5241590.279471992,0.22,30,1106 10:51:41,拖网
890,6246428.3456120305,5241590.279471992,0.11,0,1106 10:41:39,拖网
890,6246428.3456120305,5241590.279471992,0.22,0,1106 10:32:12,拖网
890,6246428.3456120305,5241590.279471992,0.0,0,1106 10:21:37,拖网
890,6246428.3456120305,5241590.279471992,0.32,178,1106 10:11:38,拖网
890,6246428.3456120305,5241590.279471992,0.11,40,1106 09:51:21,拖网
