渔船ID,x,y,速度,方向,time,type
264,6182583.450289566,5193694.215599949,0.32,61,1030 23:51:11,拖网
264,6182583.450289566,5193694.215599949,0.11,3,1030 23:41:13,拖网
264,6182583.450289566,5193694.215599949,0.22,0,1030 23:31:09,拖网
264,6182583.450289566,5193694.215599949,0.0,335,1030 23:21:21,拖网
264,6182583.450289566,5193694.215599949,0.22,336,1030 23:11:13,拖网
264,6182583.450289566,5193694.215599949,0.11,0,1030 23:01:19,拖网
264,6182583.450289566,5193694.215599949,0.0,319,1030 22:51:17,拖网
264,6182583.450289566,5193694.215599949,0.0,0,1030 22:41:10,拖网
264,6182583.450289566,5193694.215599949,0.0,318,1030 22:31:10,拖网
264,6182583.450289566,5193694.215599949,0.0,286,1030 22:21:17,拖网
264,6182583.450289566,5193694.215599949,0.22,303,1030 22:19:21,拖网
264,6182583.450289566,5193694.215599949,0.11,0,1030 21:51:03,拖网
264,6182686.198773343,5193801.590381395,0.32,0,1030 21:41:12,拖网
264,6182686.198773343,5193801.590381395,0.22,0,1030 21:31:12,拖网
264,6182686.198773343,5193801.590381395,0.11,169,1030 21:20:59,拖网
264,6182686.198773343,5193801.590381395,0.32,0,1030 21:11:00,拖网
264,6182686.198773343,5193801.590381395,0.22,182,1030 21:00:58,拖网
264,6182686.198773343,5193801.590381395,0.0,152,1030 20:50:58,拖网
264,6182686.198773343,5193801.590381395,0.0,102,1030 20:40:56,拖网
264,6182686.198773343,5193801.590381395,0.0,0,1030 20:20:56,拖网
264,6182686.198773343,5193801.590381395,0.11,0,1030 20:11:30,拖网
264,6182584.937523398,5193803.476029513,0.22,196,1030 20:01:00,拖网
264,6182583.450289566,5193694.215599949,0.11,0,1030 19:50:56,拖网
264,6182583.450289566,5193694.215599949,0.0,251,1030 19:40:55,拖网
264,6182583.450289566,5193694.215599949,0.11,0,1030 19:30:56,拖网
264,6182583.450289566,5193694.215599949,0.0,0,1030 19:20:56,拖网
264,6182583.450289566,5193694.215599949,0.11,0,1030 19:10:55,拖网
264,6182583.450289566,5193694.215599949,0.32,0,1030 19:00:55,拖网
264,6182583.450289566,5193694.215599949,0.0,313,1030 18:50:53,拖网
264,6182583.450289566,5193694.215599949,3.62,7,1030 18:40:52,拖网
264,6182583.450289566,5193694.215599949,0.32,118,1030 18:30:52,拖网
264,6182583.450289566,5193694.215599949,0.0,91,1030 18:20:45,拖网
264,6182583.450289566,5193694.215599949,0.32,81,1030 18:10:50,拖网
264,6182583.450289566,5193694.215599949,0.32,40,1030 18:00:49,拖网
264,6182583.450289566,5193694.215599949,0.11,0,1030 17:50:48,拖网
264,6182583.450289566,5193694.215599949,0.0,287,1030 17:40:44,拖网
264,6182583.450289566,5193694.215599949,0.0,0,1030 17:30:48,拖网
264,6182583.450289566,5193694.215599949,0.22,91,1030 17:20:46,拖网
264,6182583.450289566,5193694.215599949,0.22,71,1030 17:10:42,拖网
264,6182583.450289566,5193694.215599949,0.22,0,1030 17:00:45,拖网
264,6182583.450289566,5193694.215599949,0.11,0,1030 16:50:45,拖网
264,6182583.450289566,5193694.215599949,0.11,0,1030 16:30:43,拖网
264,6182583.450289566,5193694.215599949,0.11,0,1030 16:20:43,拖网
264,6182684.712338819,5193692.329936946,0.0,186,1030 16:11:05,拖网
264,6182684.712338819,5193692.329936946,0.32,0,1030 16:00:53,拖网
264,6182684.712338819,5193692.329936946,0.22,0,1030 15:50:49,拖网
264,6182684.712338819,5193692.329936946,0.22,0,1030 15:40:49,拖网
264,6182684.712338819,5193692.329936946,0.11,0,1030 15:30:51,拖网
264,6182583.450289566,5193694.215599949,0.0,279,1030 15:21:01,拖网
264,6182684.712338819,5193692.329936946,0.22,30,1030 15:10:56,拖网
264,6182684.712338819,5193692.329936946,0.11,40,1030 15:00:56,拖网
264,6182684.712338819,5193692.329936946,0.32,10,1030 14:50:44,拖网
264,6182684.712338819,5193692.329936946,0.22,20,1030 14:40:57,拖网
264,6182581.963113128,5193584.955529009,0.11,71,1030 14:30:37,拖网
264,6182479.212403705,5193477.5825232295,0.0,0,1030 14:20:31,拖网
264,6182479.212403705,5193477.5825232295,0.22,0,1030 14:10:43,拖网
264,6182479.212403705,5193477.5825232295,0.0,0,1030 14:10:41,拖网
264,6182479.212403705,5193477.5825232295,0.32,0,1030 14:00:35,拖网
264,6182479.212403705,5193477.5825232295,0.32,0,1030 13:50:31,拖网
264,6182479.212403705,5193477.5825232295,0.22,0,1030 13:40:31,拖网
264,6182479.212403705,5193477.5825232295,0.38,91,1030 13:30:37,拖网
264,6182671.337009501,5192709.002079123,2.37,326,1030 13:20:26,拖网
264,6184940.424967785,5188186.658204877,2.59,323,1030 13:00:26,拖网
264,6186228.287748456,5185977.746102132,6.69,360,1030 12:50:24,拖网
264,6186297.657697295,5183572.800630411,7.39,344,1030 12:40:25,拖网
264,6186671.15569979,5181162.49028951,8.8,340,1030 12:30:25,拖网
264,6187246.126844195,5178639.476380478,8.58,346,1030 12:20:29,拖网
264,6187246.126844195,5178639.476380478,8.58,346,1030 12:20:22,拖网
264,6188499.661548617,5173701.490735383,8.47,358,1030 12:00:24,拖网
264,6189075.397558493,5171179.149642709,7.39,350,1030 11:50:24,拖网
264,6189551.353292379,5168768.029281413,8.42,352,1030 11:40:19,拖网
264,6190130.387101184,5166464.468527698,9.88,315,1030 11:30:17,拖网
264,6190505.278669816,5164055.550691305,2.91,334,1030 11:20:21,拖网
264,6191561.50733309,5159342.04457454,8.69,348,1030 11:00:24,拖网
264,6191936.946877134,5156933.70620026,6.58,272,1030 10:50:22,拖网
264,6194473.929352187,5156780.0706964,5.29,265,1030 10:40:17,拖网
264,6197013.68877733,5156845.350055458,7.61,273,1030 10:30:18,拖网
264,6199652.3157394575,5156691.268633974,9.28,252,1030 10:20:10,拖网
264,6204522.334874227,5156282.684256636,5.07,350,1030 10:00:37,拖网
264,6204193.095526674,5154214.099480786,7.02,352,1030 09:50:12,拖网
264,6203878.046190492,5153346.063806833,0.32,20,1030 09:40:10,拖网
264,6203672.321451397,5153131.153146416,2.0,50,1030 09:30:13,拖网
264,6203056.414522792,5152595.581947356,3.29,20,1030 09:20:15,拖网
264,6202232.083236125,5151626.936885673,4.48,50,1030 09:10:10,拖网
264,6201307.378581318,5150769.207422651,4.7,30,1030 09:00:09,拖网
264,6200382.568047001,5149911.586014614,3.62,50,1030 08:50:08,拖网
