渔船ID,x,y,速度,方向,time,type
6400,6102649.403100675,5112536.346132412,0.05,0,1110 11:51:02,拖网
6400,6102649.403100675,5112536.346132412,0.05,0,1110 11:41:02,拖网
6400,6102649.403100675,5112536.346132412,0.05,0,1110 11:31:02,拖网
6400,6102649.403100675,5112536.346132412,0.0,0,1110 11:21:02,拖网
6400,6102751.209719494,5112533.660268589,0.05,0,1110 11:13:37,拖网
6400,6102649.403100675,5112536.346132412,0.0,0,1110 10:51:02,拖网
6400,6102649.403100675,5112536.346132412,0.0,0,1110 10:41:02,拖网
6400,6102649.403100675,5112536.346132412,0.0,0,1110 10:31:02,拖网
6400,6102751.209719494,5112533.660268589,0.05,0,1110 10:21:02,拖网
6400,6102751.209719494,5112533.660268589,0.0,0,1110 10:11:02,拖网
6400,6102751.209719494,5112533.660268589,0.0,0,1110 10:01:02,拖网
6400,6102649.403100675,5112536.346132412,0.05,0,1110 09:51:02,拖网
6400,6102649.403100675,5112536.346132412,0.0,0,1110 09:41:02,拖网
6400,6102751.209719494,5112533.660268589,0.0,0,1110 09:31:03,拖网
6400,6102751.209719494,5112533.660268589,0.0,0,1110 09:21:02,拖网
6400,6102751.209719494,5112533.660268589,0.05,0,1110 09:12:00,拖网
6400,6102751.209719494,5112533.660268589,0.0,0,1110 09:01:02,拖网
6400,6102751.209719494,5112533.660268589,0.0,0,1110 08:51:02,拖网
6400,6102751.209719494,5112533.660268589,0.0,0,1110 08:41:02,拖网
6400,6102649.403100675,5112536.346132412,0.0,0,1110 08:31:03,拖网
6400,6102649.403100675,5112536.346132412,0.0,0,1110 08:21:03,拖网
6400,6102649.403100675,5112536.346132412,0.0,0,1110 08:11:03,拖网
6400,6102649.403100675,5112536.346132412,0.0,0,1110 08:02:54,拖网
6400,6102649.403100675,5112536.346132412,0.0,0,1110 07:41:04,拖网
6400,6102649.403100675,5112536.346132412,0.0,0,1110 07:31:04,拖网
6400,6102649.403100675,5112536.346132412,0.0,0,1110 07:21:04,拖网
6400,6102649.403100675,5112536.346132412,0.0,0,1110 07:12:01,拖网
6400,6102649.403100675,5112536.346132412,0.0,0,1110 07:01:04,拖网
6400,6102649.403100675,5112536.346132412,0.0,0,1110 06:51:04,拖网
6400,6102649.403100675,5112536.346132412,0.0,0,1110 06:41:03,拖网
6400,6102649.403100675,5112536.346132412,0.0,0,1110 06:31:03,拖网
6400,6102649.403100675,5112536.346132412,0.0,0,1110 06:21:04,拖网
6400,6102649.403100675,5112536.346132412,0.0,0,1110 06:11:03,拖网
6400,6102751.209719494,5112533.660268589,0.0,0,1110 06:01:03,拖网
6400,6102649.403100675,5112536.346132412,0.0,0,1110 05:53:06,拖网
6400,6102649.403100675,5112536.346132412,0.0,0,1110 05:31:03,拖网
6400,6102751.209719494,5112533.660268589,0.0,0,1110 05:21:03,拖网
