渔船ID,x,y,速度,方向,time,type
6164,6071567.293691262,5001753.611229636,4.37,81,1110 11:58:07,拖网
6164,6070229.647079136,5001575.5713487845,3.89,74,1110 11:47:09,拖网
6164,6068996.727678679,5001503.2299478995,4.16,87,1110 11:37:09,拖网
6164,6067866.36458358,5001428.002244691,4.16,89,1110 11:27:09,拖网
6164,6066633.435878858,5001355.946083605,4.59,87,1110 11:17:10,拖网
6164,6065400.502784274,5001284.0387160955,3.99,77,1110 11:07:10,拖网
6164,6064165.3426116975,5001103.736890795,4.05,57,1110 10:57:10,拖网
6164,6063226.698737083,5000371.6334573,3.89,44,1110 10:47:10,拖网
6164,6062287.973466776,4999639.636460552,3.67,46,1110 10:37:10,拖网
6164,6061146.262292314,4999022.481454713,4.05,65,1110 10:27:10,拖网
6164,6060107.044016453,4998402.355934448,4.48,56,1110 10:17:10,拖网
6164,6059067.749566699,4997782.350855198,3.99,54,1110 10:07:10,拖网
6164,6058231.284052531,4997047.67648279,4.26,58,1110 09:58:07,拖网
6164,6057084.712470731,4996213.991648492,4.37,65,1110 09:47:10,拖网
6164,6055849.097165693,4996034.7333876155,3.99,83,1110 09:37:10,拖网
6164,6054613.460483071,4995855.625784479,4.16,69,1110 09:27:10,拖网
6164,6053375.50769726,4995568.150521157,4.7,97,1110 09:19:03,拖网
6164,6050901.798491328,4995102.175202707,3.29,74,1110 08:57:10,拖网
6164,6049768.65188461,4994920.456246806,3.45,82,1110 08:47:10,拖网
6164,6048532.892115509,4994742.091869706,3.29,88,1110 08:37:10,拖网
6164,6047299.448752184,4994672.390526109,3.99,90,1110 08:27:11,拖网
6164,6046275.875596161,4994813.359112704,3.18,82,1110 08:17:11,拖网
6164,6045455.154168786,4994839.397715962,1.57,232,1110 08:07:11,拖网
6164,6045560.094222732,4994944.652080139,0.65,150,1110 07:58:08,拖网
6164,6045665.032993171,4995049.907937541,2.0,31,1110 07:47:11,拖网
6164,6044801.9442409715,4993122.824927921,7.99,16,1110 07:37:11,拖网
6164,6043630.840585143,4991205.777396998,7.99,6,1110 07:27:11,拖网
6164,6042356.862927537,4989292.289134393,7.29,36,1110 07:17:11,拖网
6164,6041185.250304003,4987375.793225665,7.29,31,1110 07:07:10,拖网
6164,6039710.205358941,4985686.461820216,7.39,40,1110 06:57:11,拖网
6164,6039590.879040645,4984930.463583728,3.67,46,1110 06:47:10,拖网
6164,6038760.106041856,4984523.153239027,4.7,214,1110 06:37:10,拖网
6164,6039173.1124601085,4984618.3281838875,0.86,285,1110 06:27:10,拖网
6164,6039686.387977962,4984601.7319211885,2.48,299,1110 06:17:11,拖网
6164,6040099.388541671,4984696.944594243,1.46,296,1110 06:07:10,拖网
6164,6040512.384916126,4984792.1743226,0.49,253,1110 05:58:08,拖网
6164,6040927.749830476,4984995.893748289,1.35,119,1110 05:47:11,拖网
6164,6041242.8232785985,4985311.406277366,1.57,235,1110 05:37:11,拖网
6164,6041758.450266689,4985403.38813231,1.57,354,1110 05:27:11,拖网
6164,6042285.892178741,4986037.777973122,2.97,213,1110 05:17:11,拖网
6164,6042813.295902464,4986672.210111353,3.99,199,1110 05:07:11,拖网
6164,6043249.816756954,4987852.383695755,4.26,196,1110 04:57:11,拖网
6164,6043683.928939561,4988924.137500147,4.37,201,1110 04:47:11,拖网
6164,6044120.348931444,4990104.445312475,4.26,181,1110 04:37:11,拖网
6164,6044554.363981601,4991176.324233902,5.07,223,1110 04:27:10,拖网
6164,6045093.289393426,4992353.503034801,4.16,168,1110 04:17:11,拖网
6164,6045632.1478846595,4993530.760918772,4.59,227,1110 04:07:11,拖网
6164,6046767.762162517,4993820.519638991,4.59,264,1110 03:58:09,拖网
6164,6048211.130637364,4994100.709304851,3.89,274,1110 03:47:11,拖网
6164,6049449.265158835,4994387.541856438,3.67,252,1110 03:37:11,拖网
6164,6050687.361329611,4994674.527753064,4.59,262,1110 03:27:11,拖网
6164,6052025.709137673,4994849.958248764,3.99,266,1110 03:17:11,拖网
6164,6053366.329525948,4995134.081420093,4.16,277,1110 03:07:12,拖网
6164,6054602.031032221,4995313.032794969,4.37,285,1110 02:57:12,拖网
6164,6055942.580499153,4995597.49925078,4.37,264,1110 02:47:12,拖网
6164,6057180.497935274,4995885.285862879,4.7,264,1110 02:37:11,拖网
6164,6058520.966837984,4996170.097122593,3.89,280,1110 02:27:12,拖网
6164,6059861.394850995,4996455.0874796305,4.37,265,1110 02:17:12,拖网
6164,6061099.193660905,4996743.358734868,4.16,268,1110 02:07:12,拖网
6164,6062334.721807794,4996923.256683694,5.45,244,1110 01:58:09,拖网
6164,6063777.624915555,4997205.679869298,5.29,241,1110 01:47:11,拖网
6164,6065010.887393951,4997277.376090361,4.05,301,1110 01:37:11,拖网
6164,6064794.642986993,4996740.866834838,4.7,109,1110 01:27:11,拖网
