渔船ID,x,y,速度,方向,time,type
6157,6088793.05726821,5117490.672449918,0.11,138,1117 11:53:34,刺网
6157,6088793.05726821,5117490.672449918,0.11,282,1117 11:43:32,刺网
6157,6088793.05726821,5117490.672449918,0.11,118,1117 11:33:30,刺网
6157,6088793.05726821,5117490.672449918,0.0,0,1117 11:25:16,刺网
6157,6088894.819810156,5117487.847872805,0.0,0,1117 11:03:31,刺网
6157,6088894.819810156,5117487.847872805,0.11,320,1117 10:53:53,刺网
6157,6088894.819810156,5117487.847872805,0.0,0,1117 10:43:29,刺网
6157,6088793.05726821,5117490.672449918,0.22,0,1117 10:33:22,刺网
6157,6088894.819810156,5117487.847872805,0.22,263,1117 10:23:17,刺网
6157,6088894.819810156,5117487.847872805,0.0,50,1117 10:03:42,刺网
6157,6088894.819810156,5117487.847872805,0.32,0,1117 09:53:29,刺网
6157,6088894.819810156,5117487.847872805,0.22,10,1117 09:43:32,刺网
6157,6088894.819810156,5117487.847872805,0.32,282,1117 09:33:19,刺网
6157,6088894.819810156,5117487.847872805,0.32,0,1117 09:23:27,刺网
6157,6088894.819810156,5117487.847872805,0.32,0,1117 09:13:58,刺网
6157,6088894.819810156,5117487.847872805,0.0,20,1117 09:03:31,刺网
6157,6088793.05726821,5117490.672449918,0.22,0,1117 08:53:25,刺网
6157,6088894.819810156,5117487.847872805,0.11,343,1117 08:43:23,刺网
6157,6088894.819810156,5117487.847872805,0.0,161,1117 08:34:23,刺网
6157,6088894.819810156,5117487.847872805,0.22,50,1117 08:23:48,刺网
6157,6088894.819810156,5117487.847872805,0.11,0,1117 08:13:20,刺网
6157,6088894.819810156,5117487.847872805,0.22,334,1117 08:03:25,刺网
6157,6088894.819810156,5117487.847872805,0.22,0,1117 07:53:20,刺网
6157,6088894.819810156,5117487.847872805,0.22,0,1117 07:43:20,刺网
6157,6088894.819810156,5117487.847872805,0.0,276,1117 07:33:16,刺网
6157,6088894.819810156,5117487.847872805,0.11,0,1117 07:23:15,刺网
6157,6088894.819810156,5117487.847872805,0.11,3,1117 07:13:15,刺网
6157,6088894.819810156,5117487.847872805,0.22,253,1117 07:03:26,刺网
6157,6088894.819810156,5117487.847872805,0.32,81,1117 06:53:16,刺网
6157,6088894.819810156,5117487.847872805,0.11,0,1117 06:43:12,刺网
6157,6088894.819810156,5117487.847872805,0.11,249,1117 06:33:09,刺网
6157,6088894.819810156,5117487.847872805,0.22,0,1117 06:23:32,刺网
6157,6088894.819810156,5117487.847872805,0.22,0,1117 06:23:10,刺网
6157,6088894.819810156,5117487.847872805,0.0,108,1117 06:13:18,刺网
6157,6088894.819810156,5117487.847872805,0.11,0,1117 06:02:58,刺网
6157,6088894.819810156,5117487.847872805,0.11,0,1117 05:53:27,刺网
6157,6088894.819810156,5117487.847872805,0.32,91,1117 05:43:00,刺网
6157,6088894.819810156,5117487.847872805,0.32,104,1117 05:32:59,刺网
6157,6088894.819810156,5117487.847872805,0.22,81,1117 05:22:59,刺网
6157,6088894.819810156,5117487.847872805,0.0,101,1117 05:12:58,刺网
6157,6088894.819810156,5117487.847872805,0.32,0,1117 05:02:59,刺网
6157,6088894.819810156,5117487.847872805,0.32,0,1117 04:52:57,刺网
6157,6088894.819810156,5117487.847872805,0.0,0,1117 04:42:55,刺网
6157,6088894.819810156,5117487.847872805,0.11,0,1117 04:32:53,刺网
6157,6088894.819810156,5117487.847872805,0.11,0,1117 04:22:52,刺网
6157,6088793.05726821,5117490.672449918,0.22,0,1117 04:12:52,刺网
6157,6088894.819810156,5117487.847872805,0.0,30,1117 04:02:49,刺网
6157,6088793.05726821,5117490.672449918,0.0,0,1117 03:52:50,刺网
6157,6088793.05726821,5117490.672449918,0.11,141,1117 03:43:18,刺网
6157,6088894.819810156,5117487.847872805,0.0,0,1117 03:32:51,刺网
6157,6088894.819810156,5117487.847872805,0.22,0,1117 03:22:48,刺网
6157,6088894.819810156,5117487.847872805,2.59,201,1117 03:12:49,刺网
6157,6088793.05726821,5117490.672449918,0.32,157,1117 03:02:48,刺网
6157,6088894.819810156,5117487.847872805,0.32,81,1117 02:52:48,刺网
6157,6088793.05726821,5117490.672449918,0.22,81,1117 02:42:47,刺网
6157,6088793.05726821,5117490.672449918,0.32,193,1117 02:33:03,刺网
6157,6088793.05726821,5117490.672449918,0.0,0,1117 02:12:44,刺网
6157,6088793.05726821,5117490.672449918,0.0,0,1117 02:02:42,刺网
6157,6088793.05726821,5117490.672449918,0.11,286,1117 01:52:47,刺网
6157,6088793.05726821,5117490.672449918,0.32,190,1117 01:42:45,刺网
6157,6088793.05726821,5117490.672449918,0.32,0,1117 01:32:53,刺网
6157,6088793.05726821,5117490.672449918,0.11,160,1117 01:22:49,刺网
6157,6088795.2109008385,5117599.650411184,0.22,325,1117 01:13:17,刺网
6157,6088793.05726821,5117490.672449918,0.32,174,1117 01:03:26,刺网
6157,6088793.05726821,5117490.672449918,0.32,174,1117 00:52:47,刺网
6157,6088894.819810156,5117487.847872805,0.22,81,1117 00:42:51,刺网
6157,6088793.05726821,5117490.672449918,0.11,272,1117 00:32:42,刺网
6157,6088793.05726821,5117490.672449918,0.22,136,1117 00:22:42,刺网
6157,6088793.05726821,5117490.672449918,0.22,71,1117 00:12:42,刺网
6157,6088793.05726821,5117490.672449918,0.22,0,1117 00:02:37,刺网
6157,6088793.05726821,5117490.672449918,0.32,144,1116 23:52:36,刺网
6157,6088793.05726821,5117490.672449918,0.32,61,1116 23:32:39,刺网
