渔船ID,x,y,速度,方向,time,type
2048,6225941.081824663,5213421.6515160175,0.11,112,1113 23:53:38,刺网
2048,6225939.926908856,5213312.31930415,0.11,0,1113 23:43:38,刺网
2048,6225939.926908856,5213312.31930415,0.32,140,1113 23:33:34,刺网
2048,6225939.926908856,5213312.31930415,0.11,0,1113 23:23:37,刺网
2048,6225838.792493144,5213313.771947327,0.11,0,1113 23:13:36,刺网
2048,6225941.081824663,5213421.6515160175,0.11,0,1113 23:03:52,刺网
2048,6225941.081824663,5213421.6515160175,0.22,0,1113 22:53:31,刺网
2048,6225941.081824663,5213421.6515160175,0.22,0,1113 22:43:33,刺网
2048,6225941.081824663,5213421.6515160175,0.11,0,1113 22:33:34,刺网
2048,6225941.081824663,5213421.6515160175,0.11,120,1113 22:23:32,刺网
2048,6225941.081824663,5213421.6515160175,0.11,71,1113 22:13:33,刺网
2048,6225941.081824663,5213421.6515160175,0.0,0,1113 22:03:30,刺网
2048,6225941.081824663,5213421.6515160175,0.0,0,1113 21:53:27,刺网
2048,6225941.081824663,5213421.6515160175,0.11,0,1113 21:43:23,刺网
2048,6225941.081824663,5213421.6515160175,0.0,318,1113 21:33:27,刺网
2048,6225941.081824663,5213421.6515160175,0.22,0,1113 21:23:26,刺网
2048,6225939.926908856,5213312.31930415,0.32,0,1113 21:13:21,刺网
2048,6225939.926908856,5213312.31930415,0.32,287,1113 21:03:22,刺网
2048,6225939.926908856,5213312.31930415,0.11,0,1113 20:53:33,刺网
2048,6225838.792493144,5213313.771947327,0.22,237,1113 20:43:26,刺网
2048,6225838.792493144,5213313.771947327,0.22,81,1113 20:33:26,刺网
2048,6225838.792493144,5213313.771947327,0.0,0,1113 20:23:26,刺网
2048,6225838.792493144,5213313.771947327,0.22,310,1113 20:13:25,刺网
2048,6225838.792493144,5213313.771947327,0.11,204,1113 20:03:25,刺网
2048,6225839.948214163,5213423.10414763,0.0,0,1113 19:53:38,刺网
2048,6225941.081824663,5213421.6515160175,0.0,0,1113 19:43:26,刺网
2048,6225939.926908856,5213312.31930415,0.11,0,1113 19:23:30,刺网
2048,6225941.081824663,5213421.6515160175,0.22,329,1113 19:13:17,刺网
2048,6225941.081824663,5213421.6515160175,0.11,0,1113 19:03:21,刺网
2048,6225941.081824663,5213421.6515160175,0.0,0,1113 18:53:19,刺网
2048,6225941.081824663,5213421.6515160175,0.22,0,1113 18:43:19,刺网
2048,6225941.081824663,5213421.6515160175,0.0,0,1113 18:33:18,刺网
2048,6225941.081824663,5213421.6515160175,0.11,0,1113 18:23:18,刺网
2048,6225941.081824663,5213421.6515160175,0.0,0,1113 18:13:16,刺网
2048,6225941.081824663,5213421.6515160175,0.11,0,1113 18:03:18,刺网
2048,6225941.081824663,5213421.6515160175,0.22,0,1113 17:53:18,刺网
2048,6225941.081824663,5213421.6515160175,0.0,146,1113 17:43:16,刺网
2048,6225941.081824663,5213421.6515160175,0.32,0,1113 17:33:16,刺网
2048,6225941.081824663,5213421.6515160175,0.0,282,1113 17:23:23,刺网
2048,6225941.081824663,5213421.6515160175,0.0,0,1113 17:13:14,刺网
2048,6225839.948214163,5213423.10414763,0.22,0,1113 17:03:13,刺网
2048,6225941.081824663,5213421.6515160175,0.0,265,1113 16:53:10,刺网
2048,6225839.948214163,5213423.10414763,0.32,0,1113 16:43:14,刺网
2048,6225839.948214163,5213423.10414763,0.0,240,1113 16:33:10,刺网
2048,6225839.948214163,5213423.10414763,0.0,289,1113 16:23:14,刺网
2048,6225941.081824663,5213421.6515160175,0.22,300,1113 16:13:13,刺网
2048,6225941.081824663,5213421.6515160175,0.22,289,1113 16:03:13,刺网
2048,6225941.081824663,5213421.6515160175,0.22,0,1113 15:53:09,刺网
2048,6225941.081824663,5213421.6515160175,0.0,0,1113 15:43:05,刺网
2048,6225941.081824663,5213421.6515160175,0.11,0,1113 15:33:07,刺网
