渔船ID,x,y,速度,方向,time,type
4072,6349164.786726765,5406569.299122155,0.32,0,1113 23:57:40,围网
4072,6349065.096744013,5406569.518179005,0.22,290,1113 23:47:37,围网
4072,6349065.096744013,5406569.518179005,0.32,81,1113 23:37:36,围网
4072,6349065.096744013,5406569.518179005,0.22,177,1113 23:27:46,围网
4072,6349065.096744013,5406569.518179005,0.22,108,1113 23:17:34,围网
4072,6349065.096744013,5406569.518179005,0.11,0,1113 23:07:36,围网
4072,6349065.096744013,5406569.518179005,0.22,0,1113 22:57:33,围网
4072,6349065.096744013,5406569.518179005,0.11,0,1113 22:47:36,围网
4072,6349065.096744013,5406569.518179005,0.32,239,1113 22:37:32,围网
4072,6349065.096744013,5406569.518179005,0.11,0,1113 22:27:32,围网
4072,6349065.096744013,5406569.518179005,0.11,50,1113 22:17:31,围网
4072,6349065.096744013,5406569.518179005,0.22,322,1113 22:07:29,围网
4072,6349065.096744013,5406569.518179005,0.11,198,1113 21:57:50,围网
4072,6349065.096744013,5406569.518179005,0.22,260,1113 21:47:51,围网
4072,6349065.096744013,5406569.518179005,0.11,205,1113 21:37:26,围网
4072,6349065.096744013,5406569.518179005,0.32,0,1113 21:28:04,围网
4072,6349065.096744013,5406569.518179005,0.11,30,1113 21:17:52,围网
4072,6349065.096744013,5406569.518179005,0.22,207,1113 21:07:49,围网
4072,6349065.096744013,5406569.518179005,0.32,40,1113 20:57:49,围网
4072,6349065.096744013,5406569.518179005,0.32,0,1113 20:47:47,围网
4072,6349065.096744013,5406569.518179005,0.11,184,1113 20:37:46,围网
4072,6349065.096744013,5406569.518179005,0.32,175,1113 20:27:39,围网
4072,6349065.096744013,5406569.518179005,0.0,316,1113 20:17:42,围网
4072,6349164.598464335,5406459.386077651,0.11,0,1113 20:08:02,围网
4072,6349164.598464335,5406459.386077651,0.11,0,1113 19:58:00,围网
4072,6349164.598464335,5406459.386077651,0.11,0,1113 19:47:58,围网
4072,6349164.786726765,5406569.299122155,0.11,0,1113 19:37:54,围网
4072,6349164.786726765,5406569.299122155,0.32,0,1113 19:27:52,围网
4072,6349164.786726765,5406569.299122155,0.0,197,1113 19:17:28,围网
4072,6349164.786726765,5406569.299122155,0.32,242,1113 19:07:29,围网
4072,6349164.786726765,5406569.299122155,0.11,209,1113 18:57:25,围网
4072,6349164.786726765,5406569.299122155,0.22,0,1113 18:47:25,围网
4072,6349164.786726765,5406569.299122155,0.11,120,1113 18:37:25,围网
4072,6349164.786726765,5406569.299122155,0.22,61,1113 18:27:23,围网
4072,6349164.786726765,5406569.299122155,0.22,0,1113 18:17:16,围网
4072,6349164.786726765,5406569.299122155,0.32,0,1113 17:57:21,围网
4072,6349164.786726765,5406569.299122155,0.11,40,1113 17:47:22,围网
4072,6349164.786726765,5406569.299122155,0.0,61,1113 17:37:18,围网
4072,6349164.786726765,5406569.299122155,0.11,277,1113 17:27:10,围网
4072,6349164.786726765,5406569.299122155,0.11,108,1113 17:07:15,围网
4072,6349164.786726765,5406569.299122155,0.22,0,1113 16:57:13,围网
4072,6349164.786726765,5406569.299122155,0.32,235,1113 16:47:14,围网
4072,6349164.786726765,5406569.299122155,0.32,260,1113 16:37:14,围网
4072,6349164.786726765,5406569.299122155,0.22,0,1113 16:27:12,围网
4072,6349164.786726765,5406569.299122155,0.11,0,1113 16:17:08,围网
4072,6349164.786726765,5406569.299122155,0.22,166,1113 16:07:12,围网
4072,6349164.786726765,5406569.299122155,0.0,0,1113 15:57:10,围网
4072,6349164.786726765,5406569.299122155,0.0,0,1113 15:47:13,围网
4072,6349164.786726765,5406569.299122155,0.0,0,1113 15:37:19,围网
