渔船ID,x,y,速度,方向,time
8919,6325419.431184358,5286476.992683582,0.16,0,1120 23:56:20
8919,6325419.431184358,5286476.992683582,0.27,0,1120 23:46:20
8919,6325419.431184358,5286476.992683582,0.05,0,1120 23:36:22
8919,6325419.431184358,5286476.992683582,0.76,219,1120 23:26:20
8919,6325419.431184358,5286476.992683582,0.16,0,1120 23:17:18
8919,6325419.431184358,5286476.992683582,0.16,0,1120 23:06:21
8919,6325419.431184358,5286476.992683582,0.05,0,1120 22:58:06
8919,6325419.431184358,5286476.992683582,0.05,0,1120 22:36:21
8919,6325419.431184358,5286476.992683582,0.38,0,1120 22:27:58
8919,6325419.431184358,5286476.992683582,0.38,0,1120 22:06:21
8919,6325419.431184358,5286476.992683582,0.49,333,1120 21:56:20
8919,6325419.431184358,5286476.992683582,0.38,0,1120 21:46:20
8919,6325419.431184358,5286476.992683582,0.16,0,1120 21:36:21
8919,6325419.431184358,5286476.992683582,0.05,0,1120 21:26:20
8919,6325419.431184358,5286476.992683582,0.16,0,1120 21:19:50
8919,6325419.431184358,5286476.992683582,0.27,0,1120 20:58:32
8919,6325419.431184358,5286476.992683582,0.27,0,1120 20:38:02
8919,6325419.431184358,5286476.992683582,0.27,0,1120 20:06:21
8919,6325419.431184358,5286476.992683582,0.16,0,1120 19:56:21
8919,6325419.431184358,5286476.992683582,0.65,127,1120 19:46:21
8919,6325419.431184358,5286476.992683582,0.05,0,1120 19:38:11
8919,6325419.431184358,5286476.992683582,0.38,0,1120 19:08:26
8919,6325419.431184358,5286476.992683582,0.59,0,1120 18:48:00
8919,6325419.431184358,5286476.992683582,0.05,0,1120 18:26:22
8919,6325419.431184358,5286476.992683582,0.38,0,1120 18:18:15
8919,6325419.431184358,5286476.992683582,0.38,0,1120 17:28:40
8919,6325419.431184358,5286476.992683582,0.16,0,1120 16:48:52
8919,6325419.431184358,5286476.992683582,0.27,0,1120 16:16:22
8919,6325419.431184358,5286476.992683582,0.38,0,1120 16:08:05
8919,6325419.431184358,5286476.992683582,0.97,338,1120 15:46:22
8919,6325419.431184358,5286476.992683582,0.76,125,1120 15:36:22
8919,6325720.147789798,5286146.917471772,1.35,332,1120 15:28:30
8919,6325618.789474055,5285928.232265313,0.05,0,1120 14:59:21
8919,6325618.789474055,5285928.232265313,0.27,0,1120 14:28:03
8919,6325618.789474055,5285928.232265313,0.05,0,1120 13:38:04
