渔船ID,x,y,速度,方向,time
8748,6713926.556378104,5814310.360437088,3.45,178,1103 11:52:15
8748,6713892.089946669,5815417.356111901,3.35,174,1103 11:42:15
8748,6713861.0612277165,5816413.6666901475,3.45,181,1103 11:32:15
8748,6713730.425492361,5817517.262975459,3.35,165,1103 11:22:15
8748,6713507.105805399,5818506.743200246,3.35,177,1103 11:12:15
8748,6713280.365841753,5819606.949058923,3.99,157,1103 11:02:15
8748,6713245.897685437,5820714.027387505,3.56,171,1103 10:52:15
8748,6713211.419103626,5821821.122478667,3.45,186,1103 10:42:14
8748,6713273.032538587,5822931.660273641,3.78,184,1103 10:32:15
8748,6713334.6160673285,5824042.215034879,3.67,176,1103 10:22:15
8748,6713488.796993115,5825266.9301921185,3.56,175,1103 10:12:15
8748,6713073.40054241,5826249.669794599,3.56,162,1103 10:03:13
8748,6712558.549954003,5827339.7396545485,3.78,151,1103 09:52:15
8748,6712143.284209773,5828322.5476497775,3.67,160,1103 09:42:15
8748,6711628.5886526415,5829412.698604749,3.78,142,1103 09:34:25
8748,6710695.478141787,5831596.532590048,4.75,170,1103 09:13:43
8748,6706491.48483757,5833887.235015633,10.36,106,1103 08:52:15
8748,6703567.324765349,5835226.440174267,10.58,122,1103 08:42:15
8748,6700733.124420445,5836791.339405052,10.79,121,1103 08:32:15
8748,6697631.595784376,5837682.855873333,10.47,105,1103 08:22:15
8748,6694358.230970416,5837904.459869637,10.58,98,1103 08:16:12
8748,6687898.098135743,5838686.431857004,10.58,100,1103 07:52:16
8748,6684711.523235287,5839246.74586642,10.58,100,1103 07:42:15
8748,6681435.548493701,5839583.518075773,10.69,102,1103 07:32:15
8748,6678156.610825049,5840032.163025885,10.85,107,1103 07:23:55
8748,6671683.161475253,5841378.8583755465,10.79,103,1103 07:02:15
8748,6668581.84255538,5842390.597271303,11.06,113,1103 06:52:15
8748,6665472.067788694,5843735.637355853,10.79,108,1103 06:42:15
8748,6662360.0346222175,5845192.4771615015,10.96,116,1103 06:32:15
8748,6659461.172191389,5845880.76493987,5.4,1,1103 06:22:16
8748,6659647.177065654,5846108.074797181,1.46,201,1103 06:12:16
8748,6659827.296504037,5846556.92248547,1.3,213,1103 06:03:13
8748,6660193.369392911,5847233.099735943,3.08,177,1103 05:52:15
8748,6660367.550552158,5847903.501100402,4.59,192,1103 05:42:15
8748,6660329.252065318,5849343.50752425,4.86,182,1103 05:32:15
8748,6660383.884701097,5850897.210217343,4.7,180,1103 05:22:15
8748,6660348.492498613,5852226.497021733,4.59,179,1103 05:12:16
8748,6660214.267243142,5853663.687628662,4.37,176,1103 05:02:16
8748,6660175.909188447,5855103.801027307,4.16,173,1103 04:52:16
8748,6660140.488539955,5856433.160046408,4.26,177,1103 04:42:16
8748,6660105.055208213,5857762.541636799,4.26,174,1103 04:32:16
8748,6659973.787677955,5859089.052372498,4.16,173,1103 04:22:16
8748,6659749.673384625,5860301.909645882,4.16,169,1103 04:13:47
8748,6659301.541147565,5862727.6960288575,3.78,176,1103 03:52:17
8748,6659173.302351338,5863943.509442463,3.67,180,1103 03:42:17
8748,6659048.024751157,5865048.54982775,3.56,159,1103 03:32:17
8748,6658728.290233373,5866258.639313181,3.89,160,1103 03:22:17
8748,6658414.501565559,5867247.16466732,3.56,165,1103 03:12:17
8748,6658193.554620292,5868349.385304468,3.45,170,1103 03:02:17
8748,6657879.8498000875,5869337.954255102,3.45,181,1103 02:52:17
8748,6657566.190144996,5870326.545799751,3.35,145,1103 02:42:17
8748,6657252.575677942,5871315.159912076,3.08,160,1103 02:32:16
8748,6656846.235489279,5872190.130646336,3.29,157,1103 02:22:16
8748,6656532.717886994,5873178.79149947,3.18,163,1103 02:12:16
8748,6656225.107405802,5873945.8617047435,3.18,169,1103 02:03:14
8748,6655813.064668307,5875042.520843553,3.29,150,1103 01:52:16
8748,6655311.264621496,5875914.747022586,3.56,155,1103 01:42:16
8748,6654806.616201479,5876897.819968183,3.35,148,1103 01:32:16
8748,6654304.96241099,5877770.11934991,3.35,150,1103 01:22:16
8748,6653707.7277269885,5878639.623984104,3.35,144,1103 01:12:16
8748,6653203.317770879,5879622.8151941635,3.45,170,1103 01:02:16
8748,6652797.525035218,5880498.049113113,3.29,150,1103 00:52:16
8748,6652388.889122716,5881484.127593053,2.97,145,1103 00:42:17
8748,6651887.592009815,5882356.603863186,3.29,144,1103 00:32:17
8748,6651287.863521175,5883337.1301362375,3.56,158,1103 00:22:17
8748,6650691.116330693,5884206.883844871,3.35,129,1103 00:12:17
8748,6650001.736809603,5884963.067343365,8.69,164,1103 00:03:15
8748,6649781.771411845,5886065.724549714,0.65,299,1102 23:52:18
8748,6649978.706344464,5885849.658829243,0.59,302,1102 23:42:18
8748,6650172.7674957635,5885744.422006077,0.86,296,1102 23:32:18
8748,6650372.597845391,5885417.541337135,0.97,315,1102 23:22:18
8748,6650485.492438013,5884755.398502163,4.7,345,1102 23:12:18
8748,6650809.803975113,5883323.112425485,4.48,353,1102 23:02:18
8748,6651038.552512603,5881888.058403738,4.59,352,1102 22:52:18
8748,6651455.723354228,5880569.465182902,4.37,344,1102 22:42:18
8748,6651968.622777527,5879253.723840462,4.7,333,1102 22:32:18
8748,6652481.625905735,5877938.03148108,4.59,332,1102 22:22:18
8748,6652994.732669952,5876622.388169997,4.7,333,1102 22:12:18
8748,6653409.357684549,5875414.775597648,4.26,347,1102 22:03:16
8748,6653922.656258257,5874099.223480643,4.05,341,1102 21:52:18
8748,6654433.146927782,5872894.526135221,4.05,351,1102 21:42:17
8748,6654943.733125426,5871689.874306685,4.16,346,1102 21:32:17
8748,6655358.691353727,5870482.4208800085,3.99,347,1102 21:22:17
8748,6655869.458061312,5869277.855126103,4.05,340,1102 21:12:17
8748,6656281.650562333,5868181.277058628,3.99,336,1102 21:02:18
8748,6656696.839880795,5866973.935185012,3.99,337,1102 20:52:18
8748,6657300.69862298,5865883.155138174,3.89,332,1102 20:42:18
8748,6658183.155650741,5865133.429664145,3.99,308,1102 20:32:17
8748,6659257.275174067,5864389.562620697,3.99,310,1102 20:22:17
8748,6660241.671463319,5863421.3462461075,4.16,337,1102 20:12:17
8748,6660462.859850846,5862319.241846379,3.99,354,1102 20:03:16
8748,6660782.844304073,5861109.271188185,3.56,337,1102 19:52:18
8748,6661384.38493079,5860129.617689388,3.99,328,1102 19:42:19
8748,6661893.17417548,5859036.318012402,3.89,349,1102 19:32:18
8748,6662399.073335958,5858053.843147889,3.67,334,1102 19:22:19
8748,6663000.888660323,5857074.330317109,3.67,330,1102 19:12:19
8748,6663509.939642416,5855981.160078493,3.78,319,1102 19:02:18
8748,6664016.087230862,5854998.809898685,3.56,332,1102 18:52:18
8748,6664618.176821934,5854019.4380365675,3.56,328,1102 18:42:18
8748,6665220.361560947,5853040.116716757,3.89,320,1102 18:32:19
8748,6665822.641397461,5852060.845971867,3.67,330,1102 18:22:19
8748,6666425.016281034,5851081.625834506,3.56,338,1102 18:12:19
8748,6666928.575202987,5850210.262889308,3.67,324,1102 18:03:17
8748,6667630.050987528,5849123.33751276,3.99,324,1102 17:52:19
8748,6668139.822257899,5848030.528117162,3.67,343,1102 17:42:19
8748,6668646.651363468,5847048.526128133,4.86,307,1102 17:32:19
8748,6670211.8334593875,5845988.692016438,10.15,312,1102 17:22:19
8748,6672005.884801115,5843606.041593637,9.39,324,1102 17:12:20
8748,6673608.693667245,5841217.7437031185,9.28,323,1102 17:02:20
8748,6675301.936648734,5839054.338259008,7.39,337,1102 16:52:20
8748,6676298.969856306,5837755.858180754,0.0,0,1102 16:42:20
8748,6676302.065485085,5837645.10994623,0.27,8,1102 16:32:20
8748,6676206.065405867,5837642.054079615,0.38,347,1102 16:22:20
8748,6676209.159968286,5837531.305976575,0.65,338,1102 16:12:20
8748,6676497.1628469825,5837540.47655251,1.19,252,1102 16:03:17
8748,6676782.064485568,5837660.403694836,0.27,0,1102 15:52:19
8748,6676874.962537242,5837774.2133760685,3.18,208,1102 15:42:19
8748,6677234.109535337,5838672.45863098,3.35,199,1102 15:32:19
8748,6677689.16888823,5839573.797401499,3.35,203,1102 15:22:20
8748,6678045.0516856415,5840582.845448571,3.35,202,1102 15:12:19
8748,6678499.941203132,5841484.244556009,3.18,202,1102 15:02:18
8748,6678858.7879723525,5842382.59308098,3.29,199,1102 14:52:19
8748,6679214.433393984,5843391.720594649,3.18,179,1102 14:42:20
8748,6679282.184459354,5844391.611374092,3.18,182,1102 14:32:20
8748,6679062.120979085,5845382.259288844,3.29,153,1102 14:22:20
8748,6678845.215715447,5846262.165404396,3.08,178,1102 14:12:19
8748,6678820.164448317,5847148.247784233,2.86,184,1102 14:03:17
8748,6678884.746601988,5848258.946840404,3.18,180,1102 13:52:19
8748,6678859.674022991,5849145.051923567,2.97,180,1102 13:42:20
8748,6678927.348182048,5850145.014450452,2.86,182,1102 13:32:19
8748,6679094.015095647,5851037.30755495,2.86,181,1102 13:22:20
8748,6679068.900314977,5851923.443619889,2.75,187,1102 13:12:20
8748,6679235.50794627,5852815.759311543,2.86,208,1102 13:02:20
8748,6679593.789946352,5853714.264618098,2.97,198,1102 12:52:20
8748,6679664.458272782,5854603.51900663,4.37,154,1102 12:42:20
8748,6680214.304103862,5855508.249483578,3.99,277,1102 12:32:20
8748,6681472.883010014,5855105.486015801,4.96,321,1102 12:22:20
8748,6681894.304882977,5853788.684177122,4.7,7,1102 12:12:20
8748,6681740.613712733,5852453.241403474,4.59,3,1102 12:03:18
8748,6681689.0695719225,5850899.402695432,4.7,359,1102 11:52:20
8748,6681730.208621733,5849459.46841555,4.48,4,1102 11:42:21
8748,6681768.168931085,5848130.32213977,4.7,2,1102 11:32:21
8748,6682001.109909057,5846696.664436067,4.7,356,1102 11:22:21
8748,6682138.156440884,5845259.923959905,4.59,358,1102 11:12:21
8748,6682179.270750734,5843820.096669653,4.48,349,1102 11:02:21
8748,6682409.114434314,5842497.282457204,4.37,355,1102 10:52:21
8748,6682543.026285293,5841171.377484941,4.26,4,1102 10:42:21
8748,6682484.9951427365,5839839.259065998,4.37,8,1102 10:32:21
8748,6682330.938642002,5838504.046966264,4.16,7,1102 10:22:20
8748,6682272.821475,5837171.976189383,4.05,352,1102 10:12:21
8748,6682208.360514063,5836061.415989532,4.05,9,1102 10:03:18
8748,6682054.151681028,5834726.274245834,3.99,15,1102 09:52:20
8748,6681995.915690717,5833394.27122324,4.16,349,1102 09:42:20
8748,6681934.496445786,5832173.0299495,3.89,7,1102 09:32:20
8748,6681677.791614285,5831056.3229069,3.56,8,1102 09:22:20
8748,6681228.889417747,5829933.425818092,3.67,35,1102 09:12:19
8748,6680972.027407262,5828816.770383904,3.78,6,1102 09:05:30
8748,6680765.146449908,5825928.449188522,10.25,9,1102 08:42:20
8748,6680468.165811665,5822815.695799857,10.09,1,1102 08:32:20
8748,6680459.357267543,5819712.371289868,9.98,357,1102 08:22:20
8748,6680447.306827224,5816719.893097102,10.09,357,1102 08:12:21
8748,6680335.818804503,5813835.151134088,9.88,1,1102 08:03:18
8748,6680044.113926373,5810501.509029074,9.77,9,1102 07:52:20
8748,6679745.8988714935,5807389.431278553,10.09,6,1102 07:42:20
8748,6679540.592151632,5804391.281817297,9.88,355,1102 07:32:20
8748,6679338.145033242,5801282.569526996,9.88,19,1102 07:22:21
8748,6678942.7733859625,5798167.829290689,10.09,15,1102 07:12:21
8748,6677863.26177711,5795363.762961505,10.09,14,1102 07:02:21
8748,6677563.426666784,5792252.410012177,9.77,7,1102 06:52:21
8748,6677163.827520612,5789248.812373929,9.39,28,1102 06:42:21
8748,6676372.0221521165,5786454.4631369235,9.55,15,1102 06:32:21
8748,6675465.081764709,5784321.238861825,2.75,212,1102 06:22:20
8748,6675555.491251227,5784545.62127893,0.59,159,1102 06:12:21
8748,6675455.998195495,5784653.240169738,0.49,167,1102 06:03:19
8748,6675449.942018967,5784874.575268128,0.76,132,1102 05:52:21
8748,6675443.8854714725,5785095.911080685,0.86,164,1102 05:42:21
8748,6675422.684633982,5785870.592044853,4.75,183,1102 05:32:21
8748,6675093.975698135,5787300.171322296,4.96,156,1102 05:22:22
8748,6674479.05978441,5788609.999016062,4.96,146,1102 05:12:21
8748,6673767.845992619,5789916.859905813,4.75,159,1102 05:02:21
8748,6673056.775816501,5791223.7986553535,4.75,157,1102 04:52:21
8748,6672538.644792274,5792536.850607112,4.7,162,1102 04:42:21
8748,6671351.900009846,5793607.5183330765,4.48,142,1102 04:32:21
8748,6670737.660890812,5794917.707096213,4.48,163,1102 04:22:21
8748,6670222.899644801,5796120.267589134,4.96,150,1102 04:12:21
8748,6669611.873073095,5797319.886825048,4.86,156,1102 04:03:19
8748,6669377.400924847,5798863.582087533,4.37,164,1102 03:52:20
8748,6669151.9118086565,5800075.234081157,4.26,185,1102 03:42:22
8748,6668827.149448942,5801394.626406113,4.05,176,1102 03:32:22
8748,6668791.37710332,5802722.993682079,3.99,180,1102 03:22:22
8748,6668758.574311223,5803940.685584403,3.56,193,1102 03:12:21
8748,6668825.035126553,5805050.677375379,3.89,183,1102 03:02:21
8748,6668888.481120203,5806271.390461268,3.67,182,1102 02:52:21
8748,6668954.88313248,5807381.419119041,3.99,184,1102 02:42:22
8748,6669018.266469744,5808602.172545351,3.67,179,1102 02:32:21
8748,6669177.866570748,5809825.931552341,3.45,198,1102 02:22:21
8748,6669244.1696244385,5810936.0167297525,3.56,188,1102 02:12:22
8748,6669316.437838968,5811824.694682578,3.99,182,1102 02:03:20
8748,6669379.688962974,5813045.525242235,3.67,172,1102 01:52:22
