渔船ID,x,y,速度,方向,time
8106,6366003.088041942,5382482.68652565,10.09,113,1110 11:58:22
8106,6363007.220192205,5383253.581225246,10.09,71,1110 11:48:22
8106,6360111.300071043,5383695.724831987,5.77,105,1110 11:38:21
8106,6357115.596975779,5384028.999764585,9.17,91,1110 11:28:20
8106,6354319.920516427,5384472.694450397,7.72,91,1110 11:18:20
8106,6351622.642386952,5383818.450870352,9.12,81,1110 11:08:22
8106,6348626.430795347,5383714.867840196,9.61,91,1110 10:58:20
8106,6345730.690581519,5383941.485894292,9.17,91,1110 10:48:20
8106,6342835.537233083,5384388.651140152,1.62,134,1110 10:38:17
8106,6340040.977393371,5385056.059909072,0.92,61,1110 10:28:16
8106,6337748.5305765765,5386711.306132594,5.18,91,1110 10:18:16
8106,6335855.403509242,5388146.004769911,3.02,81,1110 10:08:21
8106,6333757.322996441,5387604.301716637,1.89,116,1110 09:58:13
8106,6333757.322996441,5387604.301716637,0.11,0,1110 09:48:13
8106,6333757.322996441,5387604.301716637,0.59,306,1110 09:38:12
8106,6333857.159867832,5387603.929417501,1.51,203,1110 09:28:10
8106,6336453.809321064,5387924.18647212,10.09,308,1110 09:18:16
8106,6339044.3187696375,5385828.199334742,10.09,309,1110 09:08:14
8106,6342037.132275212,5384610.645101625,10.09,282,1110 08:58:11
8106,6345232.020311615,5384272.320071452,10.09,258,1110 08:48:12
8106,6345232.020311615,5384272.320071452,10.09,258,1110 08:48:11
8106,6348427.658960355,5384264.5782298315,10.09,271,1110 08:38:14
8106,6351723.003958528,5384147.81389211,9.28,275,1110 08:28:11
8106,6354918.408369613,5383922.446700657,10.09,283,1110 08:18:41
8106,6361309.062437664,5382815.686544432,2.1,268,1110 07:58:01
8106,6364504.80413624,5382263.853033345,10.09,281,1110 07:48:02
8106,6367900.642139899,5381932.67964149,3.29,275,1110 07:38:01
8106,6371296.655224609,5381602.664795607,9.77,266,1110 07:27:57
8106,6371596.310448396,5381602.678294652,1.78,337,1110 07:19:00
8106,6372495.327268736,5381163.3918222,1.4,200,1110 06:57:53
8106,6372994.75262077,5381273.324107491,4.32,264,1110 06:47:52
8106,6374093.490040707,5381383.449682407,10.09,175,1110 06:37:52
8106,6374792.794579002,5381054.1568173375,2.7,309,1110 06:27:56
8106,6375092.672242584,5380395.214758745,1.89,20,1110 06:18:07
8106,6375092.881917448,5379736.165066653,2.7,352,1110 06:07:52
8106,6374993.220973854,5378967.246993262,2.37,118,1110 05:57:51
8106,6375292.864215171,5379187.049303194,1.19,234,1110 05:47:50
