渔船ID,x,y,速度,方向,time
7574,6209858.267340077,5134371.903472294,6.48,61,1117 11:50:38
7574,6210771.130860771,5134139.295405196,4.1,181,1117 11:40:36
7574,6210668.19200165,5134031.834902138,0.81,10,1117 11:30:35
7574,6210564.017191727,5133815.311583898,0.92,358,1117 11:20:48
7574,6210977.004175625,5134354.220670068,4.21,202,1117 11:10:34
7574,6211500.258269909,5135655.043366383,4.59,200,1117 11:00:32
7574,6212022.201717825,5136846.872231338,4.48,202,1117 10:50:31
7574,6212746.201698137,5137926.52414922,4.37,204,1117 10:40:31
7574,6213267.973488029,5139118.503794558,4.48,202,1117 10:30:29
7574,6213890.115623522,5140199.8955644425,3.89,201,1117 10:20:30
7574,6214615.032505464,5141388.887527534,3.89,216,1117 10:10:30
7574,6215236.987533827,5142470.440472629,3.99,212,1117 10:00:37
7574,6215960.49405554,5143550.516370561,3.29,215,1117 09:50:39
7574,6215960.49405554,5143550.516370561,3.29,215,1117 09:50:29
7574,6216683.89765829,5144630.681194702,3.72,218,1117 09:40:27
7574,6217408.386244467,5145820.041190833,3.99,218,1117 09:30:26
7574,6218131.5787430825,5146900.387550148,1.62,201,1117 09:20:20
7574,6219577.654205015,5149061.346599922,4.32,207,1117 09:00:21
7574,6220402.1303011635,5150140.4511197815,3.4,234,1117 08:50:21
7574,6221016.340616119,5150567.914112575,4.1,20,1117 08:40:21
7574,6220604.151566078,5150028.316447032,0.59,40,1117 08:30:17
7574,6220399.796309193,5149922.208423661,1.08,20,1117 08:20:18
7574,6220092.673334078,5149708.4946565,1.08,40,1117 08:10:19
7574,6219367.406786123,5148409.679698921,1.3,6,1117 08:00:18
7574,6218337.173508875,5147115.550347349,3.99,30,1117 07:50:18
7574,6217508.822507288,5145709.397853702,5.18,20,1117 07:40:16
7574,6216579.8784804065,5144414.022701073,5.61,10,1117 07:30:16
7574,6215649.575178489,5143009.689600108,2.0,6,1117 07:20:14
7574,6214821.95864387,5141713.032773382,4.21,30,1117 07:10:39
