渔船ID,x,y,速度,方向,time
7468,6260328.123623238,5200304.764559912,7.77,50,1106 23:53:33
7468,6256156.402743036,5197837.363909808,9.12,61,1106 23:33:20
7468,6254121.0993777625,5196658.435646127,7.61,50,1106 23:23:06
7468,6252085.462256702,5195479.9602359235,8.09,50,1106 23:13:06
7468,6250048.53653213,5194192.664231684,6.42,50,1106 23:03:07
7468,6248114.478127255,5193123.137895197,7.77,50,1106 22:53:06
7468,6246279.461694846,5191834.237132787,7.39,50,1106 22:43:19
7468,6244345.807002842,5190874.7719058655,7.61,71,1106 22:33:22
7468,6242512.194538987,5189805.160451539,7.07,50,1106 22:23:01
7468,6238741.788858848,5187559.115628556,6.31,50,1106 22:11:42
7468,6237008.678178042,5186489.289528184,5.07,61,1106 21:52:56
7468,6235173.970143211,5185421.155463242,6.21,50,1106 21:42:56
7468,6233337.909970521,5184244.151625622,7.72,61,1106 21:32:50
7468,6224452.734567545,5177923.514336307,4.21,30,1106 19:43:09
7468,6223530.947187899,5177063.043907961,4.21,50,1106 19:32:33
7468,6222710.456996445,5176201.1956704715,4.91,40,1106 19:23:26
7468,6221889.870865412,5175339.437184617,4.91,40,1106 19:13:40
7468,6219842.718846105,5173622.23415799,4.91,40,1106 19:03:16
7468,6219842.718846105,5173622.23415799,4.48,40,1106 18:52:40
7468,6219020.632147263,5172651.580350044,5.18,10,1106 18:42:35
7468,6218397.730599212,5171350.384982571,5.88,30,1106 18:32:37
7468,6216453.484678202,5169850.930736215,7.77,61,1106 18:22:55
7468,6214205.689836213,5168465.807970928,7.61,50,1106 18:12:33
7468,6212060.181278533,5167188.8318747915,7.07,50,1106 18:02:52
7468,6209914.301842821,5165912.362795755,10.09,71,1106 17:52:47
7468,6207664.0212451285,5164419.699007906,8.31,61,1106 17:42:57
7468,6205311.791706445,5162929.2649644585,8.9,40,1106 17:32:29
7468,6203569.425541652,5161538.531218097,4.32,81,1106 17:23:27
7468,6203569.425541652,5161538.531218097,4.32,81,1106 17:22:31
7468,6202435.819255117,5160138.016285995,40.37,30,1106 16:52:32
7468,6201308.601394068,5159283.432685642,5.4,50,1106 16:42:24
7468,6200382.979447035,5158316.433915021,5.02,40,1106 16:32:31
7468,6199256.841003314,5157571.271740923,4.32,40,1106 16:22:29
7468,6198129.246643413,5156717.112441247,5.02,61,1106 16:12:30
7468,6197002.874687358,5155972.2393476255,0.49,137,1106 16:02:52
7468,6195773.482262561,5155120.12865903,3.4,50,1106 15:52:30
7468,6194645.503395368,5154266.424749553,4.7,50,1106 15:42:28
7468,6193415.836172339,5153414.6472061705,5.07,50,1106 15:32:21
7468,6192186.028904272,5152563.042452157,5.18,50,1106 15:22:22
7468,6190857.304383042,5151931.657538608,4.91,61,1106 15:12:17
7468,6189527.061583443,5151191.340164004,2.81,231,1106 14:52:22
7468,6189731.614781218,5151296.828756511,4.21,220,1106 14:42:21
7468,6190655.564483136,5152044.388858939,3.51,243,1106 14:32:21
7468,6192699.387702636,5152990.607620763,5.07,236,1106 14:12:19
7468,6193621.70801928,5153629.350554416,3.72,248,1106 14:02:17
7468,6194546.6888928125,5154486.453629058,3.18,212,1106 13:52:15
7468,6195470.201009307,5155234.529992761,3.99,234,1106 13:42:16
7468,6196293.435676373,5156093.594440348,3.89,215,1106 13:32:13
7468,6197116.5761903925,5156952.749368712,1.4,234,1106 13:23:11
7468,6198865.436872112,5158778.753887803,4.7,227,1106 13:02:13
7468,6199791.131840744,5159745.627429519,4.59,228,1106 12:52:14
7468,6200815.567777921,5160492.603724076,2.81,237,1106 12:42:12
7468,6201944.039638392,5161456.321603385,3.89,240,1106 12:32:20
7468,6201644.800845603,5161898.0333607625,0.59,293,1106 12:12:12
7468,6200923.698484412,5161036.67210524,1.62,10,1106 12:02:24
7468,6200099.670277543,5160067.9440262215,1.51,40,1106 11:52:23
7468,6199275.535866641,5159099.312781904,5.02,50,1106 11:42:23
7468,6198452.636912772,5158239.9235364925,4.91,40,1106 11:32:18
7468,6197528.111119952,5157382.360754415,3.51,40,1106 11:22:19
7468,6196703.663552081,5156414.0216132635,4.8,20,1106 11:12:18
7468,6195880.470069072,5155554.914991247,4.37,30,1106 11:02:41
7468,6194955.63155882,5154697.660672755,3.99,30,1106 10:52:19
7468,6193929.130618696,5153842.286464043,4.48,40,1106 10:42:21
7468,6191778.378596725,5152461.086135136,4.8,50,1106 10:22:16
7468,6190651.369472511,5151717.022164652,5.4,61,1106 10:12:14
7468,6189524.2484129565,5150973.101582292,5.5,40,1106 10:02:30
7468,6189113.717781594,5150653.021548815,2.81,222,1106 09:52:28
7468,6189525.65497056,5151082.220687343,0.38,137,1106 09:42:28
7468,6190451.028019351,5151938.879040845,4.7,225,1106 09:32:28
7468,6191479.251363713,5152902.9735843465,1.51,221,1106 09:23:01
7468,6193636.851572791,5154829.789312914,3.78,202,1106 09:02:26
7468,6194767.5839813175,5155901.668509431,0.92,263,1106 08:52:58
7468,6198053.255212438,5158792.571803707,3.18,244,1106 08:22:24
7468,6199182.035096105,5159755.929165644,3.72,248,1106 08:12:21
7468,6200413.506451269,5160826.888070935,0.92,212,1106 08:02:43
7468,6200413.506451269,5160826.888070935,0.92,212,1106 08:02:28
7468,6204207.044812761,5163930.0468695685,7.02,224,1106 07:32:50
7468,6204620.778385192,5164578.376643862,2.48,156,1106 07:22:17
7468,6204521.891443548,5164798.3791075535,2.59,50,1106 07:12:16
7468,6203700.91119409,5164047.573776559,4.37,50,1106 07:02:40
7468,6202877.22805674,5163078.527260538,4.37,30,1106 06:52:16
7468,6202054.754325716,5162218.736703107,3.62,40,1106 06:42:11
7468,6201232.1859884625,5161359.036427236,3.18,50,1106 06:32:11
7468,6200309.340590596,5160610.288173782,3.18,61,1106 06:22:10
7468,6199385.067135298,5159752.491188574,2.59,40,1106 06:12:12
7468,6198462.029473336,5159003.949771699,3.78,50,1106 06:02:11
7468,6197538.899150159,5158255.5104589565,4.7,30,1106 05:52:13
7468,6196612.965440308,5157288.889048386,3.51,30,1106 05:42:08
7468,6195688.274486931,5156431.520590244,4.32,40,1106 05:32:26
7468,6194763.4776783185,5155574.260109205,4.59,30,1106 05:22:06
7468,6193636.851572791,5154829.789312914,4.37,61,1106 05:12:43
7468,6193227.894257241,5154618.634694088,1.62,212,1106 04:52:04
7468,6193739.777217598,5154937.147338177,1.4,279,1106 04:42:02
7468,6194150.091822509,5155257.459014334,5.29,228,1106 04:32:01
7468,6195076.310216393,5156223.792347571,5.02,232,1106 04:22:01
7468,6196204.117746194,5157077.597434482,3.02,233,1106 04:11:59
7468,6197131.443004047,5158153.31945306,5.4,248,1106 04:03:26
7468,6198258.987321815,5159007.406229557,3.72,235,1106 03:51:57
7468,6199286.223248977,5159972.511583419,3.51,206,1106 03:41:56
7468,6200313.326459083,5160937.750849796,4.91,233,1106 03:31:52
7468,6201338.97560653,5161793.965941981,4.7,246,1106 03:21:55
7468,6202367.134298304,5162868.630944856,4.21,233,1106 03:11:54
7468,6203292.350688257,5163835.950035142,4.21,215,1106 03:02:10
7468,6204218.7477329075,5164912.55203555,2.7,218,1106 02:52:08
7468,6205145.011529065,5165989.275406906,3.89,233,1106 02:42:09
7468,6205970.964503809,5167176.948285004,7.88,204,1106 02:32:09
7468,6208110.637780344,5167906.727996038,6.1,221,1106 02:22:05
7468,6209946.993336221,5168750.992148866,6.91,231,1106 02:12:06
7468,6211781.895587997,5169486.4266476985,5.72,256,1106 02:02:58
7468,6215452.371033788,5171067.537313778,6.8,238,1106 01:42:01
7468,6216472.8155147135,5171597.979679615,1.3,217,1106 01:31:57
7468,6216882.178241708,5171919.382400827,0.7,220,1106 01:21:59
7468,6217497.990335422,5172565.318577416,3.99,207,1106 01:11:58
7468,6218320.184560256,5173535.845551545,3.08,268,1106 01:01:57
7468,6219342.728777674,5174285.023817618,2.21,236,1106 00:52:00
7468,6221589.149220023,5175671.54197424,1.3,214,1106 00:31:45
7468,6222512.301872998,5176641.009001278,2.32,254,1106 00:21:48
7468,6223635.812509338,5177389.208506169,5.02,226,1106 00:11:49
7468,6224760.355372119,5178246.767277151,2.0,215,1106 00:01:46
7468,6225884.766504465,5179104.474137935,1.4,316,1105 23:51:42
7468,6227929.3231725525,5180713.96845594,4.1,228,1105 23:32:13
7468,6229975.645809118,5182542.42053334,5.02,229,1105 23:11:42
7468,6231099.420290338,5183400.822264274,4.48,239,1105 23:01:41
7468,6232121.7128949175,5184260.761603302,4.59,222,1105 22:51:41
7468,6233249.563733019,5185556.415227182,9.88,187,1105 22:41:41
7468,6233479.315278451,5188284.837272116,3.62,259,1105 22:31:36
7468,6233095.7727200575,5190475.455663957,5.29,224,1105 22:21:37
7468,6233508.581000033,5191234.762343803,2.59,192,1105 22:11:35
7468,6234022.640827144,5191992.73173682,1.51,284,1105 22:02:29
7468,6235251.024138596,5193287.544382082,3.18,222,1105 21:41:32
7468,6236068.7594421785,5194041.59322916,4.37,225,1105 21:31:26
7468,6236887.469290302,5194904.999441745,3.29,200,1105 21:21:28
7468,6237604.814896383,5195769.829680527,4.91,197,1105 21:11:31
7468,6238423.336396579,5196633.406012471,3.62,253,1105 21:01:26
7468,6239241.760591184,5197497.071459305,2.0,252,1105 20:51:24
7468,6240161.336225352,5198359.515716392,3.99,260,1105 20:41:25
7468,6241079.774020667,5199112.77797932,3.72,262,1105 20:31:24
7468,6241898.921985828,5200086.01542747,2.7,241,1105 20:21:23
7468,6242819.190023673,5201058.064432886,3.4,228,1105 20:11:22
7468,6243638.111554638,5202031.500494032,5.18,206,1105 20:01:21
7468,6244558.139221747,5203003.765445319,4.8,217,1105 19:51:26
7468,6245579.252315861,5203974.886876566,4.7,214,1105 19:41:19
7468,6246703.402717065,5205163.512224953,4.1,209,1105 19:31:15
7468,6246925.505616778,5207347.272329873,9.61,162,1105 19:21:16
7468,6245940.497339734,5210311.398664401,10.09,157,1105 19:11:15
7468,6244751.663645944,5213059.735412867,8.58,146,1105 19:01:14
7468,6243462.221180595,5215809.708599574,5.02,150,1105 18:51:13
7468,6242173.3334774375,5218560.06618266,10.09,164,1105 18:41:14
7468,6241291.394761803,5221524.326323727,9.61,172,1105 18:31:11
7468,6240308.8240826875,5224490.226430733,10.09,173,1105 18:21:17
7468,6238817.317882384,5227025.565317098,10.09,148,1105 18:11:10
7468,6237017.976706508,5229018.403324036,8.69,135,1105 18:01:38
7468,6237024.420551049,5229674.713752728,0.32,20,1105 17:51:10
7468,6237025.494667977,5229784.100041204,0.11,0,1105 17:41:08
7468,6237024.420551049,5229674.713752728,0.11,0,1105 17:31:06
7468,6237024.420551049,5229674.713752728,0.0,0,1105 17:21:26
7468,6237024.420551049,5229674.713752728,0.0,0,1105 17:11:40
7468,6237025.494667977,5229784.100041204,0.0,292,1105 17:01:32
7468,6237025.494667977,5229784.100041204,0.22,232,1105 16:51:27
7468,6237025.494667977,5229784.100041204,0.22,0,1105 16:31:11
7468,6237025.494667977,5229784.100041204,0.32,294,1105 16:21:13
7468,6237025.494667977,5229784.100041204,0.22,0,1105 16:11:08
7468,6237025.494667977,5229784.100041204,0.22,183,1105 16:01:08
7468,6237025.494667977,5229784.100041204,0.32,168,1105 15:51:16
7468,6237024.420551049,5229674.713752728,0.32,0,1105 15:31:08
7468,6237024.420551049,5229674.713752728,0.11,0,1105 15:21:05
7468,6237024.420551049,5229674.713752728,0.0,0,1105 15:11:10
7468,6237024.420551049,5229674.713752728,0.0,172,1105 15:01:54
7468,6237024.420551049,5229674.713752728,0.22,0,1105 14:41:02
7468,6237125.437660405,5229673.3730860185,0.22,0,1105 14:31:00
7468,6237024.420551049,5229674.713752728,0.11,30,1105 14:21:00
7468,6237024.420551049,5229674.713752728,0.11,106,1105 14:11:00
7468,6237024.420551049,5229674.713752728,0.32,0,1105 14:01:00
7468,6237025.494667977,5229784.100041204,0.11,30,1105 13:50:59
7468,6237024.420551049,5229674.713752728,0.22,0,1105 13:41:02
7468,6237025.494667977,5229784.100041204,0.22,0,1105 13:30:47
7468,6237024.420551049,5229674.713752728,0.11,30,1105 13:20:57
