渔船ID,x,y,速度,方向,time
7048,5971659.738478481,4944284.867920082,6.91,20,1103 11:50:47
7048,5970371.681256178,4942275.582378339,8.69,30,1103 11:40:46
7048,5969083.35535435,4940266.6151365535,4.59,30,1103 11:30:41
7048,5967691.853462152,4938262.003353414,5.29,20,1103 11:20:40
7048,5966402.979367025,4936253.68641711,7.77,20,1103 11:10:43
7048,5965113.83803217,4934245.688586159,8.9,20,1103 11:00:42
7048,5963718.631837267,4932133.853741998,7.77,20,1103 10:50:30
7048,5962428.938947368,4930126.516510745,7.77,20,1103 10:40:29
7048,5958558.267471053,4924106.425416326,7.72,20,1103 10:10:54
7048,5957267.514293514,4922100.369473982,8.47,30,1103 10:00:48
7048,5955973.606122892,4919986.4541834565,7.29,30,1103 09:50:47
7048,5954682.3194501065,4917981.049236619,7.77,20,1103 09:40:49
7048,5953390.76985861,4915975.965823782,8.9,30,1103 09:30:47
7048,5952101.867495441,4914079.358257487,7.72,40,1103 09:20:44
7048,5948351.394181175,4908927.786139498,6.91,20,1103 08:50:34
7048,5948118.860700305,4907963.08566531,2.0,357,1103 08:41:00
7048,5948943.593228305,4907929.251911406,1.89,324,1103 08:20:33
7048,5948923.13510489,4907172.369445236,7.5,61,1103 08:10:30
7048,5947868.740671633,4906349.6945733605,4.8,50,1103 08:00:44
7048,5946911.492186545,4905306.677538513,5.4,30,1103 07:50:25
7048,5945951.200275198,4904155.683080521,5.88,40,1103 07:40:27
7048,5944993.736799566,4903112.937907136,3.29,40,1103 07:30:28
7048,5943933.042559368,4902074.601104063,3.89,40,1103 07:20:29
7048,5942978.318200649,4901140.229554319,3.99,30,1103 07:10:26
7048,5941920.36329899,4900210.2775728265,5.5,40,1103 07:00:22
7048,5940856.371372255,4899064.294788803,4.91,30,1103 06:50:16
7048,5940004.491873077,4898126.010035738,1.67,30,1103 06:40:18
7048,5939046.39978948,4897084.077033443,5.18,40,1103 06:30:14
7048,5937129.903435257,4895000.612789862,3.72,30,1103 06:10:17
7048,5936277.661584691,4894062.793529893,5.61,40,1103 06:00:16
7048,5935319.164731036,4893021.3820562605,4.7,40,1103 05:50:15
7048,5934257.381249952,4891984.476261023,9.88,50,1103 05:40:14
7048,5933107.334061969,4891492.364398828,5.07,30,1103 05:30:12
7048,5932290.901212907,4891851.624926737,7.29,166,1103 05:20:17
7048,5930897.802708459,4893750.178726411,6.21,136,1103 05:10:08
7048,5929905.580679099,4895199.111396385,1.19,134,1103 05:00:09
7048,5930023.913496131,4895735.033387851,2.0,210,1103 04:50:07
7048,5930242.358605122,4896158.484522592,2.32,264,1103 04:40:08
7048,5930761.147802972,4896244.506692023,1.08,260,1103 04:30:09
7048,5931282.961165221,4896438.627268364,1.89,264,1103 04:20:05
7048,5931801.739709969,4896524.703174728,1.3,265,1103 04:10:06
7048,5932323.535707952,4896718.879137266,1.3,237,1103 04:00:04
7048,5933364.082192558,4896999.240123715,1.89,288,1103 03:40:01
7048,5933885.850460998,4897193.499683827,1.78,243,1103 03:30:01
7048,5934301.452532953,4897284.081376435,1.62,243,1103 03:19:57
7048,5934823.2041397365,4897478.391091197,1.62,232,1103 03:09:56
7048,5935344.945386332,4897672.729017723,0.59,258,1103 02:59:55
7048,5935760.531400488,4897763.371802298,1.67,237,1103 02:49:53
7048,5936382.406455092,4897845.328054688,0.81,275,1103 02:39:59
7048,5936901.13149289,4897931.667417874,1.62,264,1103 02:29:56
7048,5937419.85286034,4898018.033343687,2.91,223,1103 02:19:54
7048,5937938.570552971,4898104.425831746,1.19,267,1103 02:09:53
7048,5938560.430798965,4898186.515330532,3.18,232,1103 01:59:50
7048,5939182.2873874875,4898268.642808782,2.37,252,1103 01:49:49
7048,5939804.140311083,4898350.808266005,2.32,248,1103 01:39:48
7048,5940325.812096733,4898545.407351173,2.0,243,1103 01:29:48
7048,5940947.65345726,4898627.643166438,2.48,237,1103 01:19:41
