渔船ID,x,y,速度,方向,time
8097,6247984.88427833,5201321.82880823,3.02,301,1030 23:59:45
8097,6248903.689827754,5202185.170427696,3.62,177,1030 23:49:46
8097,6249823.345963742,5203157.920797237,1.51,170,1030 23:39:43
8097,6250742.878074473,5204130.78361392,3.18,202,1030 23:29:44
8097,6251661.339146214,5204994.449777513,4.1,239,1030 23:19:41
8097,6252682.765576302,5206075.661499258,3.4,238,1030 23:09:44
8097,6253601.918158711,5207048.870614156,4.21,216,1030 22:59:44
8097,6254621.20368949,5207911.707591399,4.32,243,1030 22:49:58
8097,6255641.283249052,5208883.991850523,3.62,234,1030 22:39:42
8097,6256660.315315695,5209747.082610637,5.61,213,1030 22:29:50
8097,6257477.800010826,5210721.897584577,3.08,236,1030 22:19:41
8097,6258396.329720115,5211695.679574129,3.51,232,1030 22:09:54
8097,6259313.8455068115,5212560.239116338,7.99,217,1030 21:59:40
8097,6261343.832131049,5213412.768414115,9.77,262,1030 21:49:38
8097,6264175.87681185,5213382.429289954,7.29,260,1030 21:40:28
8097,6264382.412398154,5213926.9850451965,1.51,50,1030 21:19:26
8097,6263772.151329836,5213496.052584345,4.8,30,1030 21:09:33
8097,6262854.107644377,5212521.7280201055,4.91,20,1030 20:59:27
8097,6261834.780989557,5211548.607751455,4.59,40,1030 20:49:32
8097,6260916.480235012,5210574.516423193,3.89,30,1030 20:39:31
8097,6259997.172065551,5209491.212480475,4.91,30,1030 20:29:30
8097,6258978.325410008,5208627.79094995,5.4,30,1030 20:19:30
8097,6258059.643233498,5207654.04519367,5.4,50,1030 20:09:28
8097,6256938.451536335,5206682.693253497,5.18,40,1030 19:59:26
8097,6255817.107757205,5205711.494411867,4.21,40,1030 19:49:34
8097,6254898.024270953,5204738.122204992,5.18,50,1030 19:39:25
8097,6253976.960417126,5203546.252667655,4.7,40,1030 19:29:21
8097,6252956.392960187,5202574.292917989,5.18,20,1030 19:19:20
8097,6252136.260988007,5201381.4881519815,1.08,20,1030 19:09:20
8097,6251114.466761971,5200300.484596815,2.81,40,1030 18:59:21
8097,6250295.010323504,5199217.201277481,1.67,50,1030 18:49:28
8097,6250900.582575807,5198991.390408551,3.51,10,1030 18:29:21
8097,6250597.793862194,5199104.291132141,1.67,209,1030 18:20:36
8097,6251111.618876537,5199972.605609542,3.62,191,1030 17:59:16
8097,6251829.738796455,5201057.172503289,3.78,218,1030 17:49:29
8097,6253567.44655128,5203004.428874048,4.59,231,1030 17:29:12
8097,6254386.443639083,5204088.101935332,5.18,201,1030 17:19:11
8097,6255206.236992823,5205281.186965652,4.8,224,1030 17:09:44
8097,6257045.979102397,5207446.7659943625,4.8,229,1030 16:49:55
8097,6260107.16301531,5210583.364781033,5.5,226,1030 16:19:06
8097,6261128.425490886,5211774.945544094,5.29,196,1030 16:09:06
8097,6262149.518263637,5212966.672225407,5.4,212,1030 15:59:04
8097,6263170.4411896765,5214158.544755588,8.2,220,1030 15:49:01
8097,6262977.631567597,5215363.4664929565,8.69,102,1030 15:39:01
8097,6260661.326106559,5216591.406793575,7.88,91,1030 15:28:59
8097,6258342.754384602,5217491.868781503,7.5,106,1030 15:18:54
8097,6256129.2727562515,5218829.148640198,3.62,129,1030 15:08:58
8097,6253812.33968256,5219840.063854067,8.58,117,1030 14:58:58
8097,6251496.717188357,5220960.899141716,10.09,125,1030 14:48:56
8097,6249179.5419757515,5221863.573816721,6.21,91,1030 14:38:55
8097,6246966.732034736,5223093.658539661,9.12,129,1030 14:28:54
8097,6244653.27711016,5224325.534764161,3.62,136,1030 14:18:54
8097,6242340.256267231,5225557.98331285,8.2,122,1030 14:08:54
8097,6240130.805484785,5227008.4488737965,8.9,127,1030 13:58:51
8097,6238017.542697728,5227911.21756877,9.71,125,1030 13:49:12
8097,6237522.017171692,5228902.3258734215,0.22,0,1030 13:38:51
8097,6237522.017171692,5228902.3258734215,0.11,271,1030 13:29:12
8097,6237522.017171692,5228902.3258734215,0.0,265,1030 13:18:46
8097,6237522.017171692,5228902.3258734215,0.0,135,1030 13:08:47
8097,6237522.017171692,5228902.3258734215,0.32,91,1030 12:58:46
8097,6237522.017171692,5228902.3258734215,0.32,0,1030 12:48:46
8097,6237522.017171692,5228902.3258734215,1.78,322,1030 12:38:45
8097,6237522.017171692,5228902.3258734215,2.81,123,1030 12:28:45
8097,6237522.017171692,5228902.3258734215,0.0,147,1030 12:18:45
8097,6237522.017171692,5228902.3258734215,0.11,142,1030 12:08:46
8097,6237522.017171692,5228902.3258734215,0.11,142,1030 12:08:45
8097,6237522.017171692,5228902.3258734215,0.22,106,1030 11:58:44
8097,6237522.017171692,5228902.3258734215,0.32,213,1030 11:48:42
