渔船ID,x,y,速度,方向,time
8666,6202092.688588683,5088279.745392345,3.78,256,1123 23:50:07
8666,6203116.7762297075,5088589.59669178,3.18,260,1123 23:40:07
8666,6204241.590201525,5088788.979884348,3.08,272,1123 23:30:07
8666,6205162.327070005,5088991.807009843,3.67,248,1123 23:21:05
8666,6206290.816783415,5089518.139691102,3.67,262,1123 23:10:07
8666,6207312.269102925,5089610.610130038,3.99,241,1123 23:00:07
8666,6208338.622358345,5090138.820396119,3.35,251,1123 22:50:06
8666,6209358.803064858,5090122.588059668,3.18,282,1123 22:40:08
8666,6209669.7302799625,5090553.382211306,1.46,197,1123 22:30:08
8666,6209567.714920447,5090554.997736534,2.59,36,1123 22:20:08
8666,6208750.368800783,5090459.047244011,3.08,79,1123 22:10:08
8666,6207830.997510034,5090364.795609476,3.08,76,1123 22:00:08
8666,6206912.8552122265,5090379.537766553,3.08,91,1123 21:50:08
8666,6205994.71696303,5090394.362645477,3.45,91,1123 21:40:07
8666,6204974.568128742,5090410.931752173,3.18,82,1123 21:30:07
8666,6204158.452701099,5090424.260567396,3.89,104,1123 21:21:06
8666,6203035.031254591,5090333.78442773,3.08,93,1123 21:10:08
8666,6202014.889470505,5090350.649822213,3.29,97,1123 21:00:08
8666,6201095.483636009,5090257.006645511,3.35,87,1123 20:50:08
8666,6200072.76345298,5090056.248936408,2.7,63,1123 20:40:08
8666,6199051.315704962,5089964.502958913,3.56,77,1123 20:30:08
8666,6198027.2469608,5089655.046130977,3.35,82,1123 20:20:08
8666,6197105.156853002,5089343.954420775,3.45,51,1123 20:10:09
8666,6196180.392190246,5088815.142751685,3.08,49,1123 20:00:09
8666,6195254.23844745,5088177.523967628,3.67,49,1123 19:50:08
8666,6194329.339923011,5087648.901745251,3.67,55,1123 19:41:56
8666,6192578.699918508,5086372.363849427,4.16,30,1123 19:21:06
8666,6191646.845878034,5085299.564946138,7.07,55,1123 19:10:09
8666,6191338.003371564,5085087.177585502,0.59,309,1123 19:00:09
8666,6191435.993573854,5084758.71505612,2.37,349,1123 18:50:08
8666,6191325.82785743,5084107.194756041,4.48,27,1123 18:40:08
8666,6190597.875805444,5083030.978728936,3.89,31,1123 18:30:08
8666,6189571.807817014,5082613.568086176,3.89,95,1123 18:20:08
8666,6188552.54716523,5082740.660835389,3.99,94,1123 18:10:08
8666,6187636.748068601,5082974.899982649,3.18,91,1123 18:00:07
8666,6186824.425509244,5083316.260002307,2.86,98,1123 17:50:08
8666,6185806.64078738,5083552.51168999,2.86,110,1123 17:40:08
8666,6185506.059483991,5083993.609456735,3.08,282,1123 17:30:07
8666,6186421.752513449,5083759.171857543,3.45,298,1123 17:21:06
8666,6187438.152816605,5083414.097863133,3.67,300,1123 17:10:09
8666,6188454.605296986,5083069.128736226,3.99,288,1123 17:00:09
8666,6189471.109915498,5082724.264485345,3.08,278,1123 16:50:09
8666,6190489.024515611,5082488.3841478415,3.35,252,1123 16:40:09
8666,6191506.975546452,5082252.607011663,3.56,277,1123 16:30:09
8666,6192627.032029263,5082015.146945803,7.88,273,1123 16:20:09
8666,6191212.94899966,5083237.924834342,6.26,136,1123 16:10:09
8666,6190904.059291665,5083025.565509435,1.67,44,1123 16:00:09
