渔船ID,x,y,速度,方向,time
8353,6118914.698887083,5057987.885141183,3.56,282,1123 23:53:12
8353,6120141.122679643,5057957.676268041,3.78,278,1123 23:43:13
8353,6120854.681502112,5057831.349069795,2.16,266,1123 23:33:13
8353,6121159.435267801,5057715.068252455,1.57,211,1123 23:23:13
8353,6121272.783323983,5058365.212097852,2.86,184,1123 23:13:13
8353,6120975.482519275,5058916.597573668,3.45,96,1123 23:03:13
8353,6119955.391972197,5059050.455098045,3.18,106,1123 22:53:13
8353,6118937.19985891,5059293.192788851,3.35,99,1123 22:43:13
8353,6117919.046146908,5059536.0336296465,3.56,102,1123 22:33:13
8353,6116798.743092893,5059781.521830468,3.56,95,1123 22:23:14
8353,6115778.769042414,5059915.799499097,3.29,103,1123 22:13:13
8353,6114862.9092213465,5060156.394720979,3.67,106,1123 22:04:11
8353,6113638.622750361,5060296.017694716,3.35,97,1123 21:53:13
8353,6112518.4707125975,5060541.980433387,3.78,99,1123 21:43:13
8353,6111396.429267528,5060679.286474959,3.56,90,1123 21:33:13
8353,6110274.41420545,5060816.716259226,3.56,103,1123 21:23:13
8353,6109152.425568605,5060954.269782307,3.78,97,1123 21:13:13
8353,6108030.463399236,5061091.9470403185,3.67,99,1123 21:03:12
8353,6106908.527739572,5061229.748029368,3.56,92,1123 20:53:13
8353,6105684.448605099,5061370.328224344,3.67,93,1123 20:43:13
8353,6104562.56774311,5061508.387894718,4.05,94,1123 20:33:13
8353,6103434.736139688,5061320.2262440715,4.37,47,1123 20:23:13
8353,6103412.825349683,5060123.658489692,4.05,318,1123 20:13:13
8353,6104009.998355045,5059237.402811503,3.89,314,1123 20:04:11
8353,6104909.866923577,5058125.671513995,4.05,312,1123 19:53:13
8353,6105399.111437542,5056915.920937267,4.26,351,1123 19:43:13
8353,6105171.010573433,5055616.084055325,4.7,12,1123 19:33:13
8353,6104840.6664058175,5054318.973839477,3.89,22,1123 19:23:13
8353,6104602.627317531,5052475.515181728,2.37,345,1123 19:03:13
8353,6104175.894907576,5051507.467390595,4.05,25,1123 18:53:14
8353,6103745.155014015,5050321.98771779,3.56,22,1123 18:43:14
8353,6103210.122422317,5049030.519083355,4.37,18,1123 18:33:14
8353,6102676.998716198,5047847.867466711,5.18,12,1123 18:23:14
8353,6102141.814828522,5046556.565878862,4.7,28,1123 18:13:14
8353,6101710.824922835,5045371.375668647,4.26,19,1123 18:04:12
8353,6101073.210742067,5044082.937638318,4.96,20,1123 17:53:14
8353,6100640.095622947,5042789.182527025,4.37,23,1123 17:43:14
8353,6100106.615186217,5041606.922462238,4.37,16,1123 17:33:14
8353,6099673.374734563,5040313.319937132,4.16,17,1123 17:23:14
8353,6099139.757358641,5039131.212750105,4.26,16,1123 17:13:14
8353,6098174.646941243,5036764.497460769,4.48,13,1123 16:53:15
8353,6097209.28502273,5034398.069831427,3.56,19,1123 16:33:15
8353,6096777.690255154,5033213.591303371,3.67,23,1123 16:23:15
8353,6096245.691213784,5032140.600899132,3.99,24,1123 16:13:15
8353,6095816.00240822,5031064.923626158,3.78,30,1123 16:04:12
8353,6095281.856714007,5029883.402472182,3.89,18,1123 15:53:15
8353,6094751.694872297,5028919.274437023,3.56,50,1123 15:43:14
8353,6094024.810889356,5028395.37179089,3.35,94,1123 15:33:14
8353,6093719.668395883,5028512.3508237535,1.67,224,1123 15:23:14
8353,6094032.9397991365,5028829.999620225,2.97,237,1123 15:13:15
8353,6094745.613588287,5028593.301298291,0.97,331,1123 15:03:14
8353,6094831.798081595,5027721.292443486,3.45,4,1123 14:53:14
8353,6094811.546846147,5026634.774433795,3.08,11,1123 14:43:14
8353,6094895.739823642,5025654.178731391,3.29,352,1123 14:33:15
8353,6094877.534472722,5024676.380548007,3.08,347,1123 14:23:15
8353,6094961.761418104,5023695.851738245,2.97,17,1123 14:13:15
8353,6094945.596657912,5022826.75507089,2.97,348,1123 14:04:12
8353,6094927.417735605,5021849.052737685,2.97,346,1123 13:53:15
8353,6094911.264412039,5020980.011942538,2.86,347,1123 13:43:15
8353,6094995.549402249,5019999.60900121,3.18,349,1123 13:33:15
8353,6095807.11613036,5019543.041421775,3.99,290,1123 13:23:15
8353,6097032.575348914,5019292.810593816,4.59,252,1123 13:13:15
8353,6098260.075591411,5019151.350475939,4.16,295,1123 13:03:15
8353,6100610.728264078,5018762.95743393,4.26,267,1123 12:43:15
8353,6101838.325713581,5018621.928116106,3.99,268,1123 12:33:15
8353,6102973.277127896,5019026.841228687,4.59,219,1123 12:23:15
8353,6104015.470111593,5019977.690626419,4.96,224,1123 12:13:15
8353,6104852.641293338,5020934.006026596,4.48,220,1123 12:04:13
8353,6105898.485141258,5022102.384375238,5.56,209,1123 11:53:15
8353,6106839.8122496735,5023164.922754391,4.16,221,1123 11:43:15
8353,6107779.091149517,5024118.944465043,3.99,227,1123 11:33:15
8353,6108921.190508952,5024959.188638793,4.7,229,1123 11:23:15
8353,6110061.260080627,5025690.93565904,4.86,252,1123 11:13:15
8353,6111297.932658845,5026094.270147191,4.37,229,1123 11:03:16
8353,6111400.351688848,5026091.670865111,3.78,141,1123 10:53:16
8353,6111821.429990034,5026733.206995032,2.59,242,1123 10:43:16
8353,6112646.435292392,5027038.450857477,4.96,230,1123 10:33:16
8353,6113882.94340492,5027442.119088931,4.7,246,1123 10:23:16
8353,6115119.391932501,5027845.94331257,4.75,232,1123 10:13:16
8353,6116150.966846955,5028255.023888708,5.4,228,1123 10:04:13
8353,6117487.844409742,5028547.933312213,3.56,269,1123 09:53:16
8353,6118720.4210084025,5028734.881370659,3.89,263,1123 09:43:15
8353,6119848.724914841,5028815.827918787,3.99,253,1123 09:33:15
8353,6121081.26149975,5029003.062890382,4.05,271,1123 09:23:15
8353,6122215.022494623,5029410.2731975885,3.45,259,1123 09:13:15
8353,6123346.909050039,5029708.946070317,3.56,244,1123 09:03:15
8353,6126735.152273632,5030171.046664001,3.56,277,1123 08:33:15
