渔船ID,x,y,速度,方向,time
8606,7061162.331471847,6131101.635015823,0.22,0,1106 23:43:47
8606,7061162.331471847,6131101.635015823,0.22,346,1106 23:24:00
8606,7061162.331471847,6131101.635015823,0.11,126,1106 23:03:29
8606,7061162.331471847,6131101.635015823,0.0,0,1106 22:53:46
8606,7061162.331471847,6131101.635015823,0.0,0,1106 22:33:33
8606,7061162.331471847,6131101.635015823,0.11,0,1106 22:23:26
8606,7061162.331471847,6131101.635015823,0.11,30,1106 22:13:26
8606,7061154.624292287,6131212.447921611,0.32,0,1106 22:12:42
8606,7061061.73918194,6131205.539358437,0.49,81,1106 21:53:38
8606,7060991.968545874,6130866.192764161,5.29,3,1106 21:43:29
8606,7067347.910655358,6116081.365302486,0.32,310,1106 19:43:17
8606,7067347.910655358,6116081.365302486,0.22,260,1106 19:23:13
8606,7067347.910655358,6116081.365302486,0.11,50,1106 19:13:10
8606,7067254.89222516,6116074.394740246,0.22,0,1106 19:03:13
8606,7067254.89222516,6116074.394740246,0.22,0,1106 18:53:23
8606,7067254.89222516,6116074.394740246,0.11,0,1106 18:43:31
8606,7067254.89222516,6116074.394740246,0.11,133,1106 18:23:25
8606,7067254.89222516,6116074.394740246,0.0,170,1106 18:13:26
8606,7067254.89222516,6116074.394740246,0.22,303,1106 18:03:26
8606,7067254.89222516,6116074.394740246,1.03,340,1106 17:53:22
8606,7067254.89222516,6116074.394740246,0.49,0,1106 17:43:19
8606,7067254.89222516,6116074.394740246,0.38,0,1106 17:33:18
8606,7067254.89222516,6116074.394740246,0.22,0,1106 17:23:27
8606,7067200.533890609,6115513.434593633,2.81,328,1106 17:03:17
8606,7068743.147099443,6117522.589345335,7.5,20,1106 16:43:11
8606,7067960.197580323,6115347.626390369,7.88,7,1106 16:33:53
8606,7067462.8884085575,6110409.841035217,7.99,10,1106 16:13:35
8606,7067051.5315589635,6109599.430437832,0.11,40,1106 16:03:14
8606,7067051.5315589635,6109599.430437832,0.22,0,1106 15:53:08
8606,7067051.5315589635,6109599.430437832,0.11,20,1106 15:43:09
8606,7067051.5315589635,6109599.430437832,0.22,30,1106 15:33:08
8606,7067152.326375985,6109495.604881517,0.32,40,1106 15:13:06
8606,7067152.326375985,6109495.604881517,0.11,40,1106 15:03:30
8606,7067152.326375985,6109495.604881517,0.11,20,1106 14:43:02
8606,7067152.326375985,6109495.604881517,0.22,40,1106 14:23:01
8606,7067152.326375985,6109495.604881517,0.32,30,1106 14:13:03
8606,7067152.326375985,6109495.604881517,0.22,0,1106 14:03:02
8606,7067245.406988276,6109502.574417301,0.32,0,1106 13:52:59
8606,7067245.406988276,6109502.574417301,0.22,81,1106 13:42:58
8606,7067245.406988276,6109502.574417301,0.0,0,1106 13:32:57
8606,7067152.326375985,6109495.604881517,0.11,341,1106 13:02:57
8606,7067245.406988276,6109502.574417301,0.22,151,1106 12:52:50
8606,7067245.406988276,6109502.574417301,0.22,0,1106 12:42:56
8606,7067253.1228319565,6109391.780491134,0.32,50,1106 12:32:51
8606,7067160.041188142,6109384.810878113,0.22,10,1106 12:22:56
8606,7067160.041188142,6109384.810878113,0.0,0,1106 12:02:53
8606,7067160.041188142,6109384.810878113,0.0,0,1106 12:02:50
8606,7067152.326375985,6109495.604881517,0.22,286,1106 11:52:48
8606,7067253.1228319565,6109391.780491134,0.22,332,1106 11:42:52
8606,7067160.041188142,6109384.810878113,0.0,345,1106 11:32:56
8606,7067160.041188142,6109384.810878113,0.32,0,1106 11:22:46
8606,7067253.1228319565,6109391.780491134,0.0,310,1106 11:12:49
8606,7067245.406988276,6109502.574417301,0.11,344,1106 11:03:07
8606,7067245.406988276,6109502.574417301,0.32,0,1106 10:32:46
8606,7067245.406988276,6109502.574417301,0.0,71,1106 10:23:00
8606,7067245.406988276,6109502.574417301,0.11,0,1106 10:12:44
8606,7067253.1228319565,6109391.780491134,0.32,30,1106 10:02:52
8606,7067245.406988276,6109502.574417301,0.32,117,1106 09:52:34
8606,7067245.406988276,6109502.574417301,0.0,223,1106 09:42:37
8606,7067245.406988276,6109502.574417301,0.0,223,1106 09:42:33
8606,7067245.406988276,6109502.574417301,0.0,151,1106 09:23:01
8606,7067245.406988276,6109502.574417301,0.22,218,1106 08:32:26
8606,7067245.406988276,6109502.574417301,0.7,61,1106 08:22:24
8606,7067245.406988276,6109502.574417301,0.0,147,1106 08:12:23
8606,7067253.1228319565,6109391.780491134,0.81,91,1106 08:02:20
8606,7067245.406988276,6109502.574417301,0.59,202,1106 07:52:23
8606,7067245.406988276,6109502.574417301,0.92,20,1106 07:42:20
8606,7067338.487388476,6109509.544884898,0.0,255,1106 07:32:20
8606,7066973.877264356,6109370.874447538,3.02,10,1106 07:22:51
8606,7066786.490251023,6106683.969558703,1.89,182,1106 07:02:17
8606,7066856.483575982,6107023.313075502,1.3,178,1106 06:52:12
8606,7066918.761725092,6107473.450657727,20.18,20,1106 06:42:35
8606,7066204.747125872,6106974.573153044,4.37,10,1106 06:22:13
8606,7065893.864923251,6106060.396720946,1.4,20,1106 06:12:12
8606,7065784.523859832,6104938.559426147,6.91,180,1106 06:02:11
8606,7065597.3478993615,6103588.1939626,4.37,10,1106 05:52:09
8606,7065441.789028075,6103131.122966915,1.08,30,1106 05:42:27
8606,7065099.913311611,6102660.156864355,0.7,242,1106 05:02:19
8606,7065115.261656513,6102438.574465687,0.81,10,1106 04:42:50
8606,7065301.561910319,6102452.473685182,0.0,193,1106 04:32:06
8606,7065223.761447918,6102223.941691396,0.32,107,1106 04:02:01
8606,7065223.761447918,6102223.941691396,0.22,81,1106 03:51:59
