渔船ID,x,y,速度,方向,time
7880,6060819.945769995,5056867.366229442,3.89,253,1123 23:55:54
7880,6062052.899637386,5057156.4351308085,3.99,245,1123 23:45:55
7880,6063285.813256447,5057445.656573048,4.26,257,1123 23:35:54
7880,6064518.686562387,5057735.030547342,3.99,257,1123 23:25:54
7880,6065751.519490426,5058024.557044871,4.16,254,1123 23:15:54
7880,6066984.311975784,5058314.236056805,3.78,251,1123 23:05:54
7880,6068217.063953688,5058604.067574302,3.67,256,1123 22:55:53
7880,6068923.239190018,5058147.836933253,3.45,23,1123 22:45:54
7880,6067892.54734424,5057743.0971451765,3.67,68,1123 22:35:54
7880,6066761.893121487,5057450.268270908,3.89,82,1123 22:25:54
7880,6065635.738143995,5057375.077115765,3.56,67,1123 22:15:54
7880,6064707.094882018,5056967.615421182,3.99,66,1123 22:06:52
7880,6063474.162091012,5056678.227084331,3.89,76,1123 21:55:53
7880,6062343.365263172,5056385.90090759,3.78,65,1123 21:45:54
7880,6061112.654033382,5056205.5541381,4.48,126,1123 21:35:54
7880,6061523.65962518,5056301.902877074,2.37,254,1123 21:25:54
7880,6062139.012818268,5056392.082691285,3.45,256,1123 21:15:54
7880,6063165.351037012,5056578.716051162,3.35,256,1123 21:05:54
7880,6064293.843669505,5056762.383359401,3.45,253,1123 20:57:32
7880,6066448.589720095,5057133.145342728,3.29,258,1123 20:35:54
7880,6067472.589104762,5057211.463399812,2.97,257,1123 20:25:54
7880,6068398.905059244,5057510.4250592515,3.45,222,1123 20:15:54
7880,6068925.484423967,5058256.59588809,3.18,209,1123 20:06:52
7880,6069858.431092488,5058881.984857847,3.18,262,1123 19:55:54
7880,6070786.841223828,5059289.945569507,3.35,271,1123 19:45:55
7880,6071808.464815896,5059259.943275217,3.18,276,1123 19:35:54
7880,6072832.314897456,5059338.807454787,3.18,253,1123 19:25:54
7880,6073853.94908837,5059309.009929252,3.78,318,1123 19:15:55
7880,6074868.986060347,5058953.021947237,3.35,258,1123 19:05:54
7880,6075992.829115962,5058920.474572413,3.45,270,1123 18:55:55
7880,6077016.700103664,5058999.757747261,3.45,276,1123 18:45:55
7880,6077942.7555318875,5059299.6082786685,3.56,187,1123 18:35:55
7880,6076925.46733732,5059546.528646438,4.26,71,1123 18:25:55
7880,6075690.717318736,5059146.867295543,4.37,65,1123 18:15:55
7880,6074660.2453628685,5058741.426547238,4.26,57,1123 18:06:53
7880,6073323.211931831,5058345.031491208,4.26,68,1123 17:57:33
7880,6070853.306629154,5057546.7746600965,4.37,93,1123 17:35:56
7880,6070042.625934109,5057897.117617615,0.27,0,1123 17:25:55
7880,6070238.028590059,5057456.064291045,2.48,350,1123 17:15:56
7880,6069813.669526507,5056706.829730165,1.78,59,1123 17:05:56
7880,6068785.147255208,5056410.772937234,3.89,79,1123 16:55:56
7880,6067656.660108237,5056226.61065789,3.56,76,1123 16:45:55
7880,6066425.969507684,5056045.623232889,4.05,68,1123 16:35:55
7880,6065292.898989052,5055644.227474441,3.35,76,1123 16:25:55
7880,6064162.052019395,5055351.710605714,3.89,72,1123 16:17:34
7880,6061904.832022551,5054984.552335911,3.67,82,1123 15:57:33
7880,6059742.784505523,5054288.556964913,3.29,84,1123 15:35:55
7880,6058616.392413378,5054214.152735907,3.29,74,1123 15:25:55
7880,6057489.995252288,5054139.873200397,3.67,85,1123 15:15:55
7880,6056463.448274538,5053953.829780824,3.67,91,1123 15:05:55
7880,6055436.880941883,5053767.891199694,3.45,63,1123 14:55:55
7880,6054410.29328962,5053582.057460753,3.35,77,1123 14:45:55
7880,6053386.0406040875,5053505.064815423,3.18,78,1123 14:35:56
7880,6052456.886748516,5053098.780364992,3.99,353,1123 14:25:56
7880,6053469.397423018,5052632.006857985,3.99,270,1123 14:15:56
7880,6054600.597837918,5052923.305368352,3.99,246,1123 14:06:53
7880,6055938.484660598,5053317.159198184,4.16,253,1123 13:55:56
7880,6057273.983686406,5053602.456433327,4.48,267,1123 13:45:56
7880,6058504.931705459,5053782.320324552,4.59,252,1123 13:35:56
7880,6059844.973678027,5054285.4415735435,4.7,186,1123 13:25:56
7880,6060469.631186669,5054810.484063508,5.07,244,1123 13:15:56
7880,6061298.614700791,5055329.3720861785,2.7,221,1123 13:05:56
7880,6062431.795305013,5055730.318033477,4.26,246,1123 12:55:56
7880,6063664.819041492,5056019.569658533,3.99,257,1123 12:45:55
7880,6064897.802476128,5056308.973831251,3.99,251,1123 12:35:56
7880,6066230.659595378,5056486.727134352,4.26,259,1123 12:25:56
7880,6067461.315325297,5056667.694208043,3.78,264,1123 12:15:56
7880,6068587.524509809,5056743.084401786,3.89,268,1123 12:06:54
7880,6069918.085322753,5056812.569133935,3.89,268,1123 11:55:56
7880,6071148.690494958,5056993.983994726,4.26,252,1123 11:45:56
7880,6072483.668513497,5057281.316468715,4.05,250,1123 11:35:56
7880,6073718.636701859,5057680.561048929,4.37,253,1123 11:25:56
7880,6074951.346056333,5057971.201176627,4.26,254,1123 11:15:56
7880,6076186.2061152775,5058370.755510696,4.05,248,1123 11:05:56
7880,6077423.190543758,5058879.229628105,4.37,256,1123 10:55:56
7880,6078657.924673636,5059279.097390063,4.05,243,1123 10:45:56
7880,6079892.6001066435,5059679.12091447,4.26,248,1123 10:35:57
7880,6081122.903602911,5059861.761448983,4.05,264,1123 10:25:57
7880,6082346.741429797,5059718.243608444,4.05,271,1123 10:15:57
7880,6083466.30296459,5059468.982343024,4.16,278,1123 10:06:54
7880,6084898.808537501,5059537.553580966,3.56,283,1123 09:55:57
7880,6086122.731767902,5059394.4893505,3.67,280,1123 09:45:57
7880,6086927.43039033,5058719.100785956,3.89,325,1123 09:35:56
7880,6087419.341241227,5057726.010672279,3.08,351,1123 09:25:57
7880,6087704.842544568,5056629.887149428,2.27,333,1123 09:15:56
7880,6087877.688764706,5054992.87426846,7.07,13,1123 09:05:56
7880,6088559.580880468,5053233.057488602,0.76,154,1123 08:55:56
7880,6088866.229691195,5053224.579822019,2.97,327,1123 08:35:56
7880,6089066.480065992,5053001.439911696,2.05,157,1123 08:25:56
7880,6089056.0250803,5052457.713815909,3.67,10,1123 08:15:55
7880,6089037.211516808,5051479.0321502285,3.89,357,1123 08:06:54
7880,6089014.226609358,5050282.909886679,3.35,357,1123 07:55:56
7880,6089093.497500878,5049084.0137123335,3.35,346,1123 07:45:57
7880,6089172.795524612,5047885.166825838,3.29,341,1123 07:35:56
7880,6089129.01556869,5045601.981220952,4.37,14,1123 07:15:57
7880,6089208.376424967,5044403.276454277,4.16,349,1123 07:05:56
7880,6089287.764379754,5043204.621149447,4.26,344,1123 06:55:56
7880,6089367.1794225685,5042006.015351105,4.16,7,1123 06:45:56
7880,6089344.318260154,5040810.27815973,3.89,346,1123 06:35:56
7880,6089628.402484653,5039606.135216308,4.05,340,1123 06:25:56
7880,6089808.155217536,5038296.17145357,3.78,328,1123 06:15:57
7880,6089992.096064563,5037203.644256123,3.99,355,1123 06:06:54
7880,6090171.941441758,5035893.793999333,4.26,331,1123 05:55:56
7880,6090456.246763342,5034689.87489683,4.16,350,1123 05:45:57
7880,6090533.84078297,5033382.952139572,4.48,354,1123 05:35:57
7880,6090713.83001177,5032073.282215446,4.26,349,1123 05:25:57
7880,6091102.727587243,5030975.397141447,4.37,338,1123 05:15:57
7880,6091366.740207221,5028685.120806038,9.66,348,1123 05:05:57
7880,6091415.831491778,5025857.392692869,9.07,336,1123 04:55:57
7880,6091569.492520324,5023135.779091558,9.39,355,1123 04:45:57
7880,6091723.282056229,5020414.424158136,8.47,355,1123 04:35:57
7880,6091983.739560652,5017907.765785476,7.39,341,1123 04:25:57
7880,6092684.732781557,5017019.32337716,4.7,318,1123 04:15:57
7880,6093291.448347929,5016568.176724353,1.67,307,1123 04:06:55
7880,6093476.14909172,5015476.526269988,3.67,6,1123 03:55:57
7880,6093453.887382077,5014281.872325089,3.78,347,1123 03:45:57
7880,6093534.1337124035,5013084.4902493935,4.05,4,1123 03:35:57
7880,6093614.4067842085,5011887.158805442,3.89,351,1123 03:25:57
7880,6093696.724927302,5010798.4672811385,4.37,353,1123 03:15:58
7880,6093879.571805758,5009598.458015115,4.26,345,1123 03:05:58
7880,6093859.416409459,5008512.629444595,3.29,12,1123 02:55:57
7880,6093839.269455252,5007426.842377724,3.56,332,1123 02:45:57
7880,6094748.054811488,5006641.885318842,3.78,299,1123 02:35:57
7880,6095761.492927157,5005962.844783928,4.05,306,1123 02:25:58
7880,6096877.5854349565,5005281.174808637,3.56,289,1123 02:15:58
7880,6097792.637857327,5004822.244280973,3.67,300,1123 02:06:55
7880,6099013.4616674725,5004246.66305354,4.16,294,1123 01:55:58
7880,6100029.255336101,5003676.660864898,4.16,266,1123 01:45:58
7880,6101254.189961859,5003318.492363073,4.26,273,1123 01:35:58
7880,6102481.13851644,5003069.0363589665,3.45,284,1123 01:25:58
7880,6103710.073662176,5002928.291064601,4.26,269,1123 01:15:57
7880,6104939.038470767,5002787.693587297,3.35,285,1123 01:05:58
7880,6106063.5339316465,5002541.333868203,3.89,279,1123 00:55:58
7880,6107290.652791376,5002292.458799517,4.26,272,1123 00:45:58
7880,6108413.332235815,5001937.800412721,3.99,285,1123 00:35:58
7880,6109537.966734323,5001691.827821465,3.29,286,1123 00:25:58
7880,6110556.279639894,5001231.470622383,3.78,290,1123 00:15:58
7880,6111162.404314798,5000673.061597992,2.27,337,1123 00:06:55
7880,6111261.23407609,5000453.350166116,2.16,204,1122 23:55:57
7880,6112192.100125091,5000864.21423799,2.97,245,1122 23:45:58
7880,6112807.661713067,5000848.6876643635,2.97,332,1122 23:35:58
7880,6113828.012883275,5000497.222729848,3.18,295,1122 23:25:58
7880,6114639.5029896535,4999933.885009224,2.59,300,1122 23:15:58
7880,6115555.515286492,4999476.616487175,2.86,311,1122 23:05:58
7880,6116262.682415132,4998807.43364864,2.7,312,1122 22:55:58
7880,6117074.371665945,4998244.3200329635,3.08,299,1122 22:45:58
7880,6117679.056950662,4997577.804969051,3.18,305,1122 22:35:58
7880,6118386.425344772,4996908.811280779,3.29,328,1122 22:25:58
7880,6119093.862649246,4996239.8814642895,2.97,320,1122 22:15:58
7880,6119698.734767526,4995573.5307164015,2.75,296,1122 22:06:56
7880,6120404.493403339,4994796.185668477,3.35,321,1122 21:55:58
7880,6121110.332227431,4994018.9097328065,3.67,318,1122 21:45:58
7880,6122129.598556623,4993559.816429497,3.45,279,1122 21:35:58
7880,6123044.489212679,4992994.78313789,2.97,312,1122 21:25:58
7880,6123545.249875521,4992222.6882528085,2.97,346,1122 21:15:58
7880,6123939.837187665,4991236.064390988,3.56,318,1122 21:05:58
7880,6124541.609401115,4990353.072667679,3.56,322,1122 20:55:58
7880,6125642.704407536,4988589.731552694,3.67,328,1122 20:35:58
7880,6126037.558014141,4987603.313273684,3.18,345,1122 20:25:58
7880,6126225.311311903,4986513.337494544,3.08,356,1122 20:15:59
7880,6126209.449669028,4985536.807531295,3.78,11,1122 20:06:56
7880,6126190.071418983,4984343.317335853,3.56,22,1122 19:55:59
7880,6126275.1845558,4983255.920225151,2.75,12,1122 19:45:58
7880,6126463.049426825,4982166.117569435,3.29,340,1122 19:35:59
7880,6126326.926113215,4980107.363494976,8.26,5,1122 19:25:59
7880,6126594.8194071995,4977605.08359552,7.77,352,1122 19:15:59
7880,6126861.105485073,4974994.574377088,8.58,343,1122 19:05:58
7880,6128160.721814736,4972685.308400987,8.58,346,1122 18:55:58
7880,6128444.815597226,4971159.736364027,1.19,0,1122 18:45:58
7880,6129166.184961228,4971251.210780708,1.78,271,1122 18:35:58
7880,6129878.926477215,4970800.506885218,4.05,307,1122 18:25:58
7880,6130581.403500193,4969699.20757898,3.89,324,1122 18:15:59
7880,6130565.942793421,4968723.258845348,3.78,26,1122 18:06:56
7880,6129530.816032746,4968313.636179247,3.67,95,1122 17:55:58
7880,6128398.00894691,4968231.853873655,3.89,80,1122 17:45:58
7880,6127368.019957838,4968147.757494853,3.45,77,1122 17:35:59
7880,6126235.198550845,4968066.214574132,2.97,88,1122 17:25:58
7880,6125206.9503850015,4968090.768649989,3.89,88,1122 17:15:59
7880,6124075.886051483,4968117.897023865,3.67,105,1122 17:05:59
7880,6123045.8830660675,4968034.2349158535,4.48,101,1122 16:55:59
7880,6120883.032448246,4967869.725176279,2.75,87,1122 16:35:59
7880,6119853.008421062,4967786.384533429,2.97,76,1122 16:25:59
7880,6118723.7563609285,4967922.53279065,4.26,120,1122 16:15:59
7880,6119147.6343362285,4968671.463871098,3.99,251,1122 16:06:57
7880,6120482.4730037125,4968530.341466025,4.16,272,1122 15:56:00
7880,6121820.90304789,4968606.260233278,3.99,256,1122 15:46:00
7880,6123056.507672149,4968684.835410081,4.05,283,1122 15:36:00
7880,6124288.581259367,4968546.689839803,4.59,282,1122 15:25:59
7880,6125518.930187923,4968300.258442518,4.37,271,1122 15:16:00
7880,6126745.837214821,4967837.110603002,4.26,286,1122 15:06:00
7880,6127978.0317461165,4967699.410597,3.89,267,1122 14:55:59
7880,6129210.254632098,4967561.858834725,4.16,295,1122 14:46:00
7880,6130442.505817742,4967424.455320687,3.29,255,1122 14:35:59
7880,6130852.119561178,4967306.3994510835,0.59,178,1122 14:26:00
7880,6130958.379938818,4967520.859457743,1.67,160,1122 14:15:59
7880,6131582.208494987,4967940.192728186,2.75,243,1122 14:06:57
7880,6132509.375764838,4968027.09819687,3.78,263,1122 13:57:38
7880,6134977.291304232,4967970.09583516,3.89,262,1122 13:36:00
7880,6136209.587968002,4967833.382024292,3.45,272,1122 13:26:00
7880,6139808.761166105,4967751.748235258,4.59,257,1122 12:55:58
7880,6140939.947766173,4967726.352352983,4.7,273,1122 12:46:00
7880,6142173.979181215,4967698.789820433,3.56,264,1122 12:36:00
7880,6143303.557541739,4967565.218697385,4.16,273,1122 12:26:00
7880,6144539.23406947,4967646.3759973785,3.35,282,1122 12:16:00
7880,6145567.6171646025,4967623.757244019,4.96,253,1122 12:06:57
7880,6145252.6540487325,4967196.790607287,3.78,76,1122 11:56:00
7880,6142061.335486532,4967050.474444445,3.56,87,1122 11:26:00
7880,6140928.449554116,4966967.314089135,3.56,73,1122 11:16:00
7880,6139798.856884625,4967101.1438142685,2.97,88,1122 11:06:00
7880,6138669.288958727,4967235.098173298,3.18,86,1122 10:56:00
7880,6137539.7458189735,4967369.177162555,2.97,88,1122 10:46:00
7880,6136410.227507913,4967503.38077837,3.35,97,1122 10:36:00
7880,6135177.901005613,4967640.069239557,3.18,83,1122 10:26:00
