渔船ID,x,y,速度,方向,time
7062,7024794.868439797,5665108.719369993,0.81,40,1106 23:50:19
7062,7024509.722877824,5664978.8292549625,0.92,71,1106 23:40:20
7062,7024315.504798435,5664965.7468324015,0.92,61,1106 23:30:19
7062,7024030.348708548,5664835.871019886,0.22,0,1106 23:20:17
7062,7023836.126803678,5664822.798195199,0.49,30,1106 23:10:17
7062,7023544.792454953,5664803.196249372,0.7,71,1106 23:00:15
7062,7023065.394375933,5664660.2859109435,1.08,91,1106 22:40:16
7062,7022877.327769987,5664536.972625962,2.59,105,1106 22:30:12
7062,7022585.98195377,5664517.399475338,0.49,0,1106 22:20:12
7062,7022391.75041715,5664504.355569272,0.32,81,1106 22:10:10
7062,7022100.401624095,5664484.797001741,0.59,71,1106 22:00:11
7062,7021809.051046005,5664465.247184138,0.92,71,1106 21:50:07
7062,7021517.698683676,5664445.706116516,0.92,40,1106 21:40:12
7062,7021232.489845572,5664315.913186694,0.92,91,1106 21:30:04
7062,7021038.250922255,5664302.8963797735,1.08,71,1106 21:20:07
7062,7017754.403842509,5663751.418518342,0.11,0,1106 19:29:56
7062,7017469.1242919015,5663621.73707909,0.22,0,1106 19:19:55
7062,7017177.731493649,5663602.326350457,0.92,91,1106 19:09:57
7062,7016989.572579871,5663479.128493415,0.7,341,1106 18:59:55
7062,7016698.174076089,5663459.732166952,1.03,137,1106 18:49:56
7062,7016412.872034621,5663330.082207891,0.32,0,1106 18:39:53
7062,7016224.698567085,5663206.899607187,0.7,30,1106 18:29:52
7062,7015939.383088551,5663077.263993916,0.38,132,1106 18:19:47
7062,7015459.781821415,5662934.73186465,1.03,40,1106 17:59:46
7062,7015271.589152493,5662811.568383581,0.7,61,1106 17:49:44
7062,7014986.249757962,5662681.961432248,0.7,50,1106 17:39:47
7062,7014603.759120074,5662545.919580455,0.59,91,1106 17:19:47
7062,7014512.693652677,5662429.214956685,1.19,40,1106 17:09:40
7062,7014227.333363959,5662299.630957527,0.92,91,1106 16:59:46
7062,7014136.261215167,5662182.930290496,0.59,30,1106 16:49:45
7062,7013941.965610422,5662170.055561956,0.59,335,1106 16:39:44
7062,7013941.965610422,5662170.055561956,0.59,211,1106 16:29:40
7062,7013662.659855915,5661930.226993486,3.18,110,1106 16:19:41
7062,7013784.08974211,5661495.616371407,0.11,207,1106 16:09:45
7062,7013778.020144968,5661605.877223307,0.32,103,1106 15:49:34
7062,7013674.798194275,5661709.704087831,0.22,103,1106 15:39:43
7062,7013668.72912298,5661819.965432645,0.32,0,1106 15:29:38
7062,7013668.72912298,5661819.965432645,0.7,110,1106 15:19:37
7062,7013504.760279932,5661255.794894367,7.88,20,1106 15:09:36
7062,7012818.366749508,5659550.479552136,6.1,4,1106 14:59:32
7062,7012131.696663083,5657845.260678376,6.31,20,1106 14:49:35
7062,7011438.714524362,5656250.390716816,5.02,30,1106 14:39:32
7062,7010927.852066329,5654888.922762045,1.08,61,1106 14:29:33
7062,7010745.476464649,5654655.6121705435,0.49,10,1106 14:19:31
7062,7010666.3341227025,5654318.459567906,0.92,71,1106 13:59:26
7062,7010575.138548362,5654201.8072651075,0.11,350,1106 13:49:27
7062,7010587.184338769,5653981.309541478,0.11,305,1106 13:39:29
7062,7010495.984323049,5653864.658625906,0.59,40,1106 13:29:28
7062,7010307.558163101,5653741.608286431,0.59,322,1106 13:19:26
7062,7010319.596902445,5653521.111948757,0.81,356,1106 13:09:27
7062,7010125.14480921,5653508.3136374885,0.22,30,1106 12:59:26
7062,7009857.522044555,5653048.132213421,1.03,30,1106 12:39:21
7062,7009772.316880231,5652821.2427600585,0.49,337,1106 12:29:23
7062,7009583.86205536,5652698.208395703,0.59,40,1106 12:19:20
7062,7009395.402597141,5652575.177903024,1.19,30,1106 12:09:20
7062,7009206.938505959,5652452.151282198,0.7,20,1106 11:59:22
7062,7009024.4741011085,5652218.882037362,1.03,50,1106 11:49:19
7062,7008835.998720707,5652095.863259505,0.81,71,1106 11:39:15
7062,7008647.518708632,5651972.84835409,1.4,50,1106 11:29:18
7062,7008459.03406527,5651849.837321285,1.03,81,1106 11:19:18
7062,7008270.544791012,5651726.830161261,0.7,356,1106 11:09:18
7062,7008076.056688642,5651714.072875642,1.03,91,1106 10:59:14
7062,7007784.323079673,5651694.944248416,1.3,105,1106 10:49:10
7062,7007589.833037092,5651682.196697753,0.7,61,1106 10:39:14
7062,7007298.09651892,5651663.082673029,0.59,10,1106 10:29:13
7062,7007103.604537614,5651650.344857416,1.03,81,1106 10:19:11
7062,7006909.11178123,5651637.610935851,1.19,81,1106 10:09:16
7062,7006125.156918134,5651696.961609274,0.92,61,1106 09:39:11
7062,7005833.414430764,5651677.891572367,0.92,71,1106 09:29:11
7062,7005541.670202957,5651658.830297211,1.62,122,1106 09:19:12
7062,7005249.924235506,5651639.777783858,1.51,114,1106 09:09:12
7062,7005055.425957801,5651627.080975982,0.92,114,1106 08:59:08
7062,7004763.677092727,5651608.043065751,1.19,129,1106 08:49:08
7062,7004471.926490148,5651589.013917463,1.03,61,1106 08:39:01
7062,7004180.174150859,5651569.9935311675,1.08,81,1106 08:29:08
7062,7003979.715473529,5651667.567093437,1.62,91,1106 08:18:53
7062,7003687.962986799,5651648.561489417,1.08,91,1106 08:09:32
7062,7003104.452810463,5651610.5765675865,0.81,91,1106 07:49:01
7062,7002612.2455004975,5651689.199244303,1.03,61,1106 07:28:55
7062,7002320.487671467,5651670.234708757,0.92,30,1106 07:18:51
7062,7002028.728111621,5651651.278935426,1.62,91,1106 07:08:50
7062,7001834.220777228,5651638.646621125,2.1,61,1106 06:58:50
