渔船ID,x,y,速度,方向,time
8873,6428165.615183217,5418472.027981459,1.62,304,1123 23:58:19
8873,6428368.7779327035,5417593.638202233,3.02,3,1123 23:48:14
8873,6428472.359798373,5416714.69528484,2.1,10,1123 23:38:18
8873,6428377.222511759,5415724.685130843,2.81,10,1123 23:28:19
8873,6428181.950685007,5414844.059963848,3.08,20,1123 23:18:15
8873,6428086.772748854,5413854.097125696,3.18,352,1123 23:08:14
8873,6427791.81174546,5412972.9482276635,3.62,20,1123 22:58:36
8873,6427098.233296669,5412089.572295452,3.4,30,1123 22:48:36
8873,6426707.358023957,5410328.548713888,2.7,6,1123 22:38:33
8873,6426707.358023957,5410328.548713888,2.59,6,1123 22:28:07
8873,6426711.206314001,5409449.1842537215,3.08,10,1123 22:18:02
8873,6426515.2316597,5408678.642168868,2.81,2,1123 22:08:01
8873,6426519.064152342,5407799.312794402,2.59,339,1123 21:58:02
8873,6426422.733262426,5407029.359640276,2.59,360,1123 21:47:54
8873,6426426.556848711,5406150.065450375,3.29,336,1123 21:37:53
8873,6426429.90160026,5405380.698463857,3.29,335,1123 21:27:55
8873,6426333.543168121,5404610.791428406,3.62,357,1123 21:17:52
8873,6426337.356911108,5403731.548969555,2.81,6,1123 21:07:47
8873,6426244.3071004115,5402192.366483607,2.59,30,1123 20:47:48
8873,6426048.180984546,5401421.969467704,2.48,326,1123 20:37:48
8873,6426051.496627031,5400652.691066531,2.59,10,1123 20:27:46
8873,6425955.07211332,5399882.876475609,0.7,81,1123 20:17:44
8873,6425758.8893828625,5399112.528602571,7.18,20,1123 20:07:46
8873,6425562.681757515,5398342.199098285,2.37,342,1123 19:57:43
8873,6425466.206686677,5397572.432755867,2.48,20,1123 19:47:40
8873,6425269.955330961,5396802.138061182,3.02,30,1123 19:37:43
8873,6424974.373071628,5395921.437581271,3.51,20,1123 19:27:42
8873,6424779.448952639,5394821.541723096,3.51,350,1123 19:17:52
8873,6424485.618977296,5393501.389519848,5.72,356,1123 19:08:02
8873,6424195.372808698,5391302.313524183,4.1,10,1123 18:57:39
8873,6423713.040398576,5387234.650194817,4.32,10,1123 18:48:02
8873,6423713.040398576,5387234.650194817,4.21,10,1123 18:37:44
8873,6423518.30589735,5386025.15828532,4.59,290,1123 18:27:42
8873,6424016.1832336,5386357.370136626,2.81,225,1123 18:17:43
8873,6424414.64903748,5386579.216290753,2.1,258,1123 18:07:38
8873,6424912.942240292,5386801.618805158,1.51,253,1123 17:57:39
8873,6425410.752331473,5387133.906566874,1.67,245,1123 17:47:28
8873,6425908.536232643,5387466.221872722,1.4,71,1123 17:37:28
8873,6426405.81972293,5387908.425923149,3.4,224,1123 17:27:27
8873,6426701.5025920775,5388788.994770106,2.91,160,1123 17:17:26
8873,6426997.1431984,5389669.59153056,5.07,214,1123 17:07:21
8873,6427388.20413759,5391539.608685909,2.81,198,1123 16:47:55
8873,6427583.446425132,5392529.592241488,2.0,182,1123 16:37:19
8873,6427679.353900511,5393409.159460064,2.81,186,1123 16:27:23
8873,6427771.348510666,5395167.784962951,2.21,171,1123 16:17:39
8873,6427963.073428772,5396927.057182202,2.81,175,1123 15:57:35
8873,6427561.10905309,5397584.103842211,2.32,108,1123 15:37:22
8873,6426862.80909468,5397580.164546272,3.02,81,1123 15:27:14
8873,6426570.696829616,5395930.211129788,0.38,40,1123 15:07:18
8873,6426674.76844313,5394941.83200448,2.1,20,1123 14:57:16
