渔船ID,x,y,速度,方向,time
8826,6354533.268623457,5316093.100117576,0.22,0,1103 11:58:29
8826,6354533.268623457,5316093.100117576,0.11,331,1103 11:48:35
8826,6354633.656957752,5316092.935804982,0.0,227,1103 11:38:42
8826,6354533.268623457,5316093.100117576,0.0,110,1103 11:28:24
8826,6354331.38384862,5315216.163302008,3.62,20,1103 11:18:23
8826,6354830.807642347,5313131.911496721,7.77,360,1103 11:08:19
8826,6354828.25816544,5311048.597639168,7.88,340,1103 10:58:18
8826,6354625.096846371,5309185.00455185,6.8,8,1103 10:48:18
8826,6354321.287253317,5307212.041621468,7.72,10,1103 10:38:14
8826,6353816.732336133,5305458.791220545,10.09,316,1103 10:28:23
8826,6353613.2054470265,5303485.876724201,6.42,344,1103 10:18:21
8826,6353309.559982668,5301842.100130632,5.4,4,1103 10:08:28
8826,6352904.8838526765,5299869.749448297,8.09,6,1103 09:58:17
8826,6352399.256844782,5297678.49509825,8.2,10,1103 09:48:13
8826,6352195.255013191,5295596.426772958,8.31,2,1103 09:38:23
8826,6351790.231561955,5293624.456454773,6.8,1,1103 09:28:08
8826,6350879.079131235,5289571.503699763,3.4,10,1103 09:08:07
8826,6350473.51752092,5287490.337045832,7.29,10,1103 08:58:05
8826,6350369.863652903,5285518.2505557,1.4,350,1103 08:48:05
8826,6350165.718361952,5283656.04333576,6.58,10,1103 08:38:03
8826,6350165.376622788,5283436.91759963,1.08,284,1103 08:28:05
8826,6350264.991936609,5282779.340295585,5.77,1,1103 08:18:03
8826,6350262.442648256,5281135.969354525,3.4,2,1103 08:08:01
8826,6350360.559909738,5279492.466020273,5.5,1,1103 07:58:00
8826,6350458.703321475,5277849.038453549,2.37,7,1103 07:48:01
8826,6350556.70571531,5276096.146328395,4.32,10,1103 07:37:58
8826,6350454.335669212,5275000.965432269,0.81,150,1103 07:28:17
8826,6350553.197054091,5273795.8742053285,0.32,5,1103 07:17:56
8826,6350349.083389903,5272043.7962233145,0.0,71,1103 07:07:55
8826,6350448.295134426,5271057.852421797,0.0,10,1103 06:48:27
8826,6350448.127457582,5270948.32769626,0.0,184,1103 06:37:55
8826,6350347.2296265075,5270839.009522288,0.11,2,1103 06:27:57
8826,6350347.2296265075,5270839.009522288,0.22,359,1103 06:17:55
8826,6350347.061140303,5270729.485468655,0.11,10,1103 06:08:44
8826,6350447.62446461,5270619.755530345,0.32,207,1103 05:47:47
8826,6350447.62446461,5270619.755530345,0.59,40,1103 05:37:46
8826,6350447.456812805,5270510.232145385,0.7,6,1103 05:27:45
8826,6350447.456812805,5270510.232145385,0.81,195,1103 05:17:45
8826,6350548.1894451035,5270510.02693228,0.81,360,1103 05:07:44
8826,6350548.1894451035,5270510.02693228,1.3,338,1103 04:57:44
8826,6350648.922083635,5270509.822727589,0.7,336,1103 04:47:42
8826,6350850.551743788,5270618.940735057,2.0,269,1103 04:27:43
8826,6351052.01542032,5270618.539387848,0.32,20,1103 04:17:42
8826,6351152.747267717,5270618.340226853,1.67,240,1103 04:07:40
8826,6351354.371242024,5270727.468665008,0.22,232,1103 03:57:40
8826,6351555.833335153,5270727.077405054,1.51,195,1103 03:47:41
8826,6351858.182677178,5270836.022156117,1.78,290,1103 03:37:37
8826,6353169.13141992,5271928.876035359,4.21,158,1103 03:27:36
8826,6353270.287672938,5272257.2824236015,2.48,203,1103 03:17:36
8826,6353673.5906041125,5272585.168040488,1.51,218,1103 03:07:34
8826,6354076.873929894,5272913.072834867,3.72,266,1103 02:57:34
8826,6354681.962049376,5273569.264584504,2.59,224,1103 02:47:33
8826,6355387.69623237,5274225.347993889,3.4,198,1103 02:37:29
8826,6355992.784302202,5274991.179484699,3.29,220,1103 02:27:30
8826,6356597.6858962,5275647.524538515,2.0,223,1103 02:17:30
8826,6357202.641344711,5276413.459176559,2.37,222,1103 02:07:29
8826,6357807.527979481,5277179.44653452,2.37,227,1103 01:57:30
8826,6358311.668694577,5277945.613081116,2.1,240,1103 01:47:28
8826,6358815.752023119,5278711.821212064,3.08,185,1103 01:37:28
8826,6359420.538309348,5279587.5053944,3.02,219,1103 01:27:27
8826,6359823.837940383,5280353.915371515,4.21,240,1103 01:17:25
8826,6360327.832279542,5281229.80635928,3.99,185,1103 01:07:24
8826,6360831.760922872,5282105.743852908,3.72,194,1103 00:57:25
8826,6361335.544609265,5282872.166645805,3.72,234,1103 00:47:25
8826,6361839.34586519,5283748.19443078,3.51,178,1103 00:37:22
8826,6362947.371256684,5285500.308218379,1.08,196,1103 00:28:08
8826,6362947.371256684,5285500.308218379,3.51,196,1103 00:17:32
