渔船ID,x,y,速度,方向,time
8848,6492461.19044702,5602384.3929718165,0.32,137,1120 23:55:50
8848,6492461.19044702,5602384.3929718165,0.32,0,1120 23:45:50
8848,6492461.19044702,5602384.3929718165,0.32,0,1120 23:45:47
8848,6492461.19044702,5602384.3929718165,0.32,0,1120 23:25:52
8848,6492559.288398785,5602385.609416228,0.32,195,1120 23:15:54
8848,6492461.19044702,5602384.3929718165,1.03,6,1120 23:05:33
8848,6492461.19044702,5602384.3929718165,0.22,320,1120 22:55:44
8848,6492559.288398785,5602385.609416228,0.0,107,1120 22:45:29
8848,6492461.19044702,5602384.3929718165,0.22,150,1120 22:35:46
8848,6492461.19044702,5602384.3929718165,0.22,81,1120 22:25:43
8848,6492461.19044702,5602384.3929718165,0.32,0,1120 22:15:35
8848,6492461.19044702,5602384.3929718165,0.22,0,1120 22:05:49
8848,6492461.19044702,5602384.3929718165,0.11,330,1120 21:55:47
8848,6492461.19044702,5602384.3929718165,0.11,0,1120 21:45:26
8848,6492559.288398785,5602385.609416228,0.0,0,1120 21:35:38
8848,6492461.19044702,5602384.3929718165,0.22,0,1120 21:25:51
8848,6492461.19044702,5602384.3929718165,0.22,0,1120 21:15:42
8848,6492461.19044702,5602384.3929718165,0.11,0,1120 20:55:35
8848,6492461.19044702,5602384.3929718165,0.22,0,1120 20:45:33
8848,6492461.19044702,5602384.3929718165,0.22,0,1120 20:35:23
8848,6492461.19044702,5602384.3929718165,0.32,127,1120 20:15:30
8848,6492461.19044702,5602384.3929718165,0.11,227,1120 20:05:31
8848,6492461.19044702,5602384.3929718165,0.32,0,1120 19:55:22
8848,6492461.19044702,5602384.3929718165,0.0,108,1120 19:45:20
8848,6492461.19044702,5602384.3929718165,0.11,178,1120 19:35:19
8848,6492461.19044702,5602384.3929718165,0.0,156,1120 19:25:33
8848,6492461.19044702,5602384.3929718165,0.11,149,1120 19:15:30
8848,6492461.19044702,5602384.3929718165,0.32,50,1120 19:05:30
8848,6492461.19044702,5602384.3929718165,6.69,250,1120 18:55:28
8848,6492461.19044702,5602384.3929718165,3.18,282,1120 18:45:40
8848,6492461.19044702,5602384.3929718165,1.78,268,1120 18:25:15
8848,6492461.19044702,5602384.3929718165,7.18,226,1120 18:15:24
8848,6492461.19044702,5602384.3929718165,3.99,190,1120 18:05:26
8848,6492461.19044702,5602384.3929718165,0.22,212,1120 17:55:12
8848,6492461.19044702,5602384.3929718165,0.11,0,1120 17:45:19
8848,6492462.3206652375,5602274.018980295,0.11,0,1120 17:35:38
8848,6492558.15723074,5602495.983630564,0.32,256,1120 17:25:25
8848,6492559.288398785,5602385.609416228,0.32,10,1120 17:15:25
8848,6492559.288398785,5602385.609416228,0.22,0,1120 16:45:32
8848,6492461.19044702,5602384.3929718165,0.0,0,1120 16:35:07
