渔船ID,x,y,速度,方向,time
8234,6333241.880451046,5167651.092311118,0.22,299,1030 23:55:21
8234,6333445.4488446,5167868.724425927,2.32,183,1030 23:45:24
8234,6333952.895326953,5167866.857520945,1.89,258,1030 23:35:18
8234,6333644.051979585,5166230.115275903,2.7,2,1030 23:15:19
8234,6333234.510826965,5164921.3912522085,4.32,30,1030 23:05:29
8234,6332926.415582499,5163612.355050255,4.32,10,1030 22:55:26
8234,6332516.735546801,5162303.7658807095,5.4,30,1030 22:45:18
8234,6332106.981422534,5160995.2462808695,4.8,20,1030 22:35:15
8234,6331697.459218493,5159795.962232303,6.1,1,1030 22:25:16
8234,6331389.117200426,5158487.180500158,5.4,10,1030 22:15:09
8234,6331080.720133325,5157178.461326787,4.91,40,1030 22:05:13
8234,6330671.005504873,5155979.360916587,2.1,10,1030 21:55:07
8234,6329952.646691658,5153471.787960059,3.4,3,1030 21:35:09
8234,6329542.4127507135,5152163.731358554,4.59,20,1030 21:25:08
8234,6329132.105142645,5150855.744804182,4.1,40,1030 21:15:05
8234,6328823.345403655,5149547.405658142,3.18,4,1030 21:05:02
8234,6327596.492208691,5147151.75006577,1.89,331,1030 20:45:15
8234,6327289.207766907,5146389.206595918,3.89,20,1030 20:35:13
8234,6327086.939285658,5146717.446388309,10.09,208,1030 20:25:03
8234,6328822.364796885,5149220.013770967,9.39,238,1030 20:15:05
8234,6331680.344279847,5153683.239886759,2.0,255,1030 19:55:02
8234,6331782.545189902,5153901.138333344,0.59,20,1030 19:44:57
8234,6332188.605182469,5153790.430235411,0.59,198,1030 19:34:58
8234,6332288.393148013,5153135.174237882,1.89,10,1030 19:25:00
8234,6331371.26270263,5152156.426250229,3.99,61,1030 19:14:54
8234,6330555.616365807,5151177.38586303,0.92,150,1030 19:04:59
8234,6329739.85832388,5150198.441126403,3.99,30,1030 18:54:59
8234,6328923.988653108,5149219.59207791,5.4,9,1030 18:44:56
8234,6328107.675191187,5148131.712244501,3.08,30,1030 18:34:56
8234,6327291.576313113,5147153.0580655085,2.21,30,1030 18:24:55
8234,6326475.366039498,5146174.4996904405,2.0,30,1030 18:14:55
8234,6325659.044446645,5145196.037156805,5.07,40,1030 18:04:53
8234,6324944.627277925,5144326.321941424,3.29,61,1030 17:55:11
8234,6324127.734096972,5143238.930056234,6.31,299,1030 17:44:52
8234,6323413.127090576,5142369.376418142,3.78,30,1030 17:34:51
8234,6322596.38103975,5141391.277872787,5.02,30,1030 17:24:51
8234,6321881.589826975,5140521.882916797,4.32,30,1030 17:14:50
8234,6321064.635037501,5139543.964871762,3.78,20,1030 17:04:48
