渔船ID,x,y,速度,方向,time
7786,6514591.553659758,5463898.868545173,3.35,32,1110 11:58:33
7786,6513707.424936941,5463115.625494166,3.99,72,1110 11:48:33
7786,6512519.259354727,5462878.45665307,4.26,98,1110 11:38:34
7786,6511225.638714051,5463190.26865318,3.78,128,1110 11:28:34
7786,6510324.042392467,5463948.025387216,3.78,140,1110 11:18:34
7786,6509816.941905109,5464931.535286547,3.45,157,1110 11:08:34
7786,6509607.517287428,5465919.251810928,3.08,170,1110 10:58:34
7786,6509596.5058499575,5466909.768077509,2.86,180,1110 10:48:35
7786,6509586.715034586,5467790.245709144,3.29,182,1110 10:39:31
7786,6509674.874807829,5468782.1918711895,3.29,174,1110 10:28:34
7786,6509764.241856714,5469664.095476567,2.86,201,1110 10:18:34
7786,6509952.755652739,5470547.408011774,2.86,191,1110 10:08:33
7786,6510040.8522749385,5471539.419172025,2.86,189,1110 09:58:33
7786,6510229.309198585,5472422.774232765,3.29,188,1110 09:48:33
7786,6510318.593786789,5473304.755170765,2.86,182,1110 09:38:33
7786,6510504.52531385,5474408.304226946,2.7,199,1110 09:28:33
7786,6510296.390188958,5475286.139016956,5.18,108,1110 09:18:33
7786,6507916.150778885,5475363.036624942,7.56,93,1110 09:08:34
7786,6505636.247984642,5475331.773689462,6.85,106,1110 08:58:34
7786,6504250.8311265865,5475092.84094168,2.7,288,1110 08:48:34
7786,6504348.778905602,5475204.255341636,0.27,94,1110 08:39:32
7786,6504249.650793818,5475202.92088018,0.76,230,1110 08:28:34
7786,6504249.650793818,5475202.92088018,0.76,94,1110 08:20:11
7786,6504342.872242138,5475754.659067479,3.29,203,1110 07:58:35
7786,6504432.536122005,5476636.6545078065,2.97,184,1110 07:48:35
7786,6504621.292847883,5477520.00537659,2.86,193,1110 07:38:35
7786,6504709.730310475,5478512.126225243,2.97,192,1110 07:28:35
7786,6505097.808904688,5479288.112079799,2.97,208,1110 07:18:35
7786,6505583.7300550025,5480175.565304165,3.18,214,1110 07:08:35
7786,6505871.415569307,5481060.357353044,3.08,186,1110 06:58:35
7786,6506059.982143826,5481943.822519156,2.75,194,1110 06:48:35
7786,6505952.516710551,5482713.152663448,2.75,176,1110 06:39:33
7786,6505941.724453207,5483704.048662473,2.75,179,1110 06:28:35
7786,6505734.023155273,5484582.16385293,2.75,138,1110 06:18:35
7786,6504940.409108235,5484681.508171862,3.56,67,1110 06:08:35
7786,6504453.452093426,5483904.099103993,3.18,22,1110 05:58:35
7786,6504165.743437945,5483019.291980962,2.97,12,1110 05:48:35
7786,6503978.243554541,5482025.744179276,3.29,8,1110 05:38:35
7786,6503988.871895981,5481034.882579224,3.35,356,1110 05:28:35
7786,6503999.496955979,5480044.042938109,3.45,356,1110 05:18:35
7786,6504110.397050095,5478944.467862789,3.45,350,1110 05:08:34
7786,6504220.1292834515,5477955.007939723,3.67,8,1110 04:58:34
7786,6504231.940931568,5476854.152683852,3.35,7,1110 04:48:35
