渔船ID,x,y,速度,方向,time
7652,6654045.312448832,6138058.6447420325,0.0,283,1113 23:59:15
7652,6653952.045898087,6138055.81166958,0.0,10,1113 23:49:15
7652,6653952.045898087,6138055.81166958,0.22,71,1113 23:39:17
7652,6653952.045898087,6138055.81166958,0.32,270,1113 23:29:13
7652,6653858.779261147,6138052.979530799,0.0,329,1113 23:19:12
7652,6653858.779261147,6138052.979530799,0.32,131,1113 23:09:11
7652,6653765.512538041,6138050.148325693,0.32,298,1113 22:59:11
7652,6653762.32389674,6138161.217764081,0.32,123,1113 22:49:08
7652,6653762.32389674,6138161.217764081,0.32,147,1113 22:39:07
7652,6653762.32389674,6138161.217764081,0.32,144,1113 22:30:20
7652,6653762.32389674,6138161.217764081,0.22,71,1113 22:18:58
7652,6653762.32389674,6138161.217764081,0.11,305,1113 22:09:02
7652,6653762.32389674,6138161.217764081,0.32,351,1113 21:58:56
7652,6653762.32389674,6138161.217764081,0.22,119,1113 21:48:56
7652,6653762.32389674,6138161.217764081,0.11,118,1113 21:38:55
7652,6653762.32389674,6138161.217764081,0.32,347,1113 21:28:53
7652,6653762.32389674,6138161.217764081,0.0,288,1113 21:19:00
7652,6653762.32389674,6138161.217764081,0.11,264,1113 21:08:53
7652,6653858.779261147,6138052.979530799,0.0,254,1113 20:58:47
7652,6653858.779261147,6138052.979530799,0.32,155,1113 20:48:53
7652,6653858.779261147,6138052.979530799,0.11,212,1113 20:38:46
7652,6653858.779261147,6138052.979530799,0.0,330,1113 20:28:41
7652,6653858.779261147,6138052.979530799,0.22,155,1113 20:18:46
7652,6653858.779261147,6138052.979530799,0.0,260,1113 20:08:45
7652,6653858.779261147,6138052.979530799,0.32,81,1113 19:58:40
7652,6653858.779261147,6138052.979530799,0.32,287,1113 19:48:38
7652,6653952.045898087,6138055.81166958,0.32,257,1113 19:38:41
7652,6653952.045898087,6138055.81166958,0.22,50,1113 19:28:38
7652,6653952.045898087,6138055.81166958,0.32,50,1113 19:18:38
7652,6653952.045898087,6138055.81166958,0.32,286,1113 19:08:39
7652,6653952.045898087,6138055.81166958,0.32,282,1113 18:58:35
7652,6653952.045898087,6138055.81166958,1.78,50,1113 18:48:34
7652,6654045.312448832,6138058.6447420325,2.0,235,1113 18:38:33
7652,6654045.312448832,6138058.6447420325,10.09,216,1113 18:28:33
7652,6654045.312448832,6138058.6447420325,0.38,0,1113 18:18:28
7652,6654045.312448832,6138058.6447420325,0.38,132,1113 18:08:30
7652,6653955.236556639,6137944.742366012,7.39,20,1113 17:58:27
7652,6653276.89214652,6138813.4949786775,10.09,200,1113 17:48:28
7652,6653187.708077944,6141923.484212434,9.17,160,1113 17:38:28
7652,6653191.657455748,6145036.352680554,10.09,184,1113 17:28:24
7652,6653979.261455737,6146839.002535163,0.11,267,1113 17:18:23
7652,6653847.676657444,6148169.072331491,5.72,122,1113 17:08:23
7652,6653892.811956342,6149838.045376115,6.31,204,1113 16:58:21
7652,6653597.347244552,6150384.937728695,1.89,71,1113 16:48:32
7652,6653250.313436547,6149485.014042901,2.1,346,1113 16:38:44
7652,6653298.234100875,6147818.872708786,1.08,340,1113 16:28:20
7652,6653342.942597554,6146263.821262063,2.37,298,1113 16:18:08
7652,6655017.011564233,6143201.959404882,8.58,353,1113 15:58:08
7652,6655003.949967564,6140422.333807839,9.28,355,1113 15:48:16
7652,6655177.321126931,6137648.439313888,8.2,348,1113 15:38:18
7652,6655428.261620275,6138656.597888305,4.7,182,1113 15:28:14
7652,6655380.132442524,6140322.643545539,6.42,166,1113 15:18:09
7652,6655325.562478418,6142210.84773034,6.31,188,1113 15:08:15
7652,6655270.967483611,6144099.072056202,6.31,188,1113 14:58:26
7652,6655213.13374126,6146098.390169555,3.29,169,1113 14:48:01
7652,6653333.363624441,6146597.045445687,3.51,114,1113 14:38:04
7652,6652079.595882597,6144780.371440342,6.91,354,1113 14:28:03
7652,6652152.6441309275,6142225.683624873,8.31,351,1113 14:18:08
7652,6652225.647073102,6139671.032674214,7.72,2,1113 14:07:57
7652,6652652.6569340015,6137794.107262872,6.69,223,1113 13:57:48
7652,6652666.478531175,6140573.689723214,6.31,181,1113 13:37:55
7652,6652618.783833134,6142239.768251808,5.77,189,1113 13:27:52
7652,6652571.069833038,6143905.862459177,2.21,186,1113 13:17:47
7652,6652436.503809477,6145347.005466026,6.21,178,1113 13:07:52
7652,6652411.0479618935,6146235.60282696,1.62,50,1113 12:58:07
7652,6651128.551977929,6145418.727700517,10.09,360,1113 12:47:47
7652,6651217.19376614,6142308.657304735,10.09,341,1113 12:37:57
7652,6651308.930782237,6139087.570551585,10.09,0,1113 12:28:15
7652,6653687.295519899,6150498.844258246,8.42,91,1113 10:57:48
7652,6653178.897532531,6145480.648967021,5.61,359,1113 10:37:54
7652,6653220.362254147,6144036.690065945,3.62,358,1113 10:27:50
7652,6653271.375812378,6142259.52592742,5.61,10,1113 10:17:49
7652,6653319.181031617,6140593.450744932,3.02,346,1113 10:07:48
7652,6653366.966900801,6138927.39135405,4.91,30,1113 09:57:43
7652,6653479.340793721,6138263.799451563,10.09,272,1113 09:47:48
7652,6654447.686399774,6140294.22119909,9.28,171,1113 09:37:51
7652,6654361.288978918,6143293.151810302,9.71,178,1113 09:27:39
7652,6653799.291910972,6146611.1891670525,2.1,352,1113 09:07:48
7652,6653840.863695034,6145167.224238676,4.48,30,1113 08:57:36
7652,6653888.813044622,6143501.125310772,6.48,337,1113 08:47:36
7652,6653939.937646338,6141723.970310007,3.4,347,1113 08:37:29
7652,6655923.475774298,6137671.228165127,8.47,301,1113 08:07:31
7652,6656119.6475078715,6140567.58873431,10.09,183,1113 07:57:25
7652,6656026.293242799,6143788.651646648,10.09,178,1113 07:47:26
7652,6655659.763974444,6146779.071328751,1.19,61,1113 07:37:24
7652,6655319.181695495,6145656.94115557,5.88,30,1113 07:27:17
7652,6655508.8019803865,6142327.613707053,6.69,353,1113 07:07:24
7652,6655563.409202991,6140439.409425846,6.58,6,1113 06:57:21
7652,6655617.991373953,6138551.225441645,6.1,4,1113 06:47:40
7652,6655360.654134765,6137765.199534724,10.09,189,1113 06:37:28
7652,6655174.547865517,6144207.299388672,6.31,0,1113 06:17:36
7652,6654776.058546527,6145084.512390291,6.31,0,1113 06:07:36
7652,6654776.058546527,6145084.512390291,5.99,0,1113 05:56:57
7652,6654878.661266891,6141530.1993399635,5.77,354,1113 05:37:20
7652,6654830.27430959,6139972.367958617,6.58,40,1113 05:27:21
7652,6655068.03544485,6138200.939151652,0.11,10,1113 05:16:51
7652,6654797.841909502,6137859.204973423,0.0,61,1113 04:56:54
7652,6654797.841909502,6137859.204973423,0.32,180,1113 04:46:53
7652,6654797.841909502,6137859.204973423,0.11,103,1113 04:36:55
7652,6654797.841909502,6137859.204973423,0.32,125,1113 04:26:51
7652,6654797.841909502,6137859.204973423,6.1,146,1113 04:16:46
7652,6654797.841909502,6137859.204973423,0.11,345,1113 04:06:49
7652,6654797.841909502,6137859.204973423,0.0,173,1113 03:56:44
7652,6654794.641872198,6137970.273918111,0.11,10,1113 03:46:45
7652,6654794.641872198,6137970.273918111,0.32,122,1113 03:36:44
7652,6654794.641872198,6137970.273918111,0.0,152,1113 03:26:39
7652,6654794.641872198,6137970.273918111,0.32,0,1113 03:06:42
7652,6654794.641872198,6137970.273918111,0.32,0,1113 02:56:53
7652,6654794.641872198,6137970.273918111,0.11,153,1113 02:46:52
7652,6654791.44174845,6138081.342933782,0.0,0,1113 02:36:49
7652,6654791.44174845,6138081.342933782,0.11,216,1113 02:26:51
7652,6654791.44174845,6138081.342933782,0.32,207,1113 02:16:48
7652,6654791.44174845,6138081.342933782,0.22,167,1113 02:06:48
7652,6654791.44174845,6138081.342933782,0.22,0,1113 01:56:41
7652,6654791.44174845,6138081.342933782,0.11,0,1113 01:46:51
7652,6654791.44174845,6138081.342933782,0.0,186,1113 01:37:05
7652,6654698.175888267,6138078.502391976,0.22,155,1113 01:26:42
7652,6654698.175888267,6138078.502391976,0.0,30,1113 01:16:42
7652,6654698.175888267,6138078.502391976,0.32,196,1113 01:06:40
7652,6654698.175888267,6138078.502391976,0.0,181,1113 00:56:36
7652,6654698.175888267,6138078.502391976,0.32,0,1113 00:46:33
7652,6654698.175888267,6138078.502391976,0.59,81,1113 00:36:34
7652,6654694.976729782,6138189.57151063,0.0,10,1113 00:26:29
7652,6654694.976729782,6138189.57151063,0.22,286,1113 00:16:31
7652,6654694.976729782,6138189.57151063,0.32,91,1113 00:06:31
7652,6654601.711834897,6138186.731934511,0.0,292,1112 23:56:26
7652,6654601.711834897,6138186.731934511,0.32,61,1112 23:47:05
7652,6654601.711834897,6138186.731934511,0.32,0,1112 23:26:37
7652,6654601.711834897,6138186.731934511,0.0,30,1112 23:16:31
7652,6654601.711834897,6138186.731934511,0.22,221,1112 23:06:24
7652,6654601.711834897,6138186.731934511,0.32,40,1112 22:46:22
7652,6654508.44685362,6138183.893292047,0.22,0,1112 22:26:22
7652,6654508.44685362,6138183.893292047,0.11,323,1112 22:16:24
7652,6654508.44685362,6138183.893292047,7.99,355,1112 22:06:21
7652,6654511.643908678,6138072.824109363,0.81,10,1112 21:56:10
7652,6654511.643908678,6138072.824109363,0.49,347,1112 21:36:16
7652,6654511.643908678,6138072.824109363,0.22,211,1112 21:26:12
7652,6654321.916632008,6138178.218808096,5.88,40,1112 21:16:11
7652,6654055.536832155,6140949.303786113,10.09,184,1112 21:06:10
7652,6654065.648114367,6143840.009472107,9.88,186,1112 20:56:04
7652,6654017.6632855,6145506.110544355,6.42,348,1112 20:36:08
7652,6654062.449729334,6143951.082393814,4.7,20,1112 20:26:08
7652,6654200.444526685,6142398.902424707,2.91,333,1112 20:16:07
7652,6654155.167883338,6140729.995881483,6.42,307,1112 20:06:06
7652,6654289.96236912,6139288.91516989,9.71,329,1112 19:56:00
7652,6655692.036837936,6142444.383357794,8.31,184,1112 19:36:03
7652,6655598.761937105,6145665.484229011,10.09,187,1112 19:26:04
7652,6653966.4580872925,6147283.30205336,7.39,117,1112 19:16:03
7652,6653651.739276875,6148496.638349027,1.89,200,1112 19:06:03
7652,6653703.301463743,6149943.4598881,5.61,168,1112 18:56:02
7652,6653115.62175397,6150926.190785375,5.72,30,1112 18:46:05
7652,6653070.382662909,6149257.211561178,5.72,61,1112 18:36:01
7652,6653118.2691165935,6147591.071300902,7.02,353,1112 18:25:54
7652,6653262.520065567,6145816.6971397465,2.0,20,1112 18:15:53
7652,6653245.871784557,6143148.105775666,7.18,20,1112 18:05:50
7652,6653415.611281194,6140485.206395069,8.58,5,1112 17:55:47
7652,6653013.015113814,6138249.671754972,10.09,71,1112 17:45:51
7652,6651640.794682742,6140542.729099954,7.07,182,1112 17:25:50
7652,6651583.767150307,6142542.031510652,1.03,176,1112 17:15:50
7652,6651536.223052148,6144208.134085137,2.7,180,1112 17:05:49
7652,6651488.659726133,6145874.252203488,7.5,173,1112 16:55:47
7652,6651292.763086082,6146201.86384839,9.77,20,1112 16:45:47
7652,6650812.673275306,6143408.178323313,9.01,10,1112 16:35:47
7652,6650894.836293653,6140520.283225275,9.17,354,1112 16:25:38
7652,6651070.214124971,6137635.238876637,1.19,211,1112 16:15:29
7652,6649462.589069697,6138365.206215157,2.48,198,1112 16:05:33
7652,6649415.471158923,6140031.281325882,4.21,178,1112 15:55:24
7652,6649455.280566039,6141922.306038197,1.78,200,1112 15:45:21
7652,6649491.882717933,6143924.425327235,7.02,180,1112 15:35:22
7652,6649435.224693857,6145923.778971361,2.32,176,1112 15:25:21
7652,6651292.763086082,6146201.86384839,1.89,244,1112 15:15:21
7652,6652253.286481401,6145230.298039507,9.17,352,1112 15:05:21
7652,6652410.0788184665,6143011.64073271,4.21,349,1112 14:55:22
7652,6652470.460249052,6140901.266754801,3.89,1,1112 14:45:18
7652,6652540.336919781,6138457.707459386,3.78,343,1112 14:35:18
7652,6652415.326742353,6139565.594312949,5.72,188,1112 14:25:18
7652,6652380.395737233,6140787.377800197,2.37,145,1112 14:15:13
7652,6652242.696121165,6142339.571271591,3.78,214,1112 14:05:14
7652,6652332.745834397,6142453.459857646,5.18,194,1112 13:55:08
7652,6652468.315903076,6144236.264953213,5.77,204,1112 13:45:17
7652,6652343.305444291,6145344.188498689,5.4,183,1112 13:35:20
7652,6652215.126971058,6146563.1956668375,5.02,169,1112 13:25:15
7652,6653031.473806833,6147366.096564261,7.72,259,1112 13:15:15
7652,6654602.66555029,6147858.528963927,2.91,10,1112 13:05:17
7652,6654737.559703442,6146417.39801137,10.09,2,1112 12:55:12
7652,6654833.783470732,6143085.202557502,10.09,359,1112 12:45:12
7652,6654929.929422557,6139753.069586948,10.09,354,1112 12:35:12
7652,6654765.837646374,6138969.897610525,8.9,131,1112 12:25:06
7652,6654229.225495897,6141399.257674764,8.69,174,1112 12:15:05
7652,6654158.859679363,6143842.843681533,8.09,177,1112 12:05:05
7652,6654088.452114906,6146286.463178736,9.01,174,1112 11:54:58
7652,6653658.1367036635,6148274.486765388,7.72,183,1112 11:44:58
7652,6653584.545503554,6150829.24629374,6.91,158,1112 11:34:56
7652,6653185.900161733,6148482.50201103,10.09,359,1112 11:24:56
7652,6653786.497663719,6147055.488395504,3.72,358,1112 11:15:02
7652,6652199.223534266,6147118.572587158,7.77,103,1112 11:05:03
7652,6651517.200028901,6144874.579473609,10.09,1,1112 10:54:53
7652,6651615.452531997,6141431.305152866,10.09,5,1112 10:44:52
7652,6651617.189739138,6138096.358473985,10.09,360,1112 10:34:48
7652,6651509.547535975,6141872.786237796,6.42,176,1112 10:04:49
7652,6651452.520494699,6143872.104273135,6.48,188,1112 09:54:46
7652,6651398.636206375,6145760.369670537,5.07,174,1112 09:44:50
7652,6651084.205994613,6146973.783147058,3.08,114,1112 09:34:46
7652,6650850.337916085,6148634.323847221,6.1,182,1112 09:24:44
7652,6650802.818252233,6150300.485714697,6.1,182,1112 09:14:43
7652,6650131.781494979,6150947.371325891,3.18,358,1112 09:04:43
7652,6650266.037152638,6149506.15059926,6.1,350,1112 08:54:42
7652,6650319.773624332,6147617.839782682,5.99,4,1112 08:44:40
7652,6649940.748438879,6147828.815719467,3.18,169,1112 08:34:38
7652,6649809.704245278,6149158.950511687,1.62,190,1112 08:24:35
7652,6649122.914315735,6150361.295923223,5.72,8,1112 08:04:59
7652,6649167.002001016,6148806.202128122,5.18,355,1112 07:54:42
7652,6649400.586817122,6147145.617146433,2.7,6,1112 07:44:51
7652,6650547.233001878,6146179.445829151,0.81,50,1112 07:34:48
7652,6650504.593554793,6144399.446787547,5.88,355,1112 07:24:43
7652,6650651.507786734,6142513.989201295,6.58,356,1112 07:14:43
7652,6650608.788618557,6140734.0257133385,6.21,10,1112 07:04:42
7652,6650652.964564557,6139179.021597203,6.42,4,1112 06:54:39
7652,6650507.426571772,6137729.503482829,8.31,61,1112 06:44:36
7652,6649518.150092059,6139700.852785685,10.09,167,1112 06:34:36
7652,6649423.833079062,6143033.043148391,10.09,175,1112 06:24:31
7652,6649332.58740814,6146254.219916107,6.69,81,1112 06:14:32
7652,6649848.980159382,6144490.957757811,3.51,355,1112 06:04:28
7652,6649874.189780382,6143602.361560136,6.8,8,1112 05:54:24
7652,6649915.143818501,6142158.402201743,5.99,352,1112 05:44:27
7652,6649962.380635438,6140492.309893215,5.29,348,1112 05:34:25
7652,6650006.451080832,6138937.304656762,5.29,350,1112 05:24:24
7652,6650031.626713432,6138048.736450645,4.1,308,1112 05:14:35
7652,6650317.733110878,6137834.979576056,0.0,30,1112 04:54:18
7652,6650411.004053827,6137837.776266162,0.7,344,1112 04:44:17
7652,6650411.004053827,6137837.776266162,0.0,347,1112 04:34:16
7652,6650411.004053827,6137837.776266162,0.32,40,1112 04:24:15
7652,6650411.004053827,6137837.776266162,0.22,81,1112 04:14:14
7652,6650411.004053827,6137837.776266162,0.22,30,1112 04:04:14
7652,6650407.85336031,6137948.8467758875,0.0,30,1112 03:54:09
7652,6650411.004053827,6137837.776266162,0.22,354,1112 03:44:13
7652,6650407.85336031,6137948.8467758875,0.0,270,1112 03:34:09
7652,6650407.85336031,6137948.8467758875,0.11,282,1112 03:14:04
7652,6650407.85336031,6137948.8467758875,0.11,229,1112 02:54:04
7652,6650407.85336031,6137948.8467758875,0.22,206,1112 02:44:04
7652,6650407.85336031,6137948.8467758875,0.32,355,1112 02:34:02
7652,6650407.85336031,6137948.8467758875,0.32,202,1112 02:23:58
7652,6650407.85336031,6137948.8467758875,0.32,189,1112 02:13:54
7652,6650407.85336031,6137948.8467758875,0.32,172,1112 02:03:57
7652,6650407.85336031,6137948.8467758875,0.11,333,1112 01:53:55
7652,6650404.7025816785,6138059.917356603,0.32,225,1112 01:43:55
7652,6650404.7025816785,6138059.917356603,1.67,148,1112 01:33:56
7652,6650404.7025816785,6138059.917356603,1.78,288,1112 01:23:49
7652,6650404.7025816785,6138059.917356603,0.32,2,1112 01:13:52
7652,6650404.7025816785,6138059.917356603,0.22,137,1112 01:03:52
7652,6650404.7025816785,6138059.917356603,0.32,121,1112 00:53:49
7652,6650404.7025816785,6138059.917356603,0.32,61,1112 00:43:42
7652,6650404.7025816785,6138059.917356603,1.78,274,1112 00:23:43
7652,6650404.7025816785,6138059.917356603,0.0,296,1112 00:13:42
7652,6650311.433742218,6138057.120729568,0.22,153,1112 00:03:42
7652,6650311.433742218,6138057.120729568,0.11,91,1111 23:53:38
7652,6650311.433742218,6138057.120729568,0.32,163,1111 23:43:40
7652,6650311.433742218,6138057.120729568,0.11,146,1111 23:33:38
7652,6650311.433742218,6138057.120729568,0.11,153,1111 23:23:39
7652,6650311.433742218,6138057.120729568,0.11,118,1111 23:13:38
7652,6650311.433742218,6138057.120729568,0.0,140,1111 23:04:03
7652,6650311.433742218,6138057.120729568,1.89,156,1111 22:53:50
7652,6650311.433742218,6138057.120729568,10.09,126,1111 22:43:47
7652,6650311.433742218,6138057.120729568,4.48,326,1111 22:33:46
7652,6650218.164817668,6138054.325036231,2.1,129,1111 22:23:47
7652,6650218.164817668,6138054.325036231,0.32,231,1111 22:13:45
7652,6650218.164817668,6138054.325036231,0.92,297,1111 22:03:44
7652,6651955.398915905,6139329.378018394,9.71,218,1111 21:53:41
7652,6652358.16151571,6141564.880803764,7.77,173,1111 21:44:10
7652,6651969.360527893,6142108.983693556,1.62,350,1111 21:33:50
7652,6652345.4543606825,6142009.169772676,1.3,280,1111 21:23:45
7652,6652304.146636913,6143453.116618205,8.31,177,1111 21:13:39
7652,6652237.388184651,6145785.670850732,7.77,210,1111 21:03:38
