渔船ID,x,y,速度,方向,time
7872,6234008.299616871,5251164.395154108,0.0,127,1120 23:54:40
7872,6234008.299616871,5251164.395154108,0.0,81,1120 23:44:25
7872,6234008.299616871,5251164.395154108,0.32,148,1120 23:34:17
7872,6234008.299616871,5251164.395154108,0.0,145,1120 23:24:19
7872,6234008.299616871,5251164.395154108,0.38,135,1120 23:14:15
7872,6234008.299616871,5251164.395154108,5.61,10,1120 23:04:53
7872,6234008.299616871,5251164.395154108,0.0,10,1120 22:54:14
7872,6234008.299616871,5251164.395154108,0.22,177,1120 22:44:28
7872,6234008.299616871,5251164.395154108,0.11,161,1120 22:34:03
7872,6234008.299616871,5251164.395154108,0.22,202,1120 22:24:16
7872,6234008.299616871,5251164.395154108,0.32,0,1120 22:04:04
7872,6234008.299616871,5251164.395154108,0.0,0,1120 21:54:06
7872,6234008.299616871,5251164.395154108,0.0,307,1120 21:44:14
7872,6234008.299616871,5251164.395154108,0.11,351,1120 21:34:23
7872,6234008.299616871,5251164.395154108,0.32,236,1120 21:24:01
7872,6234008.299616871,5251164.395154108,0.0,0,1120 21:14:07
7872,6234008.299616871,5251164.395154108,0.11,0,1120 21:04:00
7872,6233907.44319619,5251165.767025052,0.0,0,1120 20:54:23
7872,6234008.299616871,5251164.395154108,0.32,0,1120 20:44:06
7872,6234008.299616871,5251164.395154108,0.0,0,1120 20:34:06
7872,6234008.299616871,5251164.395154108,0.11,0,1120 20:24:03
7872,6234008.299616871,5251164.395154108,0.11,0,1120 20:14:01
7872,6234008.299616871,5251164.395154108,0.0,30,1120 20:03:53
7872,6234008.299616871,5251164.395154108,0.32,213,1120 19:53:54
7872,6234008.299616871,5251164.395154108,0.0,0,1120 19:44:06
7872,6234008.299616871,5251164.395154108,0.22,0,1120 19:33:53
7872,6234008.299616871,5251164.395154108,0.0,0,1120 19:23:53
7872,6234008.299616871,5251164.395154108,0.11,0,1120 19:13:52
7872,6234008.299616871,5251164.395154108,0.11,0,1120 19:03:51
7872,6234008.299616871,5251164.395154108,0.0,0,1120 18:53:59
7872,6234008.299616871,5251164.395154108,0.0,0,1120 18:43:46
7872,6234008.299616871,5251164.395154108,0.11,110,1120 18:33:46
7872,6234008.299616871,5251164.395154108,0.22,236,1120 18:23:49
7872,6234008.299616871,5251164.395154108,0.0,0,1120 18:13:51
7872,6234008.299616871,5251164.395154108,0.0,217,1120 18:04:00
7872,6234008.299616871,5251164.395154108,0.0,0,1120 17:53:46
7872,6234008.299616871,5251164.395154108,0.32,0,1120 17:43:39
7872,6234008.299616871,5251164.395154108,0.11,186,1120 17:33:45
7872,6234008.299616871,5251164.395154108,0.32,188,1120 17:23:43
7872,6234008.299616871,5251164.395154108,0.32,188,1120 17:23:39
7872,6234008.299616871,5251164.395154108,0.0,40,1120 17:04:21
7872,6234008.299616871,5251164.395154108,0.32,306,1120 16:53:45
7872,6234008.299616871,5251164.395154108,0.22,144,1120 16:43:41
7872,6234008.299616871,5251164.395154108,0.0,280,1120 16:33:49
7872,6234008.299616871,5251164.395154108,0.11,0,1120 16:23:45
7872,6234008.299616871,5251164.395154108,0.22,0,1120 16:13:45
7872,6234008.299616871,5251164.395154108,0.11,0,1120 16:03:34
7872,6234008.299616871,5251164.395154108,0.11,0,1120 16:03:33
7872,6234008.299616871,5251164.395154108,0.11,342,1120 15:43:41
7872,6234008.299616871,5251164.395154108,0.0,71,1120 15:33:42
7872,6234008.299616871,5251164.395154108,0.11,0,1120 15:23:41
7872,6234008.299616871,5251164.395154108,0.0,0,1120 15:13:33
7872,6234008.299616871,5251164.395154108,0.11,0,1120 15:03:39
7872,6234008.299616871,5251164.395154108,0.11,0,1120 14:53:43
7872,6234008.299616871,5251164.395154108,0.0,0,1120 14:43:33
7872,6234008.299616871,5251164.395154108,0.22,9,1120 14:33:32
7872,6234008.299616871,5251164.395154108,0.0,10,1120 14:23:43
7872,6234008.299616871,5251164.395154108,0.22,10,1120 14:13:36
7872,6234008.299616871,5251164.395154108,0.32,20,1120 14:03:25
7872,6234008.299616871,5251164.395154108,0.22,30,1120 13:53:42
7872,6234008.299616871,5251164.395154108,0.22,314,1120 13:43:27
7872,6234008.299616871,5251164.395154108,0.32,81,1120 13:33:26
7872,6234008.299616871,5251164.395154108,0.32,71,1120 13:23:27
7872,6234008.299616871,5251164.395154108,0.32,327,1120 13:13:37
7872,6234008.299616871,5251164.395154108,0.0,91,1120 13:03:27
7872,6234008.299616871,5251164.395154108,0.22,138,1120 12:53:23
7872,6234008.299616871,5251164.395154108,0.11,328,1120 12:43:24
7872,6234008.299616871,5251164.395154108,0.22,0,1120 12:33:20
7872,6234008.299616871,5251164.395154108,0.11,0,1120 12:23:20
