渔船ID,x,y,速度,方向,time
7124,6629528.868568987,5880949.042551173,9.17,81,1123 23:42:27
7124,6627753.890704437,5879126.857146027,3.18,20,1123 23:31:24
7124,6627567.847543626,5878900.072949638,0.49,40,1123 23:21:21
7124,6627283.489368238,5878781.549253847,1.51,10,1123 23:11:18
7124,6627379.156109945,5878784.115364802,0.81,106,1123 23:01:20
7124,6627841.61884977,5879461.896995542,3.08,218,1123 22:51:16
7124,6628492.673137689,5880255.684001977,3.89,227,1123 22:41:12
7124,6629239.268638862,5881052.1073837625,2.91,240,1123 22:31:15
7124,6630081.382724652,5881851.189536672,3.78,229,1123 22:21:09
7124,6630923.362341939,5882650.353172506,2.21,194,1123 22:11:04
7124,6632606.9179385565,5884248.924772972,3.62,237,1123 21:51:06
7124,6633748.870428341,5884502.076679583,4.59,271,1123 21:41:01
7124,6635087.431130363,5884538.995460292,5.77,268,1123 21:31:05
7124,6636335.840918997,5884351.790732856,4.59,283,1123 21:21:05
7124,6637685.402384406,5883945.766536225,3.18,310,1123 21:11:03
7124,6638838.297340527,5883756.221395727,3.4,298,1123 21:01:05
7124,6638327.12240834,5885072.74470794,3.51,110,1123 20:41:03
7124,6637452.932214092,5885602.837762151,3.08,107,1123 20:31:18
7124,6635611.932814502,5886549.795188538,5.5,104,1123 20:11:53
7124,6634647.835398093,5886855.84510567,4.1,115,1123 20:01:01
7124,6633678.362870158,5887383.657267389,2.59,132,1123 19:50:59
7124,6633561.0788290575,5888267.688556734,3.02,175,1123 19:40:58
7124,6633536.662890287,5889265.192823405,3.99,163,1123 19:30:59
7124,6633509.526471915,5890373.544837086,3.89,180,1123 19:20:58
7124,6633485.096858272,5891371.074168097,2.37,184,1123 19:11:19
7124,6633438.934362174,5893255.328506523,0.38,61,1123 18:50:55
7124,6633228.865040173,5894025.957961118,2.81,165,1123 18:41:08
7124,6632549.3399497615,5894450.9704676885,3.99,118,1123 18:31:59
7124,6630720.923177727,5894955.606715597,3.51,106,1123 18:10:59
7124,6629754.9943055585,5895373.0275710765,3.02,113,1123 18:00:57
7124,6628789.13543684,5895790.548511572,3.62,115,1123 17:50:51
7124,6628478.5812092675,5896780.417840494,4.37,188,1123 17:41:07
7124,6628454.56348255,5897778.03668192,3.62,191,1123 17:31:03
7124,6628493.9731690185,5900108.436615634,3.78,191,1123 17:11:03
7124,6628750.974621499,5901335.53393472,4.32,223,1123 17:00:48
7124,6629973.187163605,5902145.121674151,5.77,253,1123 16:50:48
7124,6631876.8861288875,5902418.86781398,5.72,197,1123 16:41:01
7124,6629856.224741505,5903029.35299331,8.8,130,1123 16:31:02
7124,6629039.004251158,5905225.755148487,0.0,181,1123 16:20:45
7124,6628946.255792955,5905112.315909155,0.22,354,1123 16:11:22
7124,6629044.368448745,5905004.042322514,0.32,298,1123 15:40:59
7124,6629041.6863892535,5905114.8986645425,0.22,0,1123 15:20:43
7124,6629044.368448745,5905004.042322514,0.11,123,1123 15:10:54
7124,6629044.368448745,5905004.042322514,0.32,330,1123 15:00:41
7124,6629044.368448745,5905004.042322514,0.11,321,1123 14:50:41
7124,6629044.368448745,5905004.042322514,0.22,20,1123 14:40:37
7124,6629044.368448745,5905004.042322514,0.32,290,1123 14:30:47
7124,6629044.368448745,5905004.042322514,0.32,294,1123 14:10:38
7124,6629044.368448745,5905004.042322514,0.22,310,1123 14:00:57
7124,6629041.6863892535,5905114.8986645425,0.32,137,1123 13:50:36
7124,6629044.368448745,5905004.042322514,0.22,131,1123 13:41:34
7124,6629041.6863892535,5905114.8986645425,0.11,145,1123 13:20:36
7124,6629139.799958322,5905006.626060093,0.32,260,1123 13:10:48
7124,6629044.368448745,5905004.042322514,0.11,322,1123 13:00:32
7124,6629139.799958322,5905006.626060093,0.0,268,1123 12:50:32
7124,6629232.547346007,5905120.067041326,0.11,9,1123 12:40:29
7124,6629232.547346007,5905120.067041326,0.0,40,1123 12:30:31
7124,6629232.547346007,5905120.067041326,0.0,356,1123 12:20:32
7124,6629232.547346007,5905120.067041326,0.59,71,1123 12:10:31
7124,6629232.547346007,5905120.067041326,0.11,10,1123 12:00:29
7124,6629139.799958322,5905006.626060093,0.32,242,1123 11:40:35
7124,6629137.116906947,5905117.482375268,0.49,181,1123 11:20:23
7124,6629134.43377694,5905228.338832356,0.81,240,1123 11:10:23
7124,6629134.43377694,5905228.338832356,0.22,81,1123 11:00:21
7124,6629134.43377694,5905228.338832356,0.49,260,1123 10:50:20
7124,6629137.116906947,5905117.482375268,0.22,0,1123 10:40:33
7124,6629041.6863892535,5905114.8986645425,0.49,196,1123 10:30:21
7124,6628482.481389946,5904545.13536742,1.62,290,1123 10:20:20
7124,6628864.224711204,5904555.453550409,1.19,223,1123 10:10:17
7124,6629434.151623859,5904681.815153055,6.21,202,1123 10:00:19
7124,6628463.749181775,5905321.129893903,0.38,0,1123 09:50:19
7124,6628455.71991611,5905653.701105151,5.61,170,1123 09:40:34
7124,6628783.797699477,5907881.190037168,9.39,190,1123 09:30:37
7124,6630856.311684499,5912929.612218505,8.58,203,1123 09:10:42
7124,6631744.636956695,5915616.484257297,7.99,201,1123 09:00:23
7124,6632349.229715052,5918184.793494822,8.47,201,1123 08:50:30
7124,6632953.4559816485,5920753.213655427,0.49,237,1123 08:40:17
7124,6634160.807761669,5925890.384930767,8.09,210,1123 08:20:11
7124,6634859.14997222,5928461.776131718,9.28,181,1123 08:10:09
7124,6634983.144428053,5931128.3024773365,9.28,173,1123 08:00:07
7124,6635011.827296075,5933792.263677307,8.2,183,1123 07:50:08
7124,6635141.112953906,5936237.159269963,8.31,175,1123 07:40:05
7124,6635175.146508946,5938679.475215818,3.78,194,1123 07:30:04
7124,6635298.634513454,5941346.29719838,7.99,172,1123 07:20:05
7124,6635133.966168483,5944116.160584737,3.99,200,1123 07:10:05
7124,6635159.398915607,5946891.394637727,2.7,131,1123 07:00:06
7124,6635662.652075852,5949569.036351318,7.72,196,1123 06:50:05
7124,6636553.9917338975,5951924.671855398,3.29,208,1123 06:40:02
7124,6636587.213196161,5954367.392504803,7.18,176,1123 06:30:02
7124,6636715.310967529,5956812.833870232,7.88,163,1123 06:20:01
7124,6636745.527498634,5959366.595592712,7.88,188,1123 06:09:59
7124,6636301.087461512,5961907.13189584,8.58,153,1123 05:59:56
7124,6635477.22457582,5964437.156274953,8.09,154,1123 05:49:56
7124,6633174.906972352,5969146.4263588935,8.69,140,1123 05:29:54
7124,6632168.057712708,5971449.809365255,7.29,140,1123 05:20:09
7124,6631094.475394925,5972641.388808164,4.32,123,1123 05:09:59
7124,6630224.539148957,5973283.60916858,2.91,314,1123 04:59:50
7124,6630612.086599309,5972961.188862923,0.59,302,1123 04:49:50
7124,6630902.070000825,5972747.118637714,1.67,248,1123 04:39:48
7124,6631286.884430811,5972535.6630077,4.1,261,1123 04:29:48
7124,6632131.919591312,5972891.95824373,4.21,239,1123 04:19:46
7124,6633448.159368248,5973372.390306429,5.07,253,1123 04:09:46
7124,6634861.88517347,5973744.712783662,4.1,246,1123 03:59:46
7124,6636275.501296357,5974117.247363624,5.02,254,1123 03:49:45
7124,6637585.688992508,5974820.131020154,5.5,266,1123 03:39:42
7124,6638901.397719038,5975301.3285918385,5.5,253,1123 03:29:45
7124,6640409.416947135,5975677.167323043,5.88,260,1123 03:19:43
7124,6641923.0923012635,5975831.376516465,4.7,268,1123 03:09:41
7124,6643252.95459459,5975758.505309182,10.09,314,1123 02:59:38
7124,6643471.551169604,5974654.617395368,4.32,353,1123 02:49:39
7124,6643405.769493101,5973542.561155247,3.02,40,1123 02:39:37
7124,6643153.228653357,5972314.1354367025,4.32,355,1123 02:29:38
7124,6643185.088540749,5971093.901229269,4.21,0,1123 02:19:36
7124,6643122.101345243,5969870.957097815,4.7,10,1123 02:09:32
7124,6643153.9300739765,5968650.752096495,3.51,20,1123 01:59:30
7124,6643090.889456578,5967427.837573548,4.48,358,1123 01:49:31
7124,6642452.825389566,5966410.465269388,3.89,20,1123 01:39:26
7124,6642199.896545642,5965182.1504876735,3.89,356,1123 01:29:28
7124,6641170.548484057,5964597.72560648,4.37,71,1123 01:19:29
7124,6639850.693600124,5964227.183151525,4.7,81,1123 01:09:53
7124,6638435.842669357,5963854.147847222,2.81,81,1123 00:59:26
7124,6637115.780935309,5963483.988431747,3.18,81,1123 00:49:26
7124,6636052.197018475,5964231.20998989,5.4,153,1123 00:39:20
7124,6635828.669413445,5965557.009151521,2.91,189,1123 00:29:19
7124,6635886.970044776,5967001.709934285,4.91,200,1123 00:19:20
7124,6636042.9025169015,5968338.155413441,20.18,229,1123 00:09:18
7124,6636006.269976235,5969780.24374185,5.29,182,1122 23:59:17
7124,6635685.136117799,5971214.399235258,3.99,182,1122 23:49:14
7124,6635746.150290941,5972548.245917858,4.7,170,1122 23:39:09
7124,6635709.50412558,5973990.39514708,4.48,178,1122 23:29:21
7124,6635770.456671407,5975324.27808111,4.21,158,1122 23:19:26
7124,6635736.5936129335,5976655.527913528,4.59,155,1122 23:09:14
7124,6636377.411170103,5977561.61085782,1.62,301,1122 22:59:12
7124,6636784.832385195,5976462.862563485,4.8,1,1122 22:49:09
7124,6636824.491468312,5974909.74717449,5.4,10,1122 22:39:11
7124,6636864.1346801985,5973356.65543389,4.91,5,1122 22:29:08
7124,6633635.233208506,5965939.991229661,5.72,30,1122 21:39:00
7124,6632719.790290658,5964582.62543268,3.99,30,1122 21:29:01
7124,6629106.574816102,5960931.562350479,10.09,61,1122 20:59:00
7124,6626597.441095117,5954758.962810499,10.09,10,1122 20:38:54
7124,6626065.300287869,5953190.800146056,7.18,186,1122 20:28:54
7124,6625718.320094716,5955734.2323550675,8.9,165,1122 20:18:49
7124,6625463.694246583,5958391.212083167,8.69,169,1122 20:08:47
7124,6625114.191993106,5961045.726208885,9.01,173,1122 19:58:47
7124,6623834.525437526,5962898.476166648,8.69,186,1122 19:48:47
7124,6623677.913317769,5965447.299360505,9.28,191,1122 19:38:44
7124,6623139.162938015,5968097.018689074,10.09,160,1122 19:28:45
7124,6622600.60842005,5970746.838891868,6.8,152,1122 19:18:45
7124,6622449.552318143,5973074.004222142,8.42,196,1122 19:09:09
7124,6622767.131710457,5975635.697869936,8.42,210,1122 18:58:40
7124,6629880.313090468,5979491.049028661,9.12,266,1122 18:39:04
7124,6629880.313090468,5979491.049028661,8.9,266,1122 18:28:52
7124,6630123.08674588,5981162.987503825,9.17,176,1122 18:18:39
7124,6629399.1519781025,5983585.671895267,8.9,153,1122 18:08:39
7124,6628954.062947808,5986238.112271743,2.81,177,1122 17:58:35
7124,6628133.185979932,5988769.38306138,7.61,153,1122 17:48:29
7124,6624180.562998754,5995435.62052138,9.5,148,1122 17:19:13
7124,6620242.984256881,5989890.471447517,0.22,4,1122 16:28:44
7124,6620242.984256881,5989890.471447517,0.11,4,1122 16:18:46
7124,6614852.026123563,5989527.870350192,7.88,10,1122 16:08:22
7124,6620684.568212733,5983351.698217229,6.42,358,1122 15:58:26
7124,6621692.290865293,5976939.3380057365,10.09,336,1122 15:48:40
7124,6621692.290865293,5976939.3380057365,10.09,336,1122 15:38:27
7124,6621692.290865293,5976939.3380057365,10.09,336,1122 15:38:13
7124,6625592.127402362,5972602.9030246185,10.09,297,1122 15:18:19
7124,6628659.32006081,5971353.721549783,10.09,281,1122 15:08:14
7124,6631718.875725241,5970438.348611058,9.01,308,1122 14:58:21
7124,6632304.583214395,5969788.432414702,1.08,260,1122 14:48:10
7124,6632781.5880594775,5969690.592087948,5.02,298,1122 14:38:30
7124,6633833.262924492,5969386.68353899,5.02,289,1122 14:28:12
7124,6634620.063512857,5968298.462429178,4.7,50,1122 14:18:10
