渔船ID,x,y,速度,方向,time
8750,6296634.489077256,5284676.481372847,0.0,0,1120 23:53:20
8750,6296634.489077256,5284676.481372847,0.0,0,1120 23:43:20
8750,6296634.489077256,5284676.481372847,0.16,0,1120 23:33:20
8750,6296634.489077256,5284676.481372847,0.16,0,1120 23:23:20
8750,6296634.489077256,5284676.481372847,0.05,0,1120 23:13:20
8750,6296634.489077256,5284676.481372847,0.16,0,1120 23:03:20
8750,6296634.489077256,5284676.481372847,0.0,0,1120 22:53:21
8750,6296733.281412858,5284347.048608191,7.66,345,1120 22:44:18
8750,6298228.306382988,5281706.604774669,8.47,334,1120 22:33:21
8750,6299826.936801882,5279504.050956634,9.28,325,1120 22:23:21
8750,6301729.27212825,5277518.883170862,9.28,307,1120 22:13:21
8750,6303835.212951028,5275861.446842742,9.28,304,1120 22:03:21
8750,6306244.3168137865,5274312.109956526,9.77,302,1120 21:53:20
8750,6308553.27704469,5272764.040253148,9.39,302,1120 21:43:20
8750,6311066.184454076,5271653.461317501,8.26,271,1120 21:33:20
8750,6313477.848603284,5270325.076148981,9.17,308,1120 21:23:20
8750,6315486.129708648,5268780.498574548,6.26,328,1120 21:13:20
8750,6316587.648589795,5267131.737301863,6.58,357,1120 21:03:20
8750,6316586.762142999,5266912.715082567,2.48,147,1120 20:53:19
8750,6316487.337592332,5267241.794096779,1.35,96,1120 20:44:18
8750,6316286.274878065,5267352.399421329,1.57,147,1120 20:33:20
8750,6315882.363473854,5267135.574780427,1.35,18,1120 20:23:20
8750,6315780.708945257,5266917.104878425,1.3,261,1120 20:13:21
8750,6315580.5501316935,5267246.746112928,2.37,59,1120 20:03:20
8750,6315581.453094957,5267465.770260092,2.37,324,1120 19:53:21
8750,6315278.741883261,5267357.9268321935,1.57,39,1120 19:43:21
8750,6315379.04199201,5267247.857655883,1.89,41,1120 19:33:21
8750,6315279.649805571,5267576.951624506,2.05,145,1120 19:23:21
8750,6315078.602321291,5267687.582083163,2.97,355,1120 19:13:21
8750,6315177.0791805675,5267139.4616822265,1.67,60,1120 19:03:21
8750,6315277.380127091,5267029.392165215,2.48,318,1120 18:53:21
8750,6315276.926242313,5266919.8812820865,1.89,92,1120 18:44:19
8750,6314772.228038109,5266703.662190452,1.19,122,1120 18:33:21
8750,6314872.986101093,5266703.099839989,0.27,0,1120 18:23:21
8750,6314872.986101093,5266703.099839989,0.86,247,1120 18:13:21
8750,6315377.2297019875,5266809.813432703,3.78,244,1120 18:03:22
8750,6315782.058338901,5267245.63860449,3.29,238,1120 17:53:22
8750,6316287.166382746,5267571.42430371,1.08,233,1120 17:43:22
8750,6316590.308327956,5267788.81202884,3.89,258,1120 17:33:22
8750,6317196.124836776,5268114.104237421,3.18,283,1120 17:23:22
8750,6317599.986498411,5268330.987648912,0.49,175,1120 17:13:22
8750,6319115.411168566,5269418.252211161,7.66,238,1120 17:03:22
8750,6320933.602241796,5270723.315164773,6.75,238,1120 16:53:21
8750,6322549.611866741,5271920.196206694,5.99,227,1120 16:44:19
8750,6324669.649776257,5273334.10687169,6.48,245,1120 16:33:22
8750,6326385.357385206,5274421.694623325,2.0,279,1120 16:23:22
8750,6326889.946249748,5274748.0786703965,5.29,228,1120 16:13:21
8750,6326387.909452258,5275188.442856092,5.56,83,1120 16:03:22
8750,6324274.830252955,5275636.192031292,6.37,99,1120 15:53:22
8750,6321962.122793449,5276523.529399454,8.15,124,1120 15:43:22
8750,6319751.663352053,5277739.5369252935,8.15,110,1120 15:33:22
8750,6317338.083197787,5278409.408958815,7.88,112,1120 15:23:22
8750,6314926.127589783,5279408.517160721,7.88,114,1120 15:13:22
8750,6312514.060228198,5280298.6792210685,9.28,109,1120 15:03:22
8750,6310204.962209578,5281627.050306005,8.26,99,1120 14:53:22
8750,6307791.551635712,5282080.169440975,8.85,96,1120 14:44:19
8750,6304974.136029093,5282207.83747662,8.36,88,1120 14:33:22
8750,6302357.497406948,5282225.362486489,8.09,89,1120 14:23:23
8750,6299943.898677535,5282570.814438628,7.77,101,1120 14:13:23
8750,6297431.607485043,5283246.260842589,8.69,107,1120 14:03:23
