渔船ID,x,y,速度,方向,time
8642,6365318.555822398,5415340.996199935,0.0,272,1120 23:51:42
8642,6365318.555822398,5415340.996199935,0.32,0,1120 23:41:45
8642,6365318.555822398,5415340.996199935,0.11,0,1120 23:31:45
8642,6365318.555822398,5415340.996199935,0.0,0,1120 23:21:44
8642,6365318.555822398,5415340.996199935,0.32,331,1120 23:11:37
8642,6365218.98403064,5415450.990469093,0.7,342,1120 22:41:42
8642,6365218.98403064,5415450.990469093,0.32,135,1120 22:31:41
8642,6365318.6049624765,5415450.93312519,0.32,108,1120 22:21:40
8642,6365318.6049624765,5415450.93312519,0.0,326,1120 22:11:35
8642,6365318.6049624765,5415450.93312519,0.11,101,1120 21:51:38
8642,6365318.555822398,5415340.996199935,0.22,0,1120 21:41:37
8642,6365318.6049624765,5415450.93312519,0.22,112,1120 21:31:35
8642,6365318.6049624765,5415450.93312519,0.0,71,1120 21:21:35
8642,6365318.555822398,5415340.996199935,0.32,0,1120 21:11:31
8642,6365318.6049624765,5415450.93312519,0.0,346,1120 21:01:32
8642,6365318.555822398,5415340.996199935,0.32,0,1120 20:51:38
8642,6365318.555822398,5415340.996199935,0.22,30,1120 20:41:26
8642,6365318.555822398,5415340.996199935,0.32,135,1120 20:31:30
8642,6365318.555822398,5415340.996199935,0.22,286,1120 20:21:53
8642,6365318.555822398,5415340.996199935,0.22,178,1120 20:11:44
8642,6365318.555822398,5415340.996199935,0.32,0,1120 20:01:50
8642,6365318.555822398,5415340.996199935,0.0,146,1120 19:51:56
8642,6365318.555822398,5415340.996199935,0.22,91,1120 19:41:52
8642,6365318.555822398,5415340.996199935,0.22,91,1120 19:31:49
8642,6365318.555822398,5415340.996199935,0.11,257,1120 19:21:44
8642,6365318.555822398,5415340.996199935,0.22,266,1120 19:11:39
8642,6365318.555822398,5415340.996199935,0.11,296,1120 19:01:47
8642,6365318.555822398,5415340.996199935,0.22,0,1120 18:51:47
