渔船ID,x,y,速度,方向,time
7605,6182992.82781229,5141161.374080877,0.59,324,1030 23:50:04
7605,6183294.861672027,5140937.564981304,1.19,71,1030 23:30:03
7605,6183392.164239865,5140608.4380136235,0.81,334,1030 23:10:02
7605,6183390.716774109,5140499.355953712,0.81,123,1030 23:00:01
7605,6183384.927482568,5140063.031462703,1.4,336,1030 22:39:58
7605,6183374.798422659,5139299.47804083,2.59,322,1030 22:09:59
7605,6183370.45825427,5138972.24648731,1.62,91,1030 21:59:54
7605,6183261.56244304,5138428.746943696,3.29,124,1030 21:39:58
7605,6183257.221295542,5138101.524442726,3.08,50,1030 21:29:56
7605,6183152.660282099,5137885.257949227,2.0,81,1030 21:19:56
7605,6183148.3176420685,5137558.0411256375,1.03,10,1030 21:09:55
7605,6183043.7517738575,5137341.779508129,1.03,81,1030 20:59:53
7605,6183033.616268367,5136578.292102125,1.03,349,1030 20:29:54
7605,6183030.72092496,5136360.156226995,1.4,340,1030 20:19:54
7605,6183129.505486513,5136140.140643877,1.03,298,1030 20:09:47
7605,6183129.505486513,5136140.140643877,0.38,204,1030 19:59:51
7605,6184773.602412669,5137419.011408181,2.21,259,1030 19:39:48
7605,6185181.719501653,5137520.634383255,0.38,160,1030 19:29:50
7605,6184574.569654876,5137749.958235985,0.49,50,1030 19:19:49
7605,6183347.319377275,5137227.068602114,3.08,40,1030 19:09:49
7605,6182118.52995582,5136595.268295559,4.32,61,1030 18:59:47
7605,6181508.4750018325,5136606.631561477,1.03,223,1030 18:49:48
7605,6181819.331186545,5137037.220912486,2.0,228,1030 18:39:44
7605,6182333.509593843,5137464.046408711,3.18,227,1030 18:29:47
7605,6182539.753726237,5137678.414348175,1.4,240,1030 18:19:47
7605,6183660.996858976,5137875.868313286,5.18,262,1030 18:09:45
7605,6185287.683472962,5137845.992464384,6.31,258,1030 17:59:46
7605,6186912.9659544015,5137707.303986497,1.62,274,1030 17:49:45
7605,6188538.287918808,5137568.875986213,7.72,282,1030 17:39:57
7605,6190263.930069612,5137319.826176595,4.37,280,1030 17:29:55
7605,6191890.724869996,5137291.00794638,5.5,289,1030 17:19:51
7605,6193620.576386515,5137369.747057442,4.32,272,1030 17:09:53
7605,6195244.678963131,5137123.320463855,6.91,270,1030 17:00:01
7605,6196971.866450181,5136984.484722944,4.8,276,1030 16:50:00
7605,6198596.086781364,5136738.596289174,6.8,259,1030 16:39:47
7605,6200221.686402965,5136602.040685959,5.02,285,1030 16:29:56
7605,6200221.686402965,5136602.040685959,5.02,285,1030 16:29:52
7605,6201826.48392862,5134720.647981027,4.37,312,1030 16:09:52
7605,6202002.578797206,5132426.96807246,0.7,30,1030 15:50:06
7605,6201896.964211228,5132101.488981749,1.19,81,1030 15:39:56
7605,6201692.229936761,5131995.820328514,1.78,297,1030 15:30:06
7605,6201178.42366013,5131568.086102556,3.99,61,1030 15:20:04
7605,6200144.160706787,5130167.461312445,7.02,10,1030 15:10:01
7605,6199409.657806091,5128325.672969962,6.8,20,1030 14:59:54
7605,6198779.383890823,5126700.396246792,6.69,20,1030 14:49:57
7605,6195655.615712424,5120974.155675199,5.02,263,1030 14:09:51
7605,6195865.903526901,5121515.735581655,3.62,228,1030 13:59:51
7605,6196693.5664344225,5122591.949152272,2.37,245,1030 13:49:46
7605,6197004.243229076,5123022.812429628,1.62,211,1030 13:40:13
7605,6197428.646847407,5124433.199728963,4.48,213,1030 13:29:49
7605,6198159.583534695,5125947.507871783,4.32,190,1030 13:19:50
7605,6198889.05969123,5127352.903137418,3.08,198,1030 13:09:46
7605,6199618.405197297,5128758.414743095,3.08,199,1030 12:59:45
7605,6200245.890292701,5130165.751448495,3.29,185,1030 12:49:45
7605,6200671.13397507,5131685.653629583,4.59,177,1030 12:39:43
7605,6200791.17691564,5133210.754670536,3.89,211,1030 12:29:56
7605,6201214.992829134,5134621.762171866,5.77,210,1030 12:19:57
7605,6201840.81037653,5135920.392265216,5.4,159,1030 12:09:50
7605,6202467.823061053,5137328.189571005,5.4,197,1030 11:59:49
7605,6203093.429445659,5138627.009587411,3.99,208,1030 11:49:43
7605,6203816.72418415,5139596.998148861,4.1,203,1030 11:39:47
7605,6204545.065171716,5141003.416451741,5.29,91,1030 11:29:41
7605,6203007.307436754,5139937.66921012,3.4,20,1030 11:09:57
7605,6202788.419809714,5138632.056713343,3.51,30,1030 10:59:44
7605,6202267.065608677,5137549.715925934,4.91,20,1030 10:49:42
7605,6201642.650054316,5136360.062911352,4.1,10,1030 10:39:32
7605,6201423.610172119,5135054.6285653515,3.72,20,1030 10:29:34
7605,6201711.7599561,5133631.705071115,6.31,5,1030 10:19:32
7605,6201491.402405124,5132217.325126025,4.7,10,1030 10:09:32
7605,6200967.143573797,5130917.167662443,5.02,30,1030 09:59:32
7605,6200442.799693152,5129617.091623008,5.88,10,1030 09:49:31
7605,6200018.801267441,5128206.34204334,1.51,357,1030 09:39:28
7605,6199594.731262506,5126795.67410578,5.29,20,1030 09:29:28
7605,6198758.2555615995,5124955.848742651,8.9,20,1030 09:19:27
7605,6197419.338309815,5123670.005241508,0.81,162,1030 08:49:26
7605,6197318.893720439,5123780.770032723,0.22,61,1030 08:39:20
7605,6197317.563308363,5123671.743401724,0.81,112,1030 08:29:26
7605,6197421.997627618,5123888.0589100635,0.38,101,1030 08:19:20
7605,6197421.997627618,5123888.0589100635,1.19,91,1030 08:09:19
7605,6198988.169675475,5127133.102361226,3.72,194,1030 07:39:18
7605,6199614.458366826,5128431.282784142,0.22,30,1030 07:29:16
7605,6200037.17862461,5129732.97712649,2.32,211,1030 07:19:19
7605,6200461.142762755,5131143.796260709,1.62,6,1030 07:09:16
7605,6200680.300198075,5132449.047109163,7.02,211,1030 06:59:16
7605,6201205.846735228,5133858.315444375,4.21,213,1030 06:49:14
7605,6200934.781543908,5136699.170505111,4.21,100,1030 06:29:15
7605,6199410.864571889,5136833.894135248,4.7,91,1030 06:19:14
7605,6197989.995730726,5137076.187117546,3.99,91,1030 06:09:12
7605,6194942.359222112,5137346.749233439,1.89,124,1030 05:49:11
7605,6193518.901161131,5137371.523245794,2.1,71,1030 05:39:14
