渔船ID,x,y,速度,方向,time
8354,6246857.600202139,5199805.322338047,4.59,30,1030 23:51:43
8354,6246041.745244504,5199159.555495055,2.7,50,1030 23:41:40
8354,6245122.576082813,5198296.553832398,3.78,20,1030 23:31:43
8354,6244404.80961115,5197321.8389174715,4.37,30,1030 23:21:39
8354,6243586.689907832,5196457.758644402,2.48,20,1030 23:11:38
8354,6242868.730041117,5195483.20744253,3.99,40,1030 23:01:37
8354,6241229.954037887,5193536.941062266,1.67,342,1030 22:41:33
8354,6240410.401854118,5192563.950986227,2.59,8,1030 22:31:33
8354,6239590.740317637,5191591.056369083,2.91,191,1030 22:21:32
8354,6238668.620909497,5190510.321537158,1.51,258,1030 22:11:32
8354,6237746.365003055,5189429.7066915715,0.59,30,1030 22:01:32
8354,6236823.972705229,5188349.2118836455,1.3,30,1030 21:51:32
8354,6235901.444122946,5187268.837164685,2.7,30,1030 21:41:31
8354,6235084.395208378,5186624.204111792,0.59,260,1030 21:31:42
8354,6234269.426114684,5186198.138996033,3.18,30,1030 21:21:59
8354,6234775.034634315,5186082.063183576,0.22,247,1030 21:11:45
8354,6234978.779363155,5186188.582585975,0.0,81,1030 21:01:40
8354,6235593.193618177,5186835.907430867,3.8,360,1030 20:52:08
8354,5139763.303747173,3426329.2357312967,4.0,360,1030 20:32:44
8354,5139763.303747173,3426329.2357312967,3.9,360,1030 20:22:04
8354,6238770.969505,5190618.257247943,3.7,360,1030 20:12:04
8354,6240410.401854118,5192563.950986227,3.6,360,1030 20:01:57
8354,6240410.401854118,5192563.950986227,2.1,248,1030 19:52:02
8354,6241128.669574265,5193538.240640832,2.1,248,1030 19:42:02
8354,5250673.282012977,5325422.302280963,2.1,248,1030 19:32:21
8354,6255933.874871524,5195435.457048631,2.1,248,1030 19:22:14
8354,6243687.9537075125,5196456.483672476,5.02,225,1030 19:11:30
8354,6244507.067715067,5197429.85521276,3.29,222,1030 19:01:27
8354,6245224.821986142,5198404.580599198,3.62,208,1030 18:51:29
8354,6246143.9781759735,5199267.59440941,4.7,204,1030 18:41:30
8354,6247064.987241965,5200349.3001589,3.62,218,1030 18:31:50
8354,6247872.928443444,5200120.821591661,3.78,10,1030 18:21:27
8354,6247366.73818522,5200126.997110717,1.62,113,1030 18:11:27
8354,6246858.583053108,5199914.613857506,3.62,50,1030 18:01:26
8354,6245837.2748019835,5198943.481837316,3.4,30,1030 17:51:26
8354,6245018.3353626,5197969.9575558035,2.91,40,1030 17:41:26
8354,6244198.283494437,5196887.246909346,5.5,30,1030 17:31:24
8354,6243277.8508294225,5195915.194533064,6.1,40,1030 17:21:24
8354,6242458.569336807,5194941.9676241735,7.88,30,1030 17:11:24
8354,6241640.199904644,5194078.107778248,4.59,20,1030 17:01:20
8354,6240921.992990517,5193103.7656701375,1.08,150,1030 16:51:19
8354,6240203.690477184,5192129.503605115,3.99,40,1030 16:41:18
8354,6239486.329786332,5191264.58376329,1.89,81,1030 16:31:16
8354,6238768.884125813,5190399.737774957,1.4,61,1030 16:21:17
8354,6238152.666380114,5189533.635281077,1.78,30,1030 16:11:14
8354,6237435.057041522,5188668.929893158,2.81,20,1030 16:01:13
8354,6236718.420552173,5187913.549141382,10.09,356,1030 15:51:14
8354,6236101.97726815,5187047.637766548,3.62,20,1030 15:41:15
8354,6235486.528121153,5186291.032181348,1.51,10,1030 15:31:22
8354,6234769.67443424,5185535.844933467,0.59,50,1030 15:21:12
8354,6234058.1333190175,5185326.931375953,1.62,135,1030 15:01:09
8354,6233041.4560802365,5185012.966875014,3.08,7,1030 14:41:48
8354,6232226.336703169,5184587.08790784,4.8,50,1030 14:31:30
8354,6231410.0720138075,5184052.04284355,3.78,40,1030 14:21:29
8354,6230593.747350205,5183517.072631986,1.51,30,1030 14:11:04
8354,6229777.362747053,5182982.177284488,2.37,50,1030 14:01:01
8354,6229062.279982792,5182445.935425323,3.4,40,1030 13:51:03
8354,6227631.956812329,5181373.630378057,3.78,40,1030 13:30:58
8354,6226814.21150725,5180729.784290033,3.08,30,1030 13:20:57
8354,6226098.90965698,5180193.7897573365,2.7,20,1030 13:10:54
8354,6225282.174498035,5179659.313032849,1.19,30,1030 13:00:51
8354,6224464.22985922,5179015.691533332,3.4,40,1030 12:50:54
8354,6222826.962993017,5177619.4711400615,4.21,40,1030 12:30:51
8354,6222008.796679247,5176976.0893620495,4.1,40,1030 12:20:50
8354,6220368.708531184,5175361.941613848,2.32,30,1030 12:00:48
8354,6219346.291470554,5174612.634286203,5.4,30,1030 11:50:50
8354,6218221.153429493,5173755.77572329,6.58,40,1030 11:40:48
8354,6216481.276544972,5172362.343011692,6.91,30,1030 11:30:46
8354,6216481.276544972,5172362.343011692,6.91,30,1030 11:30:42
8354,6211571.522257176,5168834.509528291,7.99,50,1030 11:00:43
8354,6209829.178336227,5167333.259400284,4.59,50,1030 10:50:45
8354,6209829.178336227,5167333.259400284,4.59,50,1030 10:50:44
8354,6207884.80316801,5165944.817289963,3.99,50,1030 10:40:41
8354,6206042.833231232,5164664.326592896,3.02,61,1030 10:30:37
8354,6205430.063271621,5164346.749524133,2.91,110,1030 10:21:11
8354,6205022.829294843,5164244.220502798,5.99,40,1030 10:10:43
8354,6203893.466006502,5163170.910721232,4.7,50,1030 10:00:40
8354,6202866.749934638,5162205.239245329,5.4,61,1030 09:50:32
8354,6200611.219243046,5160386.859901051,5.61,50,1030 09:30:55
8354,6199481.245860474,5159314.1742164735,5.02,30,1030 09:20:38
8354,6198453.978549463,5158349.069033507,5.61,50,1030 09:10:56
8354,6197223.513872823,5157387.575013975,3.29,30,1030 09:00:27
8354,6196095.788361725,5156533.647703072,4.8,40,1030 08:50:40
8354,6194863.6543016285,5155463.360972729,4.48,50,1030 08:40:30
8354,6193732.896645406,5154391.485875837,4.37,30,1030 08:30:19
8354,6191569.681434573,5152028.181784539,4.32,50,1030 08:10:25
8354,6190439.830263628,5151065.911813917,4.7,61,1030 08:00:40
8354,6189411.416101151,5150101.979431745,0.22,244,1030 07:50:37
8354,6189518.622735343,5150536.628878822,1.08,154,1030 07:40:36
8354,6189721.780286604,5150532.9974260805,4.37,230,1030 07:30:32
8354,6191572.464205791,5152246.428355382,4.32,229,1030 07:10:36
8354,6192597.825423553,5152992.393030383,3.78,220,1030 07:00:26
8354,6193421.348034932,5153851.162125086,3.51,238,1030 06:50:32
8354,6194447.877812273,5154706.484952613,4.32,209,1030 06:40:34
8354,6195371.381523848,5155454.557503478,3.99,244,1030 06:30:34
8354,6196297.5072871735,5156421.009006228,4.21,192,1030 06:20:30
8354,6197223.513872823,5157387.575013975,4.8,217,1030 06:10:30
8354,6198249.583707922,5158243.380182514,5.02,243,1030 06:00:29
8354,6199275.535866641,5159099.312781904,2.7,242,1030 05:50:24
8354,6200198.526325368,5159847.930823414,5.29,219,1030 05:40:24
8354,6201121.424022075,5160596.650935654,3.78,239,1030 05:30:20
8354,6202045.544391507,5161454.629756534,4.48,233,1030 05:20:20
8354,6203071.057354466,5162311.034781487,5.18,220,1030 05:10:19
8354,6203994.959082381,5163169.238389634,3.18,235,1030 05:00:18
8354,6204821.153525922,5164356.712553443,3.72,111,1030 04:50:17
8354,6204521.891443548,5164798.3791075535,2.91,117,1030 04:40:18
8354,6204011.880565528,5164588.388282335,1.89,71,1030 04:30:13
8354,6203089.374792947,5163839.3097816035,3.89,50,1030 04:20:15
8354,6202368.448145487,5162977.792801292,4.8,61,1030 04:10:14
