渔船ID,x,y,速度,方向,time
8576,6333688.434292817,5363771.471288653,0.22,262,1117 11:58:48
8576,6333688.434292817,5363771.471288653,0.11,210,1117 11:48:50
8576,6333688.434292817,5363771.471288653,1.03,127,1117 11:38:47
8576,6333688.434292817,5363771.471288653,1.78,118,1117 11:28:46
8576,6333688.434292817,5363771.471288653,0.11,139,1117 11:18:45
8576,6333688.434292817,5363771.471288653,0.22,0,1117 11:08:46
8576,6333688.434292817,5363771.471288653,0.32,61,1117 10:58:45
8576,6333688.434292817,5363771.471288653,0.0,258,1117 10:48:42
8576,6333688.434292817,5363771.471288653,0.32,0,1117 10:38:52
8576,6333688.434292817,5363771.471288653,0.0,352,1117 10:28:55
8576,6333688.434292817,5363771.471288653,0.32,0,1117 10:19:28
8576,6333688.434292817,5363771.471288653,0.22,0,1117 10:08:51
8576,6333688.434292817,5363771.471288653,0.11,0,1117 09:58:45
8576,6333688.434292817,5363771.471288653,0.22,81,1117 09:48:55
8576,6333688.434292817,5363771.471288653,0.59,81,1117 09:38:40
8576,6333688.434292817,5363771.471288653,2.59,129,1117 09:28:37
8576,6333688.434292817,5363771.471288653,0.11,331,1117 09:18:36
8576,6333688.434292817,5363771.471288653,0.32,0,1117 09:09:04
8576,6333688.434292817,5363771.471288653,0.32,91,1117 08:58:33
8576,6333688.750525634,5363881.267126434,0.22,143,1117 08:48:32
8576,6333688.434292817,5363771.471288653,0.22,158,1117 08:38:35
8576,6333688.434292817,5363771.471288653,0.32,50,1117 08:28:30
8576,6333688.434292817,5363771.471288653,0.32,81,1117 08:18:30
8576,6333688.434292817,5363771.471288653,0.11,81,1117 08:08:29
8576,6333688.434292817,5363771.471288653,0.0,71,1117 07:58:27
8576,6333688.434292817,5363771.471288653,0.22,71,1117 07:48:27
8576,6333688.434292817,5363771.471288653,0.22,91,1117 07:38:26
8576,6333688.434292817,5363771.471288653,0.32,0,1117 07:28:24
8576,6333688.434292817,5363771.471288653,0.11,0,1117 07:18:23
8576,6333688.434292817,5363771.471288653,0.22,71,1117 07:08:23
8576,6333688.434292817,5363771.471288653,0.0,241,1117 06:48:21
8576,6333688.434292817,5363771.471288653,0.0,195,1117 06:38:39
8576,6333688.434292817,5363771.471288653,0.32,159,1117 06:28:22
8576,6333688.434292817,5363771.471288653,0.11,40,1117 06:18:20
8576,6333688.434292817,5363771.471288653,0.11,81,1117 06:08:21
8576,6333688.434292817,5363771.471288653,0.11,0,1117 05:58:19
8576,6333688.434292817,5363771.471288653,0.11,270,1117 05:48:20
8576,6333688.434292817,5363771.471288653,0.11,61,1117 05:38:28
8576,6333688.434292817,5363771.471288653,0.11,0,1117 05:28:18
8576,6333688.434292817,5363771.471288653,0.11,165,1117 05:18:18
8576,6333688.434292817,5363771.471288653,0.22,71,1117 05:08:28
8576,6333688.434292817,5363771.471288653,0.0,129,1117 04:48:10
8576,6333688.434292817,5363771.471288653,0.0,0,1117 04:38:19
8576,6333688.434292817,5363771.471288653,0.32,207,1117 04:28:11
8576,6333688.434292817,5363771.471288653,0.0,302,1117 04:18:11
8576,6333688.434292817,5363771.471288653,0.0,0,1117 04:08:39
8576,6333688.434292817,5363771.471288653,0.0,349,1117 03:58:11
8576,6333688.434292817,5363771.471288653,0.11,134,1117 03:48:09
8576,6333688.434292817,5363771.471288653,0.0,161,1117 03:38:09
8576,6333688.434292817,5363771.471288653,0.0,129,1117 03:28:07
8576,6333688.434292817,5363771.471288653,0.32,109,1117 03:18:05
