渔船ID,x,y,速度,方向,time
8589,6635237.979459135,5803072.447773947,0.92,217,1106 23:53:31
8589,6635326.36499495,5803407.2247979175,1.78,182,1106 23:42:57
8589,6635414.743935417,5803742.004183211,1.62,20,1106 23:33:12
8589,6635409.445119744,5803963.426884209,1.08,205,1106 23:22:54
8589,6636653.63385582,5804330.053405766,4.1,61,1106 23:12:39
8589,6637713.124191891,5804359.365522662,3.62,285,1106 23:03:22
8589,6638777.971561175,5804167.372440117,10.09,307,1106 22:52:42
8589,6639660.980030059,5803527.2777920365,3.72,331,1106 22:42:40
8589,6639974.195152699,5802538.973139168,3.72,337,1106 22:32:38
8589,6640196.50476064,5801326.585202333,1.51,355,1106 22:22:32
8589,6640319.799402863,5800222.230695724,4.59,106,1106 22:12:37
8589,6640831.247013836,5799017.990120769,4.59,314,1106 22:11:45
8589,6641880.381232764,5799490.570783085,3.72,245,1106 21:52:37
8589,6642926.698626785,5800073.971515001,5.29,246,1106 21:42:30
8589,6643672.94529455,5801092.1126860175,2.81,189,1106 21:32:31
8589,6644226.376079355,5802104.853293338,3.78,195,1106 21:22:30
8589,6644631.269634204,5805218.367463058,2.81,358,1106 19:42:29
8589,6644666.92017673,5803779.14573427,4.48,8,1106 19:32:09
8589,6644603.48655914,5802447.919783965,2.37,356,1106 19:22:17
8589,6644735.4393125735,5801011.493777133,5.29,357,1106 19:12:05
8589,6644867.402960745,5799575.098790905,4.48,1,1106 19:02:05
8589,6644996.6379632875,5798249.434317477,4.37,10,1106 18:52:13
8589,6645032.245259305,5796810.35550228,5.02,10,1106 18:42:12
8589,6644971.447632974,5795368.563061269,4.59,351,1106 18:31:54
8589,6645100.681175928,5794042.979387303,4.91,348,1106 18:21:56
8589,6645045.300879437,5792379.862485066,10.09,350,1106 18:11:53
8589,6647681.640778095,5791126.025981342,3.72,243,1106 18:01:49
8589,6650775.602533902,5790883.096220046,8.9,275,1106 17:51:48
8589,6652905.392241607,5790612.892339034,1.03,279,1106 17:41:48
8589,6652913.823499678,5790280.838695624,0.22,0,1106 17:31:47
8589,6652911.013166198,5790391.5230665775,1.62,106,1106 17:21:46
8589,6653098.246651652,5790618.53852522,0.92,81,1106 17:11:48
8589,6653101.059079561,5790507.853856866,3.62,40,1106 17:02:39
8589,6653373.4497722825,5791180.440614757,2.1,160,1106 16:51:44
